lsoa_code,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01029503,136.92000000000002,80.67999999999999,97.67999999999999
E01029504,103.80000000000001,65.98333333333333,97.85000000000001
E01029505,98.82000000000001,71.52000000000001,97.1
E01029506,150.4,98.25,100.0
E01029507,139.02,90.0,96.86
E01029508,118.9125,87.2875,98.7125
E01029509,64.67142857142856,13.5,77.41428571428571
E01029511,119.92,89.56,100.0
E01029512,132.70000000000002,93.86666666666667,99.35000000000001
E01029513,131.0,60.425,92.125
E01029514,131.66,79.32000000000001,99.08
E01029515,69.78333333333333,17.333333333333332,83.60000000000001
E01029516,71.51666666666667,15.9,85.11666666666666
E01029517,51.26666666666667,9.516666666666666,85.15
E01029518,119.85,84.4375,99.475
E01029519,116.15000000000002,88.95,99.85000000000001
E01029520,139.56,94.44,99.24
E01029521,55.160000000000004,6.640000000000001,90.17999999999999
E01029522,74.22,23.3,89.46000000000001
E01029523,62.85,21.883333333333336,90.60000000000001
E01029524,121.56666666666666,93.26666666666667,100.0
E01029525,140.11666666666667,94.01666666666667,99.81666666666666
E01029526,98.64166666666667,77.73333333333333,99.33333333333333
E01029527,139.2,97.1,99.825
E01029528,134.275,91.0,99.0
E01029529,148.375,99.6,100.0
E01029531,111.85000000000001,70.56666666666666,86.06666666666666
E01029532,47.839999999999996,0.38,87.3
E01029533,52.64,0.42000000000000004,97.7
E01029534,52.54,0.64,99.56
E01029535,52.120000000000005,0.0,99.52000000000001
E01029536,130.56,90.88,94.74
E01029537,157.24,96.2,99.76
E01029538,143.04999999999998,92.14999999999999,98.93333333333334
E01029539,137.16,98.76,100.0
E01029540,75.4,81.52000000000001,99.84
E01029541,116.81999999999998,84.46000000000001,99.64
E01029542,81.06,66.14,97.24
E01029543,117.55000000000001,91.675,99.85
E01029544,63.65,92.575,96.25
E01029545,135.05,96.4,98.775
E01029546,85.85,95.65,99.1
E01029547,107.12,90.7,95.24
E01029548,124.1,84.38,96.97999999999999
E01029549,115.11666666666667,89.48333333333333,100.0
E01029551,132.54000000000002,83.36,99.84
E01029552,134.3,94.82000000000001,99.58
E01029553,129.66,88.53999999999999,99.74
E01029554,142.483333325,83.675,99.875
E01029555,118.89999999999999,88.55,97.5
E01029556,62.07777777777778,17.177777777777777,81.54444444444444
E01029557,48.75,11.75,83.75
E01029558,145.78,98.08,99.3
E01029559,134.28,83.84,95.34
E01029560,142.45999999999998,96.74,98.67999999999999
E01029561,115.96,68.03999999999999,99.08
E01029562,41.975,11.100000000000001,94.325
E01029563,55.160000000000004,17.08,100.0
E01029564,138.175,96.475,99.5
E01029565,82.825,43.225,100.0
E01029566,137.175,92.95,94.475
E01029567,105.06666666666666,63.900000000000006,98.21666666666665
E01029568,126.24000000000001,97.5,99.72
E01029569,59.0,12.459999999999999,72.53999999999999
E01029570,97.825,36.4875,83.5875
E01029571,51.55,0.0,91.55
E01029572,53.86,0.58,95.34
E01029573,53.52,0.0,96.94
E01029574,79.4,17.080000000000002,93.03999999999999
E01029575,57.65,0.0,99.6
E01029576,76.38333333333334,41.35,71.5
E01029577,142.25,98.53333333333335,100.0
E01029578,92.88333333333333,62.083333333333336,99.13333333333333
E01029579,128.36666666666665,98.73333333333333,99.89999999999999
E01029580,113.34,95.56,99.88
E01029581,39.3,2.18,79.47999999999999
E01029582,55.949999999999996,11.700000000000001,85.5
E01029583,120.92,90.06,100.0
E01029584,152.825,93.65,100.0
E01029585,133.52,93.94,100.0
E01029586,113.7,89.98333333333333,96.05
E01029587,107.7,82.65,99.025
E01029588,96.81666666666666,64.21666666666665,98.58333333333333
E01029589,131.0,93.875,99.8
E01029590,129.98,97.0,100.0
E01029591,123.75,88.31666666666666,99.88333333333333
E01029593,134.15555555,84.7,99.36666666666667
E01029594,100.88571428571429,90.17142857142858,98.14285714285714
E01029595,87.82000000000001,80.97999999999999,98.34
E01029596,100.625,80.875,95.35
E01029597,114.88,91.38,99.88
E01029598,121.99000000000001,94.86,99.72
E01029599,108.83333333333333,74.14999999999999,99.75
E01029600,118.5,93.8,100.0
E01029601,118.64000000000001,84.26,99.28
E01029602,111.6625,63.8625,88.3875
E01029603,124.75,89.25,99.76666666666667
E01029604,101.85000000000001,72.2,96.03333333333335
E01029605,130.275,86.8,99.8
E01029606,132.22,100.0,100.0
E01029607,124.82000000000001,96.53999999999999,99.84
E01029608,124.43999999999998,92.94,99.74
E01029609,119.51666666666667,86.35000000000001,99.91666666666667
E01029610,137.7,98.97999999999999,100.0
E01029611,101.153333334,68.44,96.46000000000001
E01029612,139.7,93.375,100.0
E01029613,66.16666666666667,0.45,97.21666666666665
E01029614,48.1,4.083333333333333,95.26666666666667
E01029615,66.82000000000001,23.380000000000003,100.0
E01029616,51.56,2.1399999999999997,76.58
E01029617,53.279999999999994,6.1,71.6
E01029618,63.11666666666667,0.0,99.88333333333333
E01029619,62.0,8.9,97.83333333333333
E01029620,114.35000000000001,91.05,100.0
E01029621,64.61999999999999,37.14,89.47999999999999
E01029622,106.64000000000001,86.26,100.0
E01029623,101.82499999999999,79.05,99.85
E01029624,98.475,93.925,100.0
E01029625,84.44999999999999,88.925,97.1
E01029626,54.6,12.059999999999999,89.8
E01029627,75.38,34.38,99.0
E01029628,57.125,14.575,60.3
E01029629,56.2,0.0,99.8
E01029630,53.175,5.05,98.225
E01029631,58.160000000000004,14.64,92.5
E01029632,65.34,23.7,80.06
E01029633,116.42999999999999,53.339999999999996,97.38
E01029634,45.7,3.9799999999999995,98.17999999999999
E01029635,109.0,76.68333333333334,94.21666666666665
E01029636,107.475,83.15,98.65
E01029637,110.46666666666665,85.10000000000001,95.89999999999999
E01029638,93.38571428571429,86.68571428571428,97.65714285714286
E01029639,98.925,77.175,99.825
E01029640,99.65,79.775,100.0
E01029641,91.82666666,89.67999999999999,100.0
E01029642,92.9,86.84,99.47999999999999
E01029643,107.78,77.64000000000001,100.0
E01029644,95.02000000000001,77.84,100.0
E01029645,56.88888888333333,8.466666666666667,67.33333333333333
E01029646,54.725,20.075000000000003,99.075
E01029647,89.22857142857143,37.857142857142854,89.64285714285714
E01029648,53.42,18.880000000000003,100.0
E01029649,50.92,1.52,92.67999999999999
E01029650,46.82,0.0,85.2
E01029651,72.175,25.025,93.3
E01029652,82.44000000000001,21.78,75.94
E01029653,44.775,0.0,98.45
E01029654,69.27142857142857,10.685714285714287,92.65714285714286
E01029655,60.675,4.875,92.2625
E01029656,72.46666666666667,13.0,73.03333333333333
E01029657,70.88333333333334,38.916666666666664,99.3
E01029658,48.714999999999996,11.56,85.86
E01029659,38.125,4.875,92.1
E01029660,68.12857142857143,2.9285714285714284,88.25714285714285
E01029661,103.98333333333333,73.23333333333333,93.18333333333334
E01029662,114.1625,92.0875,99.1875
E01029663,98.84,87.94,100.0
E01029664,102.06,89.72,100.0
E01029665,103.83333333333333,86.14999999999999,100.0
E01029666,97.14999999999999,78.60000000000001,99.89999999999999
E01029667,53.871428571428574,5.3,71.91428571428571
E01029668,60.3,6.0,81.025
E01029669,60.650000000000006,3.1,99.65
E01029670,67.0,13.049999999999999,77.675
E01029671,51.4,12.616666666666667,97.01666666666667
E01029672,64.8,19.016666666666666,80.2
E01029673,46.871428571428574,2.7714285714285714,93.04285714285713
E01029674,49.120000000000005,4.8,98.74
E01029675,59.220000000000006,22.259999999999998,99.08
E01029676,73.075,18.974999999999998,97.65
E01029677,91.375,24.375,95.775
E01029678,56.24000000000001,13.260000000000002,98.9
E01029679,51.279999999999994,4.5,99.84
E01029680,55.02,12.42,99.36
E01029681,66.525,18.775,79.475
E01029682,95.81666666666666,66.3,95.8
E01029683,91.325,69.675,82.95
E01029684,149.775,98.225,100.0
E01029685,127.05999999999999,98.6,99.76
E01029686,107.325,78.1,99.4
E01029687,92.81666666666666,50.48333333333333,87.76666666666667
E01029688,61.135714285714286,9.799999999999999,66.9
E01029689,121.5,86.7,99.75
E01029690,126.63999999999999,79.56,99.56
E01029691,111.74000000000001,81.4,99.84
E01029692,131.06,97.96000000000001,99.7
E01029693,139.04000000000002,88.14,100.0
E01029694,145.966666675,97.025,99.85
E01029695,66.58333333333333,7.716666666666666,94.81666666666666
E01029696,61.2,15.040000000000001,70.3
E01029697,59.05,19.2,64.6
E01029698,63.8,5.8,88.1
E01029699,113.4125,69.2625,97.7375
E01029700,136.15,93.125,99.75
E01029702,47.46,0.24,99.78
E01029703,64.16666666666667,19.316666666666666,78.78333333333333
E01029704,48.12,0.0,96.58
E01029705,45.3,0.3,97.22
E01029706,43.38,0.0,74.84
E01029707,59.92,0.0,99.72
E01029708,49.56666666666666,2.8000000000000003,69.61666666666667
E01029709,52.879999999999995,0.0,99.84
E01029710,118.1,86.34,100.0
E01029711,109.38,69.88,88.84
E01029712,119.8,77.17999999999999,97.12
E01029713,135.38,93.58,98.94
E01029714,138.8,93.67999999999999,99.84
E01029715,130.5666666666667,97.98333333333333,100.0
E01029716,130.92000000000002,99.56,100.0
E01029717,140.81666666666666,99.60000000000001,99.86666666666667
E01029718,142.86666666666667,99.85000000000001,100.0
E01029719,132.01666666666668,98.18333333333334,99.5
E01029720,138.4,98.8,100.0
E01029721,125.52000000000001,96.6,99.22
E01029722,134.82,93.58,99.47999999999999
E01029723,142.44,97.44,98.96000000000001
E01029724,146.42000000000002,97.34,99.72
E01029725,126.69583333333333,91.7,100.0
E01029726,145.42000000000002,95.26,100.0
E01029727,141.95999999999998,87.14,99.86
E01029728,132.5,98.34,100.0
E01029729,103.81666666666666,91.63333333333333,99.75
E01029733,101.01666666666667,43.4,84.61666666666666
E01029734,135.625,94.4375,96.875
E01029735,135.9142857142857,84.5,99.37142857142858
E01029736,112.5875,38.675,99.525
E01029737,115.0,80.32000000000001,99.14
E01029738,122.72,77.24,100.0
E01029739,156.6,99.46000000000001,99.82000000000001
E01029740,147.32,96.5,100.0
E01029741,105.67999999999999,98.3,100.0
E01029742,67.12857142857143,11.571428571428571,85.92857142857143
E01029743,99.22,32.6,72.0
E01029744,131.4125,96.6625,99.325
E01029745,118.2,91.53333333333335,95.05
E01029746,147.95999999999998,98.8,99.58
E01029747,80.60000000000001,13.725,98.45
E01029748,49.78,5.34,88.0
E01029749,95.42,39.4,88.92
E01029750,119.33333333333333,93.03333333333335,99.93333333333334
E01029751,134.79999999999998,98.13333333333333,99.8
E01029752,120.4,93.075,100.0
E01029753,146.46666666,99.34,99.84
E01029754,156.333333325,97.925,98.475
E01029755,156.38000000000002,99.03999999999999,99.7
E01029756,153.1142857142857,97.17142857142858,100.0
E01029757,125.51999999999998,98.58,99.72
E01029758,128.98,92.26,99.3
E01029759,138.25,95.96666666666665,99.3
E01029760,137.92,98.8,99.76
E01029761,49.620000000000005,7.959999999999999,76.28
E01029762,77.38,36.06,87.12
E01029763,126.64000000000001,92.12,100.0
E01029764,97.88,63.36,100.0
E01029765,154.425,97.225,100.0
E01029766,122.34,88.03999999999999,100.0
E01029767,52.28333333333333,8.5,95.81666666666666
E01029768,97.38,87.0,98.86
E01029769,81.55,59.800000000000004,82.01666666666667
E01029770,88.48333333333333,70.91666666666667,99.66666666666667
E01029771,101.61666666666667,85.31666666666666,93.41666666666667
E01029772,117.64999999999999,87.48333333333333,99.2
E01029773,103.35999999999999,87.14,97.67999999999999
E01029774,110.68333333333334,80.23333333333333,99.95
E01029775,99.06,51.92,93.97999999999999
E01029776,128.76666666666668,86.05,96.18333333333334
E01029777,136.76,80.06,98.7
E01029778,62.779999999999994,10.24,89.47999999999999
E01029779,126.7,96.3,99.34
E01029780,123.66,93.92,97.78
E01029781,45.82,4.4399999999999995,99.84
E01029782,43.03333333333333,0.18333333333333335,93.71666666666665
E01029783,51.67999999999999,0.0,99.86
E01029784,48.199999999999996,5.085714285714286,92.21428571428571
E01029785,39.38333333333333,2.35,82.91666666666667
E01029786,50.12,5.0600000000000005,82.44
E01029787,52.300000000000004,0.6,99.66666666666667
E01029788,54.25,6.775,82.125
E01029789,53.0,12.325,76.475
E01029790,54.9,0.0,100.0
E01029791,57.675,0.22499999999999998,99.225
E01029792,63.48571428571428,26.271428571428572,86.95714285714287
E01029793,52.8,0.0,99.88
E01029794,44.166666666666664,3.316666666666667,74.18333333333334
E01029795,60.4,9.040000000000001,82.44
E01029796,39.660000000000004,1.52,80.92
E01029797,39.53333333333333,3.8666666666666667,37.86666666666667
E01029798,43.5,0.13333333333333333,93.81666666666666
E01029799,54.228571428571435,1.6857142857142857,98.01428571428572
E01029800,52.083333333333336,3.783333333333333,100.0
E01029801,60.75999999999999,21.92,73.44
E01029802,58.56,19.2,62.96
E01029803,50.333333333333336,5.433333333333334,75.71666666666667
E01029804,56.51428571428572,12.628571428571428,76.54285714285713
E01029805,45.660000000000004,0.2,89.44
E01029806,50.68,0.0,95.16
E01029807,48.075,0.0,96.4
E01029808,41.8,0.0,99.92
E01029809,43.86,0.0,100.0
E01029810,54.225,0.0,100.0
E01029811,48.739999999999995,0.0,99.1
E01029812,51.08571428571429,0.0,100.0
E01029813,55.6375,15.4125,85.2125
E01029814,50.43333333333334,3.6,99.73333333333333
E01029815,41.9,0.0,94.8
E01029816,35.3,0.0,97.12
E01029817,54.228571428571435,13.271428571428572,60.15714285714286
E01029818,121.28,82.61999999999999,100.0
E01029819,132.9,84.91666666666667,92.45
E01029820,166.61999999999998,81.12,99.96000000000001
E01029821,106.63333333333333,74.01666666666667,99.88333333333333
E01029822,169.75,98.8,100.0
E01029823,127.43333333333334,98.08333333333333,99.88333333333333
E01029824,156.01666666666668,97.43333333333334,100.0
E01029825,149.125,99.625,100.0
E01029826,119.34,89.62,100.0
E01029827,147.55,89.1,100.0
E01029828,94.45,63.150000000000006,90.8
E01029829,122.44285714285715,80.27142857142857,100.0
E01029830,141.725,92.9,96.85
E01029831,136.62,98.62,100.0
E01029832,141.24,94.35999999999999,98.5
E01029833,131.9,95.7,99.925
E01029834,131.06,92.96000000000001,99.16
E01029835,70.28571428571429,49.685714285714276,99.25714285714285
E01029836,133.925,87.9,99.775
E01029837,135.36666666666667,86.96666666666665,99.28333333333335
E01029838,116.21428571428571,62.32857142857143,99.64285714285714
E01029839,122.52000000000001,92.28,100.0
E01029840,156.875,94.375,100.0
E01029841,135.98,98.14,100.0
E01029842,126.4,71.575,100.0
E01029843,149.8,97.925,99.8
E01029844,138.8,97.15,100.0
E01029845,140.025,98.9,100.0
E01029846,136.8,98.5,99.925
E01029847,116.97500000000001,84.675,90.725
E01029848,112.025,83.425,98.525
E01029849,111.24000000000001,93.22,100.0
E01029850,114.6,85.16,100.0
E01029851,122.18571428571428,82.52857142857144,100.0
E01029852,123.18333333333334,97.3,100.0
E01029853,134.06,90.9,100.0
E01029854,158.82,97.24,99.78
E01029855,143.75,80.05,99.75
E01029856,135.2,93.67999999999999,100.0
E01029857,120.1,78.975,99.25
E01029858,138.66,95.03999999999999,100.0
E01029859,93.71666666666668,44.35,99.66666666666667
E01029860,114.27499999999999,76.9,100.0
E01029861,125.9,86.54,99.88
E01029862,86.33333333333333,56.1,100.0
E01029863,131.01666666666668,82.75,99.64999999999999
E01029864,108.35,76.775,99.55
E01029865,142.64000000000001,88.96000000000001,97.67999999999999
E01029867,145.85,96.31666666666666,99.71666666666665
E01029868,136.85000000000002,93.275,94.85
E01029869,129.52,97.47999999999999,99.67999999999999
E01029870,70.2,2.95,99.375
E01029871,112.94000000000001,46.8,94.34
E01029872,46.7,11.16,98.06
E01029873,55.65,7.5,90.67999999999999
E01029874,62.56666666666666,4.716666666666667,99.73333333333333
E01029875,89.6,29.5,88.525
E01029876,57.86666666666667,8.933333333333334,84.08333333333333
E01029877,70.97999999999999,20.98,93.12
E01029878,58.224999999999994,30.325,99.55
E01029879,68.33333333333333,16.866666666666667,82.81666666666666
E01029880,72.75,13.4,87.16666666666667
E01029881,101.98333333333333,37.18333333333333,88.51666666666667
E01029882,59.06,10.719999999999999,94.76
E01029883,46.4,3.814285714285714,85.85714285714286
E01029884,50.12,0.0,97.0
E01029885,54.25714285714286,1.842857142857143,93.87142857142858
E01029886,41.725,0.0,95.75
E01029887,49.9,10.233333333333333,96.93333333333334
E01029888,50.225,0.0,100.0
E01029889,51.725,0.0,99.775
E01029890,90.5875,16.125,90.075
E01029891,66.0,28.914285714285715,99.41428571428571
E01029892,54.1,5.642857142857143,99.67142857142858
E01029894,46.2,1.85,94.375
E01029895,50.6,0.0,95.575
E01029896,51.279999999999994,1.72,99.47999999999999
E01029897,54.675,9.2125,89.2125
E01029898,75.54285714285713,27.771428571428572,98.21428571428571
E01029899,64.78333333333333,5.916666666666667,95.45
E01029900,81.5,16.933333333333334,98.14999999999999
E01029901,54.425,6.7875000000000005,95.3375
E01029902,88.8375,31.1,87.1875
E01029903,40.660000000000004,10.86,88.64
E01029904,65.24,9.06,99.44
E01029905,47.15,3.4,89.375
E01029906,68.51666666666667,13.683333333333332,91.55
E01029907,72.80000000000001,19.244444444444444,88.0
E01029908,117.56666666666666,83.13333333333334,98.85000000000001
E01029909,110.63333333333333,97.18333333333334,99.38333333333333
E01029910,123.95,97.2,100.0
E01029911,98.3625,32.5,91.25
E01029912,51.720000000000006,0.0,100.0
E01029913,56.800000000000004,1.5,99.2
E01029914,49.760000000000005,0.0,100.0
E01029915,53.25,0.425,99.125
E01029916,49.7,18.775,98.4
E01029917,60.228571428571435,34.77142857142857,99.88571428571429
E01029918,50.125,0.0,99.55
E01029919,52.339999999999996,15.360000000000003,99.26
E01029920,49.13333333333333,4.2,95.93333333333334
E01029921,56.025,12.8,95.15
E01029922,80.4,34.68,92.44
E01029923,61.6,3.0,99.1
E01029925,104.26666666666667,81.31666666666666,98.13333333333333
E01029926,62.13333333333333,5.816666666666666,99.3
E01029927,55.075,6.1,98.6625
E01029928,52.583333333333336,12.0,90.13333333333333
E01029929,47.5625,4.325,99.725
E01029930,44.14,21.96,93.03999999999999
E01029937,108.3,74.5,95.65714285714286
E01029938,53.275,14.75,95.925
E01029939,84.09,81.28,99.92
E01029940,60.239999999999995,34.940000000000005,99.92
E01029941,107.01666666666667,53.86666666666667,93.45
E01029942,63.879999999999995,13.3,99.3
E01029944,46.760000000000005,1.78,98.9
E01029945,110.06666666666666,36.6,89.31666666666666
E01029946,75.12857142857142,46.31428571428571,85.77142857142857
E01029947,61.11428571428571,55.371428571428574,99.11428571428571
E01029949,114.85999999999999,87.5,99.86
E01029950,105.10000000000001,93.63333333333333,99.76666666666667
E01029951,96.03999999999999,86.03999999999999,97.06
E01029952,101.6,96.925,100.0
E01029953,114.1,84.02000000000001,98.38
E01029955,119.91666666666667,92.83333333333333,100.0
E01029956,159.15,96.0,99.9
E01029957,97.91666666666667,62.65,93.7
E01029958,125.98000000000002,92.32000000000001,98.16
E01029960,114.16666666666667,96.43333333333334,100.0
E01029961,127.66,93.5,100.0
E01029962,132.74,97.62,100.0
E01029963,144.54000000000002,96.17999999999999,99.56
E01029964,121.94999999999999,76.3,99.8
E01029965,133.66,95.03999999999999,99.84
E01029966,110.43999999999998,94.84,99.86
E01029967,121.44000000000001,97.52000000000001,100.0
E01029968,125.17999999999999,91.52,99.72
E01029969,88.85000000000001,37.075,100.0
E01029970,109.74285714285713,74.97142857142856,100.0
E01029971,130.32,92.06,100.0
E01029973,114.8,97.74,99.86
E01029974,127.78,100.0,100.0
E01029975,136.55,99.8,100.0
E01029976,143.57999999999998,100.0,100.0
E01029977,119.88,99.32000000000001,100.0
E01029978,129.475,98.5,100.0
E01029979,122.75999999999999,96.7,100.0
E01029980,123.54,97.36,98.88
E01029981,121.875,98.325,99.8
E01029982,137.0,99.825,100.0
E01029983,139.95999999999998,95.03999999999999,100.0
E01029984,128.4,96.08,99.58
E01029985,107.575,78.1125,92.2375
E01029986,132.0,99.86,100.0
E01029987,137.7,100.0,100.0
E01029988,90.71666666666665,87.93333333333334,93.7
E01029990,123.67999999999999,94.82000000000001,99.53999999999999
E01029991,134.28,96.67999999999999,99.66
E01029992,122.525,95.2,100.0
E01029994,120.35999999999999,96.56,100.0
E01029995,133.26,92.92,97.7
E01029996,133.6,98.4,100.0
E01029997,117.25999999999999,85.24,100.0
E01029998,133.96666666666667,98.39999999999999,100.0
E01029999,81.02000000000001,47.7,100.0
E01030000,133.57999999999998,92.72,99.84
E01030001,145.8,93.22,99.64
E01030002,100.14999999999999,72.73333333333333,99.86666666666667
E01030003,120.72,87.66,100.0
E01030004,128.3,96.475,100.0
E01030005,116.51428571428572,72.11428571428571,99.67142857142858
E01030006,106.8,93.71666666666665,100.0
E01030007,119.313333334,90.7,100.0
E01030008,141.0,97.75,100.0
E01030009,116.88,98.36,100.0
E01030010,111.78571428571429,93.5,97.18571428571428
E01030011,109.2,99.28,99.88
E01030012,131.88,97.5,100.0
E01030013,125.72,100.0,100.0
E01030014,132.7,100.0,100.0
E01030015,133.375,97.375,100.0
E01030016,134.24,99.84,100.0
E01030017,126.74000000000001,96.28,99.86
E01030018,128.2,94.62,100.0
E01030019,130.18,90.26,100.0
E01030020,114.52000000000001,94.88,99.67999999999999
E01030021,120.88,99.2,100.0
E01030022,127.18571428571428,99.7,99.81428571428572
E01030023,103.58333333333333,97.56666666666666,99.41666666666667
E01030024,110.25714285714285,99.60000000000001,99.88571428571429
E01030025,107.56666666666666,95.66666666666667,99.93333333333334
E01030026,128.06,95.8,100.0
E01030027,108.0,98.64999999999999,99.95
E01030028,131.82,95.82000000000001,100.0
E01030029,133.78,100.0,100.0
E01030030,126.37142857142858,95.3,100.0
E01030031,120.0,93.44,98.24
E01030032,142.55,94.45,100.0
E01030033,132.12,99.74,99.74
E01030034,101.0,96.76,96.76
E01030035,139.76,97.62,98.82000000000001
E01030036,126.35000000000001,99.51666666666667,100.0
E01030037,89.76666666666667,23.766666666666666,95.13333333333333
E01030038,58.17999999999999,8.98,89.94
E01030039,59.95,14.85,85.325
E01030040,71.75,13.9,90.225
E01030041,89.05,28.516666666666666,94.41666666666667
E01030042,67.10000000000001,16.233333333333334,92.5
E01030043,59.435,32.5,93.8
E01030044,51.175,14.45,98.375
E01030045,74.22,29.439999999999998,94.14
E01030046,68.82,24.48,93.96000000000001
E01030047,56.0,0.9500000000000001,100.0
E01030048,83.7,26.5125,94.475
E01030049,61.8375,12.1,90.05
E01030050,92.74,73.88,99.42
E01030051,72.52000000000001,54.739999999999995,99.14
E01030052,59.885714285714286,4.114285714285715,89.98571428571428
E01030053,61.457142857142856,15.4,87.2
E01030054,102.19999999999999,39.425,87.725
E01030055,65.825,12.350000000000001,95.55
E01030056,63.48571428571428,7.357142857142857,91.02857142857144
E01030057,93.77499999999999,33.1,87.4625
E01030058,73.525,20.825,85.7375
E01030059,66.77142857142857,18.228571428571428,94.81428571428572
E01030060,62.67999999999999,10.2,97.4
E01030061,55.833333333333336,16.483333333333334,95.7
E01030062,59.58,5.04,99.46000000000001
E01030063,80.78333333333333,24.316666666666666,86.85000000000001
E01030064,76.91428571428571,29.642857142857142,94.14285714285714
E01030065,62.285714285714285,19.099999999999998,92.22857142857143
E01030066,49.980000000000004,0.9199999999999999,93.52000000000001
E01030067,53.916666666666664,2.2333333333333334,91.03333333333335
E01030068,59.5,12.58,93.17999999999999
E01030069,63.599999999999994,17.133333333333333,89.43333333333334
E01030070,59.71999999999999,2.54,93.94
E01030071,53.36,33.64,99.62
E01030072,43.42,30.68,98.28
E01030073,44.23333333333333,38.35,100.0
E01030075,57.19,74.06,100.0
E01030076,47.779999999999994,34.64,94.67999999999999
E01030077,39.8,40.12,85.96000000000001
E01030078,46.26666666666667,47.93333333333334,99.75
E01030079,40.36,50.68,99.12
E01030080,49.660000000000004,23.7,99.72
E01030081,99.24285714285715,50.82857142857143,93.18571428571428
E01030083,78.74285714285715,30.357142857142858,89.74285714285715
E01030084,93.41999999999999,28.439999999999998,96.88
E01030085,48.06,12.56,96.08
E01030086,60.36666666666667,2.6666666666666665,94.5
E01030087,104.55999999999999,43.42,86.08
E01030088,68.575,15.225000000000001,96.0
E01030089,69.22857142857143,36.25714285714286,96.37142857142858
E01030090,87.2,26.45,82.45
E01030091,71.53333333333333,47.36666666666667,99.43333333333334
E01030092,61.15,78.13333333333334,100.0
E01030093,78.01666666666667,69.0,99.75
E01030094,60.666666666666664,8.633333333333333,93.36666666666667
E01030095,41.85,5.7250000000000005,80.625
E01030096,57.32000000000001,14.580000000000002,89.3
E01030097,56.32000000000001,2.16,90.53999999999999
E01030098,74.9,21.974999999999998,94.175
E01030099,83.11111111111111,27.299999999999997,94.44444444444444
E01030100,68.125,11.475,95.75
E01030101,50.01428571428572,4.8428571428571425,96.52857142857144
E01030104,54.50714285714286,8.971428571428572,93.52857142857144
E01030105,50.489999999999995,31.96,100.0
E01030106,61.94285714285714,32.22857142857143,99.64285714285714
E01030107,49.44,31.18,100.0
E01030108,56.260000000000005,13.8,100.0
E01030109,58.9,31.583333333333332,100.0
E01030110,80.96000000000001,76.07000000000001,100.0
E01030111,44.375,11.174999999999999,99.825
E01030112,58.779999999999994,43.56,99.34
E01030113,65.0,68.11666666666666,99.0
E01030114,47.825,0.0,99.375
E01030115,74.38571428571429,47.81428571428571,100.0
E01030116,108.63333333333333,97.28333333333335,97.63333333333333
E01030117,59.8,89.32000000000001,100.0
E01030118,45.56,46.1,100.0
E01030119,68.8125,21.1375,95.85
E01030121,59.528571428571425,67.57142857142857,98.91428571428571
E01030122,89.10000000000001,84.88571428571429,97.82857142857142
E01030123,73.17999999999999,71.34,100.0
E01030124,57.81666666666666,25.11666666666667,99.03333333333335
E01030125,49.08,26.02,98.67999999999999
E01030127,141.3,97.975,100.0
E01030128,125.25,100.0,100.0
E01030129,66.56,99.7,99.88
E01030130,55.4,44.625,100.0
E01030131,48.9,35.925,92.525
E01030132,51.724999999999994,0.0,98.575
E01030133,75.5,24.433333333333334,84.96666666666665
E01030134,68.44999999999999,19.95,93.975
E01030135,53.975,15.075000000000001,89.45
E01030137,86.13333333333334,17.783333333333335,86.25
E01030138,70.2,13.9625,82.425
E01030139,64.86666666666666,50.61666666666667,100.0
E01030140,40.95,56.65,100.0
E01030141,58.720000000000006,66.46,100.0
E01030142,58.94,90.34,95.44
E01030143,59.379999999999995,93.58,100.0
E01030144,56.400000000000006,72.65,92.625
E01030145,59.67999999999999,12.5,99.7
E01030146,62.275,21.35,94.475
E01030147,63.739999999999995,66.96,99.88
E01030148,59.9,83.325,98.525
E01030149,56.71999999999999,18.639999999999997,83.96000000000001
E01030150,85.6,17.6625,93.75
E01030151,77.79523809571428,36.699999999999996,93.47142857142856
E01030152,56.355555555555554,12.833333333333334,96.71111111111111
E01030153,55.0,2.983333333333334,99.60000000000001
E01030154,87.1625,27.787499999999998,83.9
E01030155,41.371428571428574,3.0714285714285716,97.2
E01030158,61.6,19.683333333333334,96.33333333333333
E01030159,120.34,89.67999999999999,99.22
E01030160,99.68333333333334,75.39999999999999,99.93333333333334
E01030161,129.88,96.3,99.16
E01030162,49.760000000000005,1.1,99.67999999999999
E01030163,61.14,15.1,92.84
E01030164,62.760000000000005,14.36,99.6
E01030165,51.949999999999996,0.13333333333333333,98.78333333333335
E01030166,56.46,16.02,99.52000000000001
E01030167,62.6,12.14,99.84
E01030168,105.98000000000002,81.64,94.66
E01030169,116.23333333333333,79.75,100.0
E01030170,118.60000000000001,90.06666666666666,95.68333333333334
E01030171,129.36666666666667,77.68333333333334,85.93333333333334
E01030172,90.97999999999999,34.94,90.84
E01030173,66.82000000000001,14.6,94.5
E01030174,83.11999999999999,23.020000000000003,84.08
E01030175,64.17142857142856,15.571428571428571,92.8
E01030176,57.06666666666667,9.933333333333334,80.32222222222222
E01030179,97.3,91.5625,99.925
E01030180,57.575,74.3,99.825
E01030181,90.88333333333333,85.16666666666667,100.0
E01030183,37.042857142857144,49.199999999999996,96.92857142857143
E01030184,46.65,40.416666666666664,99.26666666666667
