lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,_merge,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01003991,Southwark 017C,E02000823,Southwark 017,E09000028,Southwark,0.929,,,both,39.26,0.29,0.154,23.485,0.824,0.628,33.241,31.77,1189,126.7,70.3,100.0
E01003992,Southwark 014A,E02000820,Southwark 014,E09000028,Southwark,0.959,,,both,32.416,0.243,0.144,19.424,0.25,0.235,37.415,26.879,1710,128.66,75.64000000000001,100.0
E01003993,Southwark 017D,E02000823,Southwark 017,E09000028,Southwark,0.963,,,both,28.38,0.198,0.121,13.273,0.236,0.149,38.584,30.445,1951,140.14000000000001,95.24,100.0
E01003995,Southwark 014B,E02000820,Southwark 014,E09000028,Southwark,0.934,,,both,35.076,0.206,0.16,11.389,0.887,0.7640000000000001,31.646,38.298,1479,116.12857142857142,67.71428571428571,100.0
E01003997,Southwark 017E,E02000823,Southwark 017,E09000028,Southwark,0.97,,,both,30.268,0.192,0.108,7.145999999999999,0.18,1.119,32.028,45.064,1300,133.97500000000002,49.85,93.875
E01003998,Southwark 014D,E02000820,Southwark 014,E09000028,Southwark,0.94,,,both,25.146,0.123,0.09800000000000002,8.21,0.321,0.291,30.820999999999998,53.15,1467,61.739999999999995,8.78,99.14
E01004003,Southwark 023B,E02000829,Southwark 023,E09000028,Southwark,0.945,,,both,35.58,0.236,0.168,15.478,0.595,0.687,37.749,25.343,1946,145.02,95.64,99.86
E01004007,Southwark 018E,E02000824,Southwark 018,E09000028,Southwark,0.953,,,both,39.431,0.335,0.178,14.248000000000001,0.4590000000000001,0.47000000000000003,34.609,22.579,1346,122.3,88.65,100.0
E01004008,Southwark 022B,E02000828,Southwark 022,E09000028,Southwark,0.962,,,both,34.841,0.246,0.155,14.739,0.245,0.872,32.65,36.108,2050,150.16,93.28,93.62
E01004019,Southwark 026C,E02000832,Southwark 026,E09000028,Southwark,0.957,,,both,24.043,0.193,0.115,7.823,0.027000000000000003,-0.1,34.424,22.796,2506,146.9,79.55,91.53333333333335
E01004024,Southwark 011C,E02000817,Southwark 011,E09000028,Southwark,0.944,,,both,31.179,0.202,0.115,19.938,0.949,0.599,32.592,23.803,2234,169.63333333333333,93.78333333333335,94.88333333333333
E01004036,Southwark 007E,E02000813,Southwark 007,E09000028,Southwark,0.959,,,both,31.500999999999998,0.226,0.13,17.649,0.253,0.49800000000000005,34.409,34.413,2151,157.6,97.26666666666667,98.25
E01004044,Southwark 013E,E02000819,Southwark 013,E09000028,Southwark,0.946,,,both,31.112,0.207,0.142,19.76,0.454,0.31,32.704,31.86,1562,177.8,99.8,100.0
E01004045,Southwark 027A,E02000833,Southwark 027,E09000028,Southwark,0.968,,,both,27.322,0.217,0.14,13.924,0.076,-0.541,35.855,22.142999999999997,1537,171.68,98.26,100.0
E01004065,Southwark 025D,E02000831,Southwark 025,E09000028,Southwark,0.963,,,both,19.287,0.10999999999999999,0.08,3.271,0.25,0.421,23.483,38.838,1518,160.44,98.86,99.86
E01004071,Southwark 030D,E02000836,Southwark 030,E09000028,Southwark,0.954,,,both,18.227,0.15,0.081,5.249,0.058,-0.42300000000000004,26.762,28.221,1513,121.28,98.2,99.58
E01032637,Southwark 035E,E02006941,Southwark 035,E09000028,Southwark,0.99,,,both,10.025,0.008,0.005,1.9190000000000003,-0.28,-0.951,28.057,47.125,1474,115.92,36.6,92.54
E01032638,Southwark 035D,E02006941,Southwark 035,E09000028,Southwark,0.992,,,both,5.629,0.021,0.008,2.271,-0.753,-1.019,21.55,29.849000000000004,1362,234.43999999999997,92.34,98.66
E01032639,Southwark 014F,E02000820,Southwark 014,E09000028,Southwark,0.981,,,both,22.737,0.09,0.045,8.604,0.222,0.462,40.027,55.663,2102,141.81666666666666,57.63333333333333,93.21666666666665
E01032640,Southwark 035B,E02006941,Southwark 035,E09000028,Southwark,0.999,,,both,9.755,0.013,0.005,2.336,-0.875,-0.637,21.853,56.668,1506,243.2833333333333,82.61666666666666,92.93333333333334
E01032719,Southwark 014G,E02000820,Southwark 014,E09000028,Southwark,0.955,,,both,26.037,0.152,0.089,10.591,-0.062000000000000006,0.296,42.23499999999999,43.011,1611,149.6625,88.125,96.575
E01032803,Southwark 036C,E02006942,Southwark 036,E09000028,Southwark,0.987,,,both,16.067,0.087,0.039,2.523,0.341,-0.077,30.436000000000003,39.922,1314,129.57999999999998,71.52000000000001,95.47999999999999
E01032834,Southwark 035C,E02006941,Southwark 035,E09000028,Southwark,0.989,,,both,9.09,0.011,0.009,2.561,-0.721,-0.522,24.269,47.629,1198,221.85,79.825,94.525
E01033872,Southwark 004I,E02000810,Southwark 004,E09000028,Southwark,0.977,,,both,22.926,0.149,0.073,11.423,-0.26,0.18900000000000003,35.146,45.825,2710,133.23200000000003,66.53999999999999,97.84
E01033882,Southwark 022G,E02000828,Southwark 022,E09000028,Southwark,0.963,,,both,37.664,0.25,0.156,19.536,0.307,0.924,35.268,41.827,2645,137.8625,95.5625,97.5375
E01033885,Southwark 036A,E02006942,Southwark 036,E09000028,Southwark,0.973,,,both,19.542,0.129,0.078,9.307,-0.002,-0.829,32.858,37.333,2389,202.14583333333334,84.08333333333333,88.96666666666665
E01003911,Southwark 020A,E02000826,Southwark 020,E09000028,Southwark,0.968,,,both,29.823,0.21299999999999997,0.126,13.037,0.077,0.238,38.514,36.017,1802,127.6,82.14,95.03999999999999
E01003914,Southwark 024B,E02000830,Southwark 024,E09000028,Southwark,0.96,,,both,21.514,0.137,0.085,6.906,0.033,0.162,28.261,43.693,1953,133.26,91.53999999999999,96.12
E01003915,Southwark 024C,E02000830,Southwark 024,E09000028,Southwark,0.955,,,both,28.036,0.19,0.128,9.693,0.20999999999999996,0.146,39.66799999999999,29.796,1916,131.58333333333334,96.2,97.08333333333333
E01003917,Southwark 020C,E02000826,Southwark 020,E09000028,Southwark,0.942,,,both,30.163,0.215,0.12200000000000001,10.698,0.403,0.809,32.963,30.226,1926,120.64999999999999,76.75,96.86666666666667
E01003922,Southwark 021D,E02000827,Southwark 021,E09000028,Southwark,0.959,,,both,30.64,0.204,0.1,9.807,0.27,1.071,35.4,39.486,2121,107.13333333333333,64.66666666666667,99.16666666666667
E01003930,Southwark 034A,E02006802,Southwark 034,E09000028,Southwark,0.961,,,both,28.921,0.116,0.103,19.835,0.277,0.874,30.886,54.831,1589,124.06000000000002,59.120000000000005,93.56
E01003942,Southwark 006D,E02000812,Southwark 006,E09000028,Southwark,0.968,,,both,31.341,0.20999999999999996,0.137,9.315,0.622,0.733,31.956,31.947,1560,178.14000000000001,95.14,98.36
E01003952,Southwark 030A,E02000836,Southwark 030,E09000028,Southwark,0.967,,,both,15.594,0.092,0.067,2.3820000000000006,-0.25,0.299,21.868,40.02799999999999,1723,111.5,94.08,99.38
E01003955,Southwark 028B,E02000834,Southwark 028,E09000028,Southwark,0.975,,,both,18.283,0.107,0.088,4.941,0.329,0.026,23.255,32.832,1962,124.26666666666665,93.81666666666666,100.0
E01003956,Southwark 030C,E02000836,Southwark 030,E09000028,Southwark,0.969,,,both,11.824999999999998,0.077,0.054,1.5170000000000001,-0.332,-0.154,19.639,36.064,1721,140.24,97.16,100.0
E01003960,Southwark 012A,E02000818,Southwark 012,E09000028,Southwark,0.961,,,both,27.356,0.145,0.079,6.356,0.159,0.789,37.546,54.416,1984,150.025,96.0,98.03333333333335
E01003976,Southwark 036D,E02006942,Southwark 036,E09000028,Southwark,0.97,,,both,30.427999999999997,0.177,0.091,13.23,0.515,0.708,33.763,52.997,2276,139.36666666666667,83.31666666666666,99.75
E01003977,Southwark 010A,E02000816,Southwark 010,E09000028,Southwark,0.94,,,both,27.452,0.17,0.116,17.339,0.359,0.32,33.518,33.045,2127,138.26666666666668,90.8,99.88333333333333
E01003979,Southwark 006E,E02000812,Southwark 006,E09000028,Southwark,0.966,,,both,29.514,0.16599999999999998,0.107,11.408,0.887,0.6120000000000001,35.049,34.892,1754,141.36666666666667,78.61666666666666,97.25
E01003980,Southwark 013A,E02000819,Southwark 013,E09000028,Southwark,0.937,,,both,32.853,0.20499999999999996,0.135,14.805,0.77,0.571,30.65,40.796,1964,102.60000000000001,88.61666666666667,99.45
E01003999,Southwark 014E,E02000820,Southwark 014,E09000028,Southwark,0.973,,,both,24.486999999999995,0.16600000000000004,0.098,12.192,-0.017,0.402,35.52,30.433000000000003,1560,118.14000000000001,69.52000000000001,100.0
E01004010,Southwark 022D,E02000828,Southwark 022,E09000028,Southwark,0.958,,,both,32.313,0.205,0.111,18.193,-0.016,1.43,35.286,34.002,1601,140.3375,84.8,95.4
E01004013,Southwark 019D,E02000825,Southwark 019,E09000028,Southwark,0.967,,,both,39.137,0.28,0.176,12.777,0.599,0.8300000000000001,39.43,26.443,1484,138.225,90.725,99.9
E01004014,Southwark 019E,E02000825,Southwark 019,E09000028,Southwark,0.97,,,both,33.895,0.26,0.148,12.598,0.534,-0.128,43.638,22.491,1763,129.583333325,83.25,99.95
E01004021,Southwark 028D,E02000834,Southwark 028,E09000028,Southwark,0.97,,,both,14.812,0.095,0.066,4.897,-0.364,-0.127,28.391,32.002,2124,119.05000000000001,93.3,99.91666666666667
E01004023,Southwark 004D,E02000810,Southwark 004,E09000028,Southwark,0.934,,,both,28.547,0.177,0.101,14.507,0.305,1.129,30.797,32.803,1833,170.16666666666666,89.11666666666667,99.46666666666665
E01004030,Southwark 007A,E02000813,Southwark 007,E09000028,Southwark,0.955,,,both,24.934,0.163,0.10399999999999998,14.561,0.123,0.499,32.737,28.547,1596,139.28,79.2,96.32000000000001
E01004032,Southwark 001B,E02000807,Southwark 001,E09000028,Southwark,0.984,,,both,8.261,0.023,0.017,3.855,-0.615,-0.14899999999999997,30.064,27.24,1956,170.46,82.44,100.0
E01004034,Southwark 007D,E02000813,Southwark 007,E09000028,Southwark,0.962,,,both,25.711,0.177,0.10000000000000002,18.381,0.04599999999999999,0.379,34.624,28.872000000000003,1751,178.24,95.4,99.86
E01004037,Southwark 010B,E02000816,Southwark 010,E09000028,Southwark,0.972,,,both,25.892,0.171,0.095,7.945,0.226,0.49400000000000005,38.868,31.481,2108,104.60000000000001,49.51666666666667,55.61666666666667
E01004042,Southwark 010D,E02000816,Southwark 010,E09000028,Southwark,0.95,,,both,45.391,0.306,0.183,28.243,0.94,1.2339999999999998,32.836,29.421,1789,158.94,90.67999999999999,94.44
E01004043,Southwark 010E,E02000816,Southwark 010,E09000028,Southwark,0.956,,,both,26.395,0.132,0.09999999999999999,22.029,0.20900000000000002,0.9360000000000002,31.583,31.806,1486,110.3,93.53999999999999,99.34
E01004047,Southwark 027B,E02000833,Southwark 027,E09000028,Southwark,0.958,,,both,24.359999999999996,0.188,0.109,16.123,0.118,-0.36099999999999993,32.689,25.206,1643,130.3,98.16,100.0
E01004051,Southwark 027E,E02000833,Southwark 027,E09000028,Southwark,0.965,,,both,9.731,0.045,0.025,6.254,-0.228,-0.149,26.904,28.163,1657,140.76,83.26,99.7
E01004060,Southwark 008E,E02000814,Southwark 008,E09000028,Southwark,0.96,,,both,31.991,0.179,0.099,17.385,0.592,0.46,36.429,54.839,2010,153.70000000000002,65.53333333333333,65.73333333333333
E01004066,Southwark 025E,E02000831,Southwark 025,E09000028,Southwark,0.951,,,both,23.913,0.166,0.114,8.408,-0.199,0.522,31.990000000000002,28.97,2164,141.98,93.64,99.92
E01032584,Southwark 034E,E02006802,Southwark 034,E09000028,Southwark,0.951,,,both,28.126999999999995,0.163,0.129,5.71,0.493,0.305,34.938,39.894,1292,131.98,80.2,97.66
E01032646,Southwark 036B,E02006942,Southwark 036,E09000028,Southwark,0.983,,,both,13.999,0.071,0.039,4.305,-0.09399999999999999,-0.017,31.851,36.295,1709,140.65,74.28333333333333,94.2
E01033877,Southwark 012I,E02000818,Southwark 012,E09000028,Southwark,0.976,,,both,36.878,0.188,0.121,12.234,0.459,1.517,32.335,61.335,2065,177.54285714285714,83.2,97.01428571428572
E01033878,Southwark 015F,E02000821,Southwark 015,E09000028,Southwark,0.955,,,both,35.378,0.191,0.134,18.073,0.02,1.338,32.608,54.2,2152,99.09444444499998,59.98333333333333,65.41666666666667
E01033879,Southwark 015G,E02000821,Southwark 015,E09000028,Southwark,0.958,,,both,41.00618771202412,0.30230531473803246,0.1551300414624953,22.089268752355824,0.4203290614398794,0.8715985676592537,37.02986430456088,36.877189596682996,2653,86.945,99.4325,100.0
E01003916,Southwark 020B,E02000826,Southwark 020,E09000028,Southwark,0.974,,,both,24.749,0.165,0.083,7.772999999999999,0.011,0.565,34.255,41.484,2241,114.46666666666665,82.06666666666666,97.76666666666667
E01003918,Southwark 020D,E02000826,Southwark 020,E09000028,Southwark,0.931,,,both,34.58,0.239,0.134,14.908000000000001,0.04299999999999999,1.251,35.354,34.982,1545,143.0,90.26,96.3
E01003920,Southwark 021B,E02000827,Southwark 021,E09000028,Southwark,0.947,,,both,32.296,0.237,0.152,10.248,0.275,0.401,36.106,32.696,1957,142.44,85.56,96.26
E01003932,Southwark 034B,E02006802,Southwark 034,E09000028,Southwark,0.959,,,both,38.967,0.248,0.182,11.597000000000001,0.8280000000000001,0.356,36.607,44.18399999999999,1570,129.32,80.86,84.62
E01003947,Southwark 033C,E02000839,Southwark 033,E09000028,Southwark,0.954,,,both,36.138,0.304,0.17200000000000001,14.764,0.789,-0.19800000000000004,32.183,18.156,1509,154.6,97.03999999999999,100.0
E01003957,Southwark 032C,E02000838,Southwark 032,E09000028,Southwark,0.972,,,both,14.122,0.092,0.061,4.522,-0.119,-0.073,22.651,33.227,1790,124.05999999999999,93.47999999999999,99.88
E01003961,Southwark 012B,E02000818,Southwark 012,E09000028,Southwark,0.938,,,both,37.844,0.251,0.163,17.708,0.634,0.744,32.67,41.67,2150,142.03333333333333,91.96666666666665,99.38333333333333
E01003990,Southwark 018D,E02000824,Southwark 018,E09000028,Southwark,0.957,,,both,31.077,0.253,0.145,13.575,0.177,0.261,35.018,23.808,2190,147.06666666666666,97.36666666666667,97.95
E01003994,Southwark 012E,E02000818,Southwark 012,E09000028,Southwark,0.964,,,both,35.666,0.22199999999999998,0.136,18.277,0.538,1.238,36.21,31.774,1484,124.07333334,63.52,95.36
E01004001,Southwark 026B,E02000832,Southwark 026,E09000028,Southwark,0.928,,,both,35.784,0.248,0.17,18.793,0.802,0.232,37.094,21.859,1794,113.66,93.52000000000001,98.96000000000001
E01004011,Southwark 019B,E02000825,Southwark 019,E09000028,Southwark,0.957,,,both,30.983,0.23,0.13,12.577,0.208,0.281,40.353,30.023,2412,105.75,66.5,83.33333333333333
E01004012,Southwark 019C,E02000825,Southwark 019,E09000028,Southwark,0.972,,,both,27.301000000000002,0.195,0.113,10.62,0.008,0.189,42.504,26.796,2466,101.0888888888889,44.922222222222224,96.04444444444444
E01004028,Southwark 004E,E02000810,Southwark 004,E09000028,Southwark,0.955,,,both,26.416,0.184,0.106,10.965,0.482,0.511,34.533,22.089,2532,182.8576923,91.47999999999999,99.56
E01004039,Southwark 013B,E02000819,Southwark 013,E09000028,Southwark,0.98,,,both,22.583,0.115,0.068,9.849,-0.321,0.641,36.574,47.312999999999995,1677,140.78,85.66,97.66
E01004040,Southwark 013C,E02000819,Southwark 013,E09000028,Southwark,0.935,,,both,39.88999999999999,0.264,0.166,15.395,0.489,0.962,40.253,38.478,1860,124.88,73.54,75.8
E01004049,Southwark 027D,E02000833,Southwark 027,E09000028,Southwark,0.972,,,both,16.687,0.115,0.057,13.288,-0.304,-0.342,35.549,24.9,2096,159.51999999999998,82.72,100.0
E01004054,Southwark 001D,E02000807,Southwark 001,E09000028,Southwark,0.983,0.982,0.983,both,8.354,0.036,0.019,0.8709999999999999,-0.41,-0.361,32.687,22.51,1631,262.62,96.86,99.4
E01004055,Southwark 001E,E02000807,Southwark 001,E09000028,Southwark,0.938,,,both,38.922,0.22899999999999998,0.168,28.213,0.443,0.803,46.772,23.38,1300,112.175,74.625,99.85
E01033873,Southwark 009G,E02000815,Southwark 009,E09000028,Southwark,0.98,,,both,49.164,0.28,0.145,13.806999999999999,0.941,1.77,39.184,69.793,1249,135.16,67.7,71.1
E01003913,Southwark 024A,E02000830,Southwark 024,E09000028,Southwark,0.968,,,both,19.198,0.118,0.091,4.429999999999999,-0.085,0.46,28.782,29.106,1945,136.14000000000001,90.2,95.4
E01003939,Southwark 002E,E02000808,Southwark 002,E09000028,Southwark,0.979,,,both,20.471,0.116,0.062,4.182,0.253,-0.004,38.906000000000006,37.911,1904,134.875,63.53333333333333,89.76666666666667
E01003966,Southwark 015B,E02000821,Southwark 015,E09000028,Southwark,0.954,,,both,33.346,0.206,0.115,17.675,0.495,1.007,34.016,41.698,1949,152.9,90.93333333333334,92.86666666666667
E01003981,Southwark 006F,E02000812,Southwark 006,E09000028,Southwark,0.955,,,both,26.493,0.107,0.067,15.970000000000002,0.599,0.9470000000000001,37.749,41.484,2278,92.25999999999999,55.660000000000004,88.46000000000001
E01003983,Southwark 018A,E02000824,Southwark 018,E09000028,Southwark,0.947,,,both,31.14,0.23300000000000004,0.146,23.385,-0.192,0.342,34.01,29.661,2296,132.64,89.92,93.6
E01004035,Southwark 011D,E02000817,Southwark 011,E09000028,Southwark,0.943,,,both,36.203,0.207,0.129,16.664,1.266,1.167,32.997,26.578,1514,133.4,76.58,81.94
E01004041,Southwark 013D,E02000819,Southwark 013,E09000028,Southwark,0.948,,,both,27.397,0.15899999999999997,0.101,14.781,-0.031,0.855,38.977,32.887,1725,248.1833333333333,93.95,100.0
E01004046,Southwark 028E,E02000834,Southwark 028,E09000028,Southwark,0.967,,,both,17.334,0.101,0.074,4.344,-0.097,0.404,24.314999999999998,36.507,1762,136.06,98.96000000000001,100.0
E01004050,Southwark 024D,E02000830,Southwark 024,E09000028,Southwark,0.972,,,both,14.511,0.058,0.033,1.077,-0.765,0.404,33.101,48.538,1573,109.75999999999999,67.96000000000001,100.0
E01004058,Southwark 008C,E02000814,Southwark 008,E09000028,Southwark,0.994,,,both,8.41,0.024,0.009,0.721,-0.6779999999999999,0.245,28.683,27.947,1758,243.16666666666666,85.91666666666667,98.55
E01003921,Southwark 021C,E02000827,Southwark 021,E09000028,Southwark,0.972,,,both,39.685,0.19,0.164,17.499,1.058,1.236,33.789,44.695,1596,89.53999999999999,80.6,92.86
E01003935,Southwark 002D,E02000808,Southwark 002,E09000028,Southwark,0.958,,,both,21.011,0.153,0.077,10.474,0.497,-0.754,32.882,26.374,1300,120.675,64.95,74.525
E01003986,Southwark 011A,E02000817,Southwark 011,E09000028,Southwark,0.932,,,both,38.146,0.273,0.17099999999999999,34.611,0.389,0.776,30.512999999999998,23.747,1574,131.52,81.9,91.84
E01003987,Southwark 011B,E02000817,Southwark 011,E09000028,Southwark,0.932,,,both,34.241,0.258,0.154,26.706,0.482,0.125,34.958,20.671,1873,126.3,83.54285714285713,98.92857142857143
E01004002,Southwark 029A,E02000835,Southwark 029,E09000028,Southwark,0.956,,,both,17.58,0.084,0.083,7.079,-0.279,0.288,26.163,39.368,1912,176.7,99.28,99.86
E01004005,Southwark 023D,E02000829,Southwark 023,E09000028,Southwark,0.958,,,both,45.149,0.282,0.2,16.715,1.141,0.75,38.99,37.061,2392,115.19166666666666,91.58333333333333,99.7
E01004006,Southwark 023E,E02000829,Southwark 023,E09000028,Southwark,0.941,,,both,26.449,0.144,0.087,11.992,0.248,0.624,34.334,47.09,2219,131.64000000000001,98.56,100.0
E01004020,Southwark 029D,E02000835,Southwark 029,E09000028,Southwark,0.957,,,both,28.028,0.226,0.125,12.044,-0.107,-0.14,42.951,20.252999999999997,1739,142.44,98.36,99.5
E01004029,Southwark 001A,E02000807,Southwark 001,E09000028,Southwark,0.989,,,both,12.382,0.083,0.042,4.385,-0.316,-0.077,29.316,27.717,2309,225.7,94.84,99.34
E01004038,Southwark 010C,E02000816,Southwark 010,E09000028,Southwark,0.988,,,both,22.29,0.151,0.085,9.776,-0.209,0.44300000000000006,38.341,25.293,2549,121.68571428571428,74.75714285714285,85.78571428571429
E01032583,Southwark 034D,E02006802,Southwark 034,E09000028,Southwark,0.959,,,both,30.177000000000003,0.195,0.137,5.543,0.528,-0.183,36.758,43.806,1538,122.45,73.58,97.97999999999999
E01033869,Southwark 004F,E02000810,Southwark 004,E09000028,Southwark,0.958,,,both,24.603,0.16100000000000003,0.087,9.179,0.033,0.8739999999999999,34.391,29.971000000000004,3548,144.34375,87.7375,99.1875
E01003984,Southwark 023A,E02000829,Southwark 023,E09000028,Southwark,0.944,,,both,35.23,0.227,0.123,10.657,0.454,1.32,35.85,39.904,2058,108.25999999999999,86.72,99.67999999999999
E01004053,Southwark 001C,E02000807,Southwark 001,E09000028,Southwark,0.985,,,both,8.683,0.042,0.031,4.405,-0.249,-0.385,28.561,20.77,1901,224.96666666666667,93.66666666666667,96.13333333333333
E01004067,Southwark 022E,E02000828,Southwark 022,E09000028,Southwark,0.968,,,both,35.543,0.19,0.107,12.991,-0.067,1.9769999999999999,38.682,48.747,2264,136.36666666666667,78.28333333333333,79.11666666666666
