lsoa_code,region,lad_name,dpi_score,dpi_ci_upper,dpi_ci_lower
E01004498,London,Wandsworth,0.97,,
E01004499,London,Wandsworth,0.974,,
E01004500,London,Wandsworth,0.953,,
E01004501,London,Wandsworth,0.944,,
E01004502,London,Wandsworth,0.972,,
E01004503,London,Wandsworth,0.96,,
E01004504,London,Wandsworth,0.98,,
E01004505,London,Wandsworth,0.968,,
E01004506,London,Wandsworth,0.973,,
E01004507,London,Wandsworth,0.975,,
E01004508,London,Wandsworth,0.972,,
E01004509,London,Wandsworth,0.978,,
E01004510,London,Wandsworth,0.981,,
E01004511,London,Wandsworth,0.978,,
E01004512,London,Wandsworth,0.976,,
E01004513,London,Wandsworth,0.962,,
E01004514,London,Wandsworth,0.977,,
E01004515,London,Wandsworth,0.968,,
E01004516,London,Wandsworth,0.951,,
E01004517,London,Wandsworth,0.977,,
E01004518,London,Wandsworth,0.961,,
E01004519,London,Wandsworth,0.943,,
E01004520,London,Wandsworth,0.947,,
E01004521,London,Wandsworth,0.968,,
E01004522,London,Wandsworth,0.967,,
E01004523,London,Wandsworth,0.936,,
E01004524,London,Wandsworth,0.929,,
E01004525,London,Wandsworth,0.964,,
E01004526,London,Wandsworth,0.97,,
E01004527,London,Wandsworth,0.958,,
E01004528,London,Wandsworth,0.947,,
E01004529,London,Wandsworth,0.961,,
E01004530,London,Wandsworth,0.966,,
E01004531,London,Wandsworth,0.945,,
E01004532,London,Wandsworth,0.949,,
E01004533,London,Wandsworth,0.949,,
E01004534,London,Wandsworth,0.967,,
E01004535,London,Wandsworth,0.936,,
E01004536,London,Wandsworth,0.971,,
E01004537,London,Wandsworth,0.951,,
E01004538,London,Wandsworth,0.968,,
E01004539,London,Wandsworth,0.946,,
E01004540,London,Wandsworth,0.963,,
E01004541,London,Wandsworth,0.939,,
E01004542,London,Wandsworth,0.974,,
E01004543,London,Wandsworth,0.978,,
E01004544,London,Wandsworth,0.979,,
E01004545,London,Wandsworth,0.955,,
E01004546,London,Wandsworth,0.975,,
E01004547,London,Wandsworth,0.957,,
E01004548,London,Wandsworth,0.968,,
E01004549,London,Wandsworth,0.96,,
E01004550,London,Wandsworth,0.954,,
E01004551,London,Wandsworth,0.966,,
E01004552,London,Wandsworth,0.98,,
E01004553,London,Wandsworth,0.974,,
E01004554,London,Wandsworth,0.986,,
E01004555,London,Wandsworth,0.978,,
E01004556,London,Wandsworth,0.976,,
E01004557,London,Wandsworth,0.978,,
E01004558,London,Wandsworth,0.981,,
E01004559,London,Wandsworth,0.974,,
E01004560,London,Wandsworth,0.979,,
E01004562,London,Wandsworth,0.966,,
E01004563,London,Wandsworth,0.956,,
E01004564,London,Wandsworth,0.959,,
E01004565,London,Wandsworth,0.947,,
E01004566,London,Wandsworth,0.943,,
E01004567,London,Wandsworth,0.953,,
E01004568,London,Wandsworth,0.951,,
E01004569,London,Wandsworth,0.949,,
E01004570,London,Wandsworth,0.947,0.95,0.945
E01004571,London,Wandsworth,0.949,,
E01004572,London,Wandsworth,0.953,0.955,0.95
E01004573,London,Wandsworth,0.962,,
E01004574,London,Wandsworth,0.939,,
E01004575,London,Wandsworth,0.933,,
E01004576,London,Wandsworth,0.935,,
E01004577,London,Wandsworth,0.96,,
E01004579,London,Wandsworth,0.96,,
E01004580,London,Wandsworth,0.966,,
E01004581,London,Wandsworth,0.962,,
E01004582,London,Wandsworth,0.957,,
E01004583,London,Wandsworth,0.97,,
E01004584,London,Wandsworth,0.959,,
E01004585,London,Wandsworth,0.966,,
E01004586,London,Wandsworth,0.976,,
E01004587,London,Wandsworth,0.964,,
E01004588,London,Wandsworth,0.976,,
E01004589,London,Wandsworth,0.977,,
E01004590,London,Wandsworth,0.936,,
E01004591,London,Wandsworth,0.945,,
E01004592,London,Wandsworth,0.926,,
E01004593,London,Wandsworth,0.951,,
E01004594,London,Wandsworth,0.973,,
E01004595,London,Wandsworth,0.963,,
E01004596,London,Wandsworth,0.97,,
E01004597,London,Wandsworth,0.975,,
E01004598,London,Wandsworth,0.98,,
E01004599,London,Wandsworth,0.97,,
E01004600,London,Wandsworth,0.977,,
E01004601,London,Wandsworth,0.963,,
E01004602,London,Wandsworth,0.976,,
E01004604,London,Wandsworth,0.979,,
E01004605,London,Wandsworth,0.956,,
E01004606,London,Wandsworth,0.983,,
E01004607,London,Wandsworth,0.974,,
E01004608,London,Wandsworth,0.953,,
E01004609,London,Wandsworth,0.973,,
E01004610,London,Wandsworth,0.961,,
E01004611,London,Wandsworth,0.946,,
E01004612,London,Wandsworth,0.972,,
E01004613,London,Wandsworth,0.934,,
E01004614,London,Wandsworth,0.944,,
E01004615,London,Wandsworth,0.917,,
E01004616,London,Wandsworth,0.968,,
E01004617,London,Wandsworth,0.978,,
E01004618,London,Wandsworth,0.961,,
E01004619,London,Wandsworth,0.976,,
E01004620,London,Wandsworth,0.959,,
E01004621,London,Wandsworth,0.974,,
E01004622,London,Wandsworth,0.951,,
E01004623,London,Wandsworth,0.963,,
E01004624,London,Wandsworth,0.964,,
E01004625,London,Wandsworth,0.975,,
E01004626,London,Wandsworth,0.981,,
E01004627,London,Wandsworth,0.97,,
E01004628,London,Wandsworth,0.969,,
E01004629,London,Wandsworth,0.964,,
E01004630,London,Wandsworth,0.956,0.958,0.954
E01004631,London,Wandsworth,0.964,0.965,0.962
E01004632,London,Wandsworth,0.965,0.967,0.963
E01004633,London,Wandsworth,0.963,0.965,0.962
E01004634,London,Wandsworth,0.966,,
E01004635,London,Wandsworth,0.951,,
E01004636,London,Wandsworth,0.965,,
E01004637,London,Wandsworth,0.96,,
E01004638,London,Wandsworth,0.977,,
E01004639,London,Wandsworth,0.963,,
E01004640,London,Wandsworth,0.977,,
E01004641,London,Wandsworth,0.953,,
E01004642,London,Wandsworth,0.945,,
E01004643,London,Wandsworth,0.953,,
E01004644,London,Wandsworth,0.944,,
E01004645,London,Wandsworth,0.949,0.951,0.947
E01004646,London,Westminster,0.969,,
E01004647,London,Westminster,0.955,,
E01004648,London,Westminster,0.98,,
E01004649,London,Westminster,0.97,,
E01004650,London,Westminster,0.968,,
E01004651,London,Westminster,0.959,,
E01004652,London,Westminster,0.956,,
E01004653,London,Westminster,0.963,,
E01004654,London,Westminster,0.956,,
E01004656,London,Westminster,0.957,,
E01004657,London,Westminster,0.963,,
E01004658,London,Westminster,0.977,,
E01004659,London,Westminster,0.966,,
E01004660,London,Westminster,0.979,,
E01004661,London,Westminster,0.976,,
E01004662,London,Westminster,0.971,,
E01004663,London,Westminster,0.957,,
E01004665,London,Westminster,0.937,,
E01004666,London,Westminster,0.95,,
E01004667,London,Westminster,0.958,,
E01004668,London,Westminster,0.97,,
E01004669,London,Westminster,0.948,,
E01004670,London,Westminster,0.937,,
E01004674,London,Westminster,0.947,,
E01004675,London,Westminster,0.96,,
E01004676,London,Westminster,0.963,,
E01004677,London,Westminster,0.937,,
E01004678,London,Westminster,0.944,,
E01004679,London,Westminster,0.956,,
E01004680,London,Westminster,0.978,,
E01004681,London,Westminster,0.973,,
E01004682,London,Westminster,0.969,,
E01004683,London,Westminster,0.97,,
E01004684,London,Westminster,0.985,,
E01004686,London,Westminster,0.972,,
E01004687,London,Westminster,0.975,,
E01004688,London,Westminster,0.958,,
E01004689,London,Westminster,0.972,,
E01004690,London,Westminster,0.97,,
E01004691,London,Westminster,0.978,,
E01004692,London,Westminster,0.97,,
E01004693,London,Westminster,0.964,,
E01004694,London,Westminster,0.975,,
E01004695,London,Westminster,0.965,,
E01004696,London,Westminster,0.929,,
E01004697,London,Westminster,0.973,,
E01004698,London,Westminster,0.968,,
E01004699,London,Westminster,0.98,,
E01004700,London,Westminster,0.968,,
E01004701,London,Westminster,0.96,,
E01004702,London,Westminster,0.953,,
E01004703,London,Westminster,0.957,,
E01004705,London,Westminster,0.959,,
E01004706,London,Westminster,0.973,,
E01004707,London,Westminster,0.974,,
E01004708,London,Westminster,0.963,,
E01004709,London,Westminster,0.956,,
E01004710,London,Westminster,0.954,,
E01004711,London,Westminster,0.95,,
E01004712,London,Westminster,0.966,,
E01004713,London,Westminster,0.98,,
E01004714,London,Westminster,0.983,,
E01004715,London,Westminster,0.951,,
E01004716,London,Westminster,0.98,,
E01004717,London,Westminster,0.96,,
E01004718,London,Westminster,0.946,,
E01004719,London,Westminster,0.935,,
E01004720,London,Westminster,0.946,,
E01004721,London,Westminster,0.938,,
E01004722,London,Westminster,0.955,,
E01004723,London,Westminster,0.936,,
E01004724,London,Westminster,0.965,,
E01004725,London,Westminster,0.961,,
E01004726,London,Westminster,0.973,,
E01004727,London,Westminster,0.974,,
E01004728,London,Westminster,0.933,,
E01004729,London,Westminster,0.92,,
E01004730,London,Westminster,0.968,,
E01004731,London,Westminster,0.98,,
E01004732,London,Westminster,0.909,,
E01004733,London,Westminster,0.982,,
E01004734,London,Westminster,0.949,,
E01004735,London,Westminster,0.955,,
E01004736,London,Westminster,0.973,,
E01004737,London,Westminster,0.957,,
E01004738,London,Westminster,0.963,,
E01004739,London,Westminster,0.96,0.962,0.958
E01004740,London,Westminster,0.915,,
E01004741,London,Westminster,0.964,,
E01004742,London,Westminster,0.97,,
E01004743,London,Westminster,0.966,,
E01004744,London,Westminster,0.935,,
E01004745,London,Westminster,0.958,,
E01004746,London,Westminster,0.898,,
E01004747,London,Westminster,0.952,,
E01004748,London,Westminster,0.977,,
E01004749,London,Westminster,0.972,,
E01004750,London,Westminster,0.942,,
E01004751,London,Westminster,0.968,,
E01004752,London,Westminster,0.927,,
E01004753,London,Westminster,0.949,,
E01004754,London,Westminster,0.963,,
E01004755,London,Westminster,0.977,,
E01004756,London,Westminster,0.973,,
E01004757,London,Westminster,0.947,,
E01004760,London,Westminster,0.953,,
E01004761,London,Westminster,0.983,,
E01004762,London,Westminster,0.958,,
E01004763,London,Westminster,0.986,,
E01004765,London,Westminster,0.958,,
E01032512,London,Westminster,0.965,,
E01032513,London,Westminster,0.908,,
E01032562,London,Bromley,0.947,,
E01032563,London,Bromley,0.938,,
E01032564,London,Lewisham,0.962,,
E01032565,London,Lewisham,0.919,,
E01032566,London,Bexley,0.939,,
E01032567,London,Greenwich,0.945,,
E01032568,London,Bromley,0.942,,
E01032569,London,Croydon,0.937,,
E01032570,London,Bromley,0.912,,
E01032572,London,Ealing,0.971,,
E01032573,London,Hounslow,0.972,,
E01032574,London,Enfield,0.967,,
E01032575,London,Haringey,0.959,,
E01032576,London,Harrow,0.969,,
E01032577,London,Hillingdon,0.954,,
E01032579,London,Lewisham,0.969,,
E01032580,London,Barking and Dagenham,0.966,,
E01032581,London,Redbridge,0.98,,
E01032582,London,Lambeth,0.971,,
E01032583,London,Southwark,0.959,,
E01032584,London,Southwark,0.951,,
E01032623,London,Sutton,0.966,,
E01032637,London,Southwark,0.99,,
E01032638,London,Southwark,0.992,,
E01032639,London,Southwark,0.981,,
E01032640,London,Southwark,0.999,,
E01032646,London,Southwark,0.983,,
E01032719,London,Southwark,0.955,,
E01032720,London,Southwark,0.98,,
E01032722,London,Southwark,0.976,,
E01032739,London,City of London,0.978,,
E01032740,London,City of London,0.979,,
E01032741,London,Havering,0.973,,
E01032742,London,Havering,0.95,,
E01032743,London,Ealing,0.978,,
E01032744,London,Ealing,0.961,,
E01032764,London,Tower Hamlets,0.979,,
E01032765,London,Tower Hamlets,0.971,,
E01032766,London,Tower Hamlets,0.996,,
E01032767,London,Tower Hamlets,0.996,,
E01032768,London,Tower Hamlets,0.997,,
E01032769,London,Tower Hamlets,0.995,,
E01032770,London,Tower Hamlets,0.983,,
E01032771,London,Tower Hamlets,0.996,,
E01032772,London,Tower Hamlets,0.987,,
E01032773,London,Tower Hamlets,0.994,,
E01032774,London,Tower Hamlets,0.986,,
E01032775,London,Tower Hamlets,0.987,0.988,0.987
E01032776,London,Tower Hamlets,0.992,,
E01032777,London,Tower Hamlets,0.986,,
E01032778,London,Tower Hamlets,0.994,,
E01032779,London,Tower Hamlets,0.989,,
E01032780,London,Tower Hamlets,0.995,,
E01032781,London,Tower Hamlets,0.994,,
E01032782,London,Tower Hamlets,0.989,,
E01032783,London,Tower Hamlets,0.973,,
E01032784,London,Tower Hamlets,0.969,,
E01032785,London,Tower Hamlets,0.994,,
E01032786,London,Tower Hamlets,0.962,0.964,0.96
E01032787,London,Tower Hamlets,0.964,,
E01032788,London,Hammersmith and Fulham,0.975,,
E01032789,London,Hammersmith and Fulham,0.984,,
E01032790,London,Hammersmith and Fulham,0.978,,
E01032803,London,Southwark,0.987,,
E01032805,London,Southwark,0.963,,
E01032834,London,Southwark,0.989,,
E01033000,London,Hounslow,0.975,,
E01033030,London,Hounslow,0.992,,
E01033081,London,Hounslow,0.977,,
E01033082,London,Hounslow,0.946,,
E01033083,London,Hounslow,0.995,,
E01033084,London,Hounslow,0.982,,
E01033085,London,Haringey,0.979,,
E01033086,London,Haringey,0.948,,
E01033093,London,Wandsworth,0.992,,
E01033098,London,Wandsworth,0.989,,
E01033099,London,Wandsworth,0.976,,
E01033100,London,Wandsworth,0.956,,
E01033101,London,Wandsworth,0.995,,
E01033132,London,Wandsworth,0.981,,
E01033133,London,Wandsworth,0.981,,
E01033135,London,Wandsworth,0.981,,
E01033146,London,Enfield,0.965,,
E01033148,London,Enfield,0.981,,
E01033150,London,Enfield,0.988,,
E01033151,London,Enfield,0.949,,
E01033153,London,Waltham Forest,0.949,,
E01033207,London,Lambeth,0.964,,
E01033208,London,Lambeth,0.984,,
E01033320,London,Lewisham,0.956,,
E01033322,London,Lewisham,0.971,,
E01033324,London,Lewisham,0.939,,
E01033325,London,Lewisham,1.0,,
E01033327,London,Lewisham,0.974,,
E01033341,London,Lewisham,0.962,,
E01033424,London,Brent,0.988,,
E01033455,London,Brent,0.969,,
E01033456,London,Brent,0.95,,
E01033457,London,Brent,0.971,,
E01033463,London,Brent,0.961,,
E01033464,London,Brent,0.954,,
E01033485,London,Brent,0.937,,
E01033486,London,Islington,0.958,,
E01033487,London,Islington,0.995,,
E01033488,London,Islington,0.967,,
E01033489,London,Islington,0.984,,
E01033490,London,Islington,0.978,,
E01033491,London,Islington,0.969,,
E01033492,London,Islington,0.99,,
E01033493,London,Islington,0.994,,
E01033494,London,Islington,0.957,,
E01033568,London,Kingston upon Thames,0.988,,
E01033569,London,Kingston upon Thames,0.972,,
E01033570,London,Richmond upon Thames,0.988,,
E01033571,London,Richmond upon Thames,0.943,,
E01033572,London,Barnet,0.986,,
E01033573,London,Barnet,0.991,,
E01033574,London,Newham,0.998,,
E01033575,London,Newham,0.992,,
E01033576,London,Newham,0.987,,
E01033577,London,Newham,0.99,,
E01033578,London,Newham,0.991,,
E01033579,London,Newham,0.988,,
E01033580,London,Newham,0.997,,
E01033581,London,Newham,0.975,,
E01033582,London,Newham,0.997,,
E01033583,London,Newham,0.992,,
E01033584,London,Newham,0.968,,
E01033585,London,Newham,0.968,,
E01033586,London,Newham,0.965,,
E01033587,London,Barking and Dagenham,0.975,0.976,0.973
E01033588,London,Barking and Dagenham,0.968,0.969,0.966
E01033589,London,Redbridge,0.993,,
E01033590,London,Redbridge,0.988,,
E01033591,London,Redbridge,0.976,,
E01033592,London,Redbridge,0.964,,
E01033593,London,Westminster,0.991,,
E01033594,London,Westminster,0.964,,
E01033595,London,Westminster,0.959,,
E01033596,London,Westminster,0.962,,
E01033597,London,Westminster,0.946,,
E01033598,London,Westminster,0.935,,
E01033599,London,Westminster,0.957,,
E01033600,London,Westminster,0.975,,
E01033601,London,Westminster,0.931,,
E01033602,London,Westminster,0.947,,
E01033603,London,Westminster,0.976,,
E01033604,London,Westminster,0.955,,
E01033605,London,Westminster,0.939,,
E01033606,London,Westminster,0.967,,
E01033607,London,Westminster,0.93,,
E01033608,London,Westminster,0.96,,
E01033698,London,Hackney,0.938,,
E01033699,London,Hackney,0.982,,
E01033700,London,Hackney,0.98,,
E01033701,London,Hackney,0.962,,
E01033702,London,Hackney,0.961,,
E01033703,London,Hackney,0.956,,
E01033704,London,Hackney,0.991,,
E01033705,London,Hackney,0.975,0.976,0.974
E01033706,London,Hackney,0.984,,
E01033707,London,Hackney,0.967,,
E01033708,London,Hackney,0.99,,
E01033709,London,Hackney,0.969,,
E01033710,London,Hackney,0.981,0.982,0.98
E01033711,London,Hackney,0.987,,
E01033712,London,Hackney,0.971,,
E01033713,London,Hackney,0.982,,
E01033724,London,Hillingdon,0.946,,
E01033725,London,Hillingdon,0.97,,
E01033726,London,Greenwich,0.983,,
E01033727,London,Greenwich,0.969,,
E01033728,London,Greenwich,0.994,,
E01033729,London,Greenwich,0.922,,
E01033730,London,Greenwich,0.985,,
E01033731,London,Greenwich,0.99,,
E01033732,London,Greenwich,0.991,,
E01033733,London,Greenwich,0.992,,
E01033734,London,Greenwich,0.997,,
E01033735,London,Greenwich,0.954,,
E01033736,London,Greenwich,0.998,,
E01033737,London,Greenwich,0.961,,
E01033738,London,Greenwich,0.978,,
E01033739,London,Greenwich,0.993,,
E01033740,London,Greenwich,0.985,,
E01033741,London,Greenwich,0.993,,
E01033742,London,Greenwich,0.98,,
E01033743,London,Greenwich,0.984,,
E01033744,London,Greenwich,0.985,,
E01033745,London,Greenwich,0.977,,
E01033746,London,Greenwich,0.945,,
