lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p
E01001496,Enfield 026D,E02000302,Enfield 026,E09000010,Enfield,0.962,,,14.271,0.101,0.062,7.538,-0.875,-0.147,32.033,25.210999999999995,1726,140.95999999999998,90.72,98.3,97.0,56.19930475086906,4.046541743606797
E01001507,Enfield 012D,E02000288,Enfield 012,E09000010,Enfield,0.949,,,40.471,0.257,0.171,31.003,-0.279,0.914,47.302,32.24,2016,100.14,83.53999999999999,99.06,644.0,319.4444444444444,5.76970892106862
E01001531,Enfield 028B,E02000304,Enfield 028,E09000010,Enfield,0.964,,,8.429,0.047,0.037,1.026,-1.452,-0.401,31.108000000000004,26.324000000000005,1524,162.7,89.6,99.525,39.0,25.590551181102363,3.2805559339269763
E01001548,Enfield 002D,E02000278,Enfield 002,E09000010,Enfield,0.961,,,32.093,0.227,0.113,32.331,-0.639,0.553,46.226,24.814,1916,126.52000000000001,90.78,92.52000000000001,168.0,87.68267223382047,4.485064517738182
E01001553,Enfield 037B,E02006793,Enfield 037,E09000010,Enfield,0.97,,,38.285,0.23099999999999998,0.156,39.133,-0.107,0.441,51.497,24.54,1772,139.225,96.67500000000001,99.25,115.0,64.89841986455983,4.188114463444963
E01001478,Enfield 016B,E02000292,Enfield 016,E09000010,Enfield,0.95,,,25.908,0.145,0.106,23.771000000000004,0.002,0.3420000000000001,38.735,26.327000000000005,1553,124.625,95.475,99.625,84.0,54.0888602704443,4.008947522768969
E01001484,Enfield 016C,E02000292,Enfield 016,E09000010,Enfield,0.934,,,24.503,0.149,0.09,23.493,-0.617,0.579,36.336,32.107,1389,121.025,93.2,94.95,93.0,66.95464362850973,4.218840477165905
E01001511,Enfield 016D,E02000292,Enfield 016,E09000010,Enfield,0.96,,,21.859,0.13,0.085,12.917,-0.484,0.857,30.219,33.354,1799,133.32,89.4,94.34,427.0,237.35408560311282,5.473757322695924
E01001533,Enfield 028D,E02000304,Enfield 028,E09000010,Enfield,0.967,,,7.077999999999999,0.054,0.039,1.9899999999999998,-0.96,-0.528,22.903,21.602,1474,180.6,99.25,100.0,55.0,37.31343283582089,3.6458005614801743
E01001534,Enfield 032E,E02000308,Enfield 032,E09000010,Enfield,0.977,,,11.197,0.061000000000000006,0.04,3.39,-1.378,0.4689999999999999,32.148,22.529,1670,131.1,86.4,94.75,161.0,96.40718562874251,4.578899982349698
E01001549,Enfield 006D,E02000282,Enfield 006,E09000010,Enfield,0.956,,,42.876,0.3,0.173,39.291,-0.292,0.597,48.599,29.819,2072,110.93333333333334,94.55,99.75,176.0,84.94208494208493,4.453673638491072
E01001418,Enfield 011C,E02000287,Enfield 011,E09000010,Enfield,0.948,,,21.09,0.151,0.11,7.530000000000001,-0.338,0.127,35.969,17.927,1738,127.66,86.36,99.66,106.0,60.98964326812428,4.126967327029167
E01001439,Enfield 006A,E02000282,Enfield 006,E09000010,Enfield,0.963,,,35.255,0.251,0.15,32.421,-0.443,0.586,41.445,27.992,2239,115.43333333333334,92.95,99.11666666666667,346.0,154.53327378293883,5.046859688040485
E01001536,Enfield 008B,E02000284,Enfield 008,E09000010,Enfield,0.947,,,18.752,0.116,0.083,8.327,-0.585,0.545,28.112,32.721,1850,125.45,82.61666666666666,98.0,320.0,172.97297297297297,5.158899959408392
E01001545,Enfield 002B,E02000278,Enfield 002,E09000010,Enfield,0.94,,,45.483,0.31000000000000005,0.192,38.716,0.29,0.812,47.293,17.856,1897,129.52,88.84,98.66,117.0,61.676331049024775,4.137983881138749
E01001400,Enfield 021C,E02000297,Enfield 021,E09000010,Enfield,0.961,,,10.379,0.069,0.05899999999999999,4.349,-0.747,-0.501,27.721,20.052,1624,156.6,87.22,88.62,56.0,34.48275862068965,3.5690469058475753
E01001404,Enfield 026A,E02000302,Enfield 026,E09000010,Enfield,0.949,,,19.168,0.12,0.074,15.207,-0.677,0.434,37.303,19.85,1580,145.9,97.925,99.6,80.0,50.63291139240506,3.944159286850537
E01001403,Enfield 021E,E02000297,Enfield 021,E09000010,Enfield,0.927,,,15.86,0.096,0.063,12.51,-0.7609999999999999,-0.032,33.696,28.11,1711,126.6,85.22,99.14,111.0,64.87434248977206,4.187749025631783
E01001468,Enfield 010B,E02000286,Enfield 010,E09000010,Enfield,0.962,,,29.819,0.136,0.177,10.349,0.43200000000000005,0.067,48.421,10.465,1315,130.975,75.7,99.15,323.0,245.62737642585552,5.507878600082896
E01001569,Enfield 022E,E02000298,Enfield 022,E09000010,Enfield,0.953,,,10.386,0.074,0.056,7.841,-1.434,-0.4139999999999999,27.45,19.675,1954,120.98333333333333,81.56666666666666,97.05,103.0,52.71238485158649,3.9836436053070816
E01033927,Enfield 020F,E02000296,Enfield 020,E09000010,Enfield,0.974,,,13.242000000000003,0.12199999999999998,0.05,3.3309999999999995,-1.205,-0.578,35.798,20.327,2675,106.69999999999999,82.21111111111111,96.0,550.0,205.60747663551402,5.330820744973203
E01001520,Enfield 019A,E02000295,Enfield 019,E09000010,Enfield,0.952,,,17.439,0.118,0.089,6.751,-0.781,-0.251,39.61,16.007,1781,129.28,83.74,99.34,91.0,51.09489051094891,3.9530668731429426
E01001450,Enfield 015C,E02000291,Enfield 015,E09000010,Enfield,0.962,,,21.426,0.134,0.068,14.14,-0.531,0.399,42.315,27.758,2105,117.21428571428571,74.14285714285714,97.38571428571427,538.0,255.58194774346794,5.547448097966549
E01001471,Enfield 010C,E02000286,Enfield 010,E09000010,Enfield,0.945,,,17.36,0.11,0.073,7.131,-0.866,-0.608,45.295,20.138000000000005,1905,120.17142857142858,75.97142857142856,96.88571428571429,57.0,29.921259842519685,3.431443968119418
E01001413,Enfield 004D,E02000280,Enfield 004,E09000010,Enfield,0.948,,,7.768,0.05,0.037,4.895,-0.848,-0.23,26.674,16.085,1633,158.02,93.67999999999999,99.56,77.0,47.15248009797918,3.8743726446638487
E01001454,Enfield 017D,E02000293,Enfield 017,E09000010,Enfield,0.937,,,9.141,0.063,0.042,1.892,-1.2820000000000003,-0.6020000000000001,30.985999999999997,24.309,1710,154.04000000000002,83.4,83.53999999999999,49.0,28.65497076023392,3.3896297592923594
E01001474,Enfield 010E,E02000286,Enfield 010,E09000010,Enfield,0.972,,,13.064,0.077,0.065,2.142,-1.217,-0.234,41.494,11.914,1908,135.79999999999998,82.46666666666667,98.86666666666667,70.0,36.68763102725367,3.629331951158075
E01001532,Enfield 028C,E02000304,Enfield 028,E09000010,Enfield,0.964,,,8.506,0.056,0.044,1.031,-1.6879999999999997,-0.37,27.207,26.9,1707,168.0,84.62,99.53999999999999,91.0,53.30990041007615,3.994706538314197
E01001535,Enfield 028E,E02000304,Enfield 028,E09000010,Enfield,0.964,,,14.356999999999998,0.083,0.051000000000000004,3.289,-1.091,0.746,30.925000000000004,28.014,1464,160.875,89.675,98.6,97.0,66.2568306010929,4.208518583600512
E01033148,Enfield 003F,E02000279,Enfield 003,E09000010,Enfield,0.981,,,35.96200000000001,0.27,0.149,27.631,-0.643,0.113,60.417,14.88,1971,167.79,93.32000000000001,98.3,107.0,54.28716387620497,4.012540763613766
E01001452,Enfield 017B,E02000293,Enfield 017,E09000010,Enfield,0.969,,,11.358,0.06099999999999999,0.046000000000000006,5.062,-1.284,-0.166,35.196,25.328,1400,207.95,94.375,95.225,52.0,37.142857142857146,3.641338509344936
E01001559,Enfield 033F,E02000309,Enfield 033,E09000010,Enfield,0.971,,,41.09,0.236,0.132,29.094,0.051,1.012,53.207,43.71,2244,96.5,59.96666666666667,87.51666666666667,535.0,238.41354723707664,5.478192379814698
E01001523,Enfield 019C,E02000295,Enfield 019,E09000010,Enfield,0.951,,,8.803,0.065,0.037,4.41,-1.129,-0.08,29.016,14.814,1801,158.23333333333332,93.48333333333333,99.41666666666667,57.0,31.649083842309828,3.4858167953688692
E01001521,Enfield 028A,E02000304,Enfield 028,E09000010,Enfield,0.968,,,8.942,0.061,0.03900000000000001,1.604,-1.309,-0.322,32.171,19.279,1889,146.72,89.58,98.84,62.0,32.821598729486496,3.521099614070681
E01001527,Enfield 036F,E02000312,Enfield 036,E09000010,Enfield,0.951,,,15.807,0.096,0.05800000000000001,4.408,-0.74,0.324,35.166,30.322,1680,122.213333334,72.78,97.4,111.0,66.07142857142857,4.205758149593004
E01001568,Enfield 022D,E02000298,Enfield 022,E09000010,Enfield,0.964,,,9.832,0.046,0.046,4.823,-1.441,0.202,31.247,20.104,1532,195.075,95.8,97.725,62.0,40.469973890339425,3.724969644654509
E01001419,Enfield 020A,E02000296,Enfield 020,E09000010,Enfield,0.958,,,15.206,0.099,0.073,3.74,-0.9880000000000001,0.23,35.351,19.586,2103,132.8166666666667,84.91666666666667,97.75,139.0,66.09605325725154,4.206125223428837
E01001451,Enfield 017A,E02000293,Enfield 017,E09000010,Enfield,0.944,,,16.806,0.068,0.055,4.533,-1.3709999999999998,1.078,39.438,24.66,1623,141.06,91.72,98.26,139.0,85.64386937769562,4.461806262102871
E01001453,Enfield 017C,E02000293,Enfield 017,E09000010,Enfield,0.936,,,6.185,0.032,0.033,2.798,-1.749,-0.771,30.564,16.093,1809,172.64,97.6,99.08,47.0,25.981205085682696,3.295140515671025
E01001483,Enfield 025A,E02000301,Enfield 025,E09000010,Enfield,0.941,,,53.716,0.345,0.209,37.806,0.4119999999999999,0.688,57.466,42.224,1251,98.56,78.6,96.72,125.0,99.92006394884092,4.614328757431405
E01001518,Enfield 016F,E02000292,Enfield 016,E09000010,Enfield,0.952,,,22.401999999999997,0.148,0.08,6.995,-0.418,0.838,31.185,37.731,1882,131.45999999999998,88.38,97.86,185.0,98.29968119022317,4.598142360474203
E01001422,Enfield 011D,E02000287,Enfield 011,E09000010,Enfield,0.964,,,7.863,0.024,0.016,1.967,-2.112,-0.829,44.179,9.627,1656,46.925,0.15,90.45,54.0,32.608695652173914,3.5147848326582722
E01001473,Enfield 013C,E02000289,Enfield 013,E09000010,Enfield,0.945,,,15.973,0.122,0.082,14.336999999999998,-0.668,-0.374,30.586,12.927,1567,159.65,97.275,98.15,65.0,41.480536056158265,3.7490459958785056
E01001513,Enfield 012F,E02000288,Enfield 012,E09000010,Enfield,0.975,,,33.421,0.231,0.138,26.043,-0.086,0.689,41.124,25.324,1811,124.44000000000001,82.66,88.78,1022.0,564.3290999447819,6.33740803935048
E01033151,Enfield 025G,E02000301,Enfield 025,E09000010,Enfield,0.949,,,39.664,0.282,0.18499999999999997,30.651,-0.149,0.22400000000000003,47.57800000000001,22.706,1562,109.475,90.525,94.225,155.0,99.23175416133162,4.6074850462438155
E01001415,Enfield 011A,E02000287,Enfield 011,E09000010,Enfield,0.96,,,15.471,0.129,0.052,6.617,-0.8370000000000001,0.249,35.52,17.217,1663,94.00666666000001,75.36,98.96000000000001,230.0,138.30426939266385,4.936660529222508
E01001445,Enfield 003B,E02000279,Enfield 003,E09000010,Enfield,0.98,,,29.845999999999997,0.20799999999999996,0.1,23.367,-0.704,0.18100000000000002,44.829,41.336,2961,129.73333333333332,88.76666666666667,97.46666666666665,232.0,78.35190813914218,4.373892493805435
E01001427,Enfield 030C,E02000306,Enfield 030,E09000010,Enfield,0.95,,,42.558,0.286,0.162,40.591,-0.193,0.56,53.705,27.759,1992,117.78,87.72,90.52000000000001,296.0,148.59437751004015,5.007927481345064
E01001477,Enfield 018B,E02000294,Enfield 018,E09000010,Enfield,0.948,,,34.984,0.221,0.161,33.849,-0.117,0.385,42.789,26.512,1895,155.3,96.35999999999999,97.74,148.0,78.10026385224273,4.370716210447473
E01033926,Enfield 014E,E02000290,Enfield 014,E09000010,Enfield,0.971,,,42.03012167727443,0.28158929239985026,0.16951403968551104,35.8615084238113,0.20067652564582553,0.6505237738674654,42.3792336203669,35.454416697865966,2671,182.45000000000002,89.425,91.625,375.0,140.39685511044553,4.9515705121291775
E01001407,Enfield 005A,E02000281,Enfield 005,E09000010,Enfield,0.94,,,18.518,0.10800000000000001,0.071,15.780000000000001,-0.88,0.711,32.572,23.568000000000005,1690,146.95999999999998,93.7,99.82000000000001,132.0,78.10650887573964,4.370795158060049
E01001470,Enfield 013B,E02000289,Enfield 013,E09000010,Enfield,0.933,,,10.556,0.078,0.065,5.343,-1.304,-0.704,31.32,11.32,1625,134.57999999999998,92.42,99.1,77.0,47.38461538461539,3.8791818992389038
