lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile
E01003427,Merton 023A,E02000711,Merton 023,E09000024,Merton,0.971,,,14.092,0.106,0.054,5.667,-0.786,-0.163,25.251,37.597,1887,127.96666666666664,78.51666666666667,96.68333333333334,378.0,200.3179650238474,5.30488557369021,17.418944691671964,45.70883661792753,25.04767959313413,25.04767959313413,54.29116338207247,10.374493927125506,3.643724696356275,6.730769230769231,4.30161943319838,85.32388663967612,10.374493927125506,11.32,11.32,4.023761370737764,7
E01003363,Merton 021B,E02000709,Merton 021,E09000024,Merton,0.952,,,5.943,0.04,0.033,5.839,-1.241,-0.047,17.918,18.006,1589,185.4,99.68,99.84,45.0,28.319697923222154,3.3782595742103343,12.44343891402715,46.15384615384615,20.437405731523377,20.437405731523377,53.84615384615385,12.131919905771497,4.770318021201414,7.361601884570082,6.713780918727916,81.15429917550058,12.131919905771497,8.29,8.29,2.779111433627297,2
E01003437,Merton 022C,E02000710,Merton 022,E09000024,Merton,0.947,,,16.002,0.104,0.067,8.95,-0.414,0.338,24.133,31.938,1887,136.66666666666666,91.1,99.28333333333336,97.0,51.40434552199258,3.9589895176975287,19.005328596802844,38.06986382474837,28.89283599763173,28.89283599763173,61.930136175251626,14.180206794682425,5.5637616937469225,8.616445100935499,4.775972427375677,81.0438207779419,14.180206794682425,10.27,10.27,4.17161177210476,7
E01003474,Merton 001C,E02000689,Merton 001,E09000024,Merton,0.986,,,4.548,0.017,0.017,0.013,-1.487,-0.177,15.618,27.064,1273,182.225,86.25,100.0,27.0,21.20974076983504,3.1005309660613194,3.8642789820923658,72.29029217719133,6.786050895381715,6.786050895381715,27.709707822808667,6.8584070796460175,2.2123893805309733,4.646017699115045,7.52212389380531,85.61946902654867,6.8584070796460175,7.2,7.2,1.5051938196190466,1
E01003435,Merton 014E,E02000702,Merton 014,E09000024,Merton,0.945,,,17.599,0.134,0.0709999999999999,14.344,-0.974,0.517,18.327,35.104,1832,120.341666675,89.05,100.0,107.0,58.4061135371179,4.084397142572846,15.222772277227724,38.79950495049505,27.0420792079208,27.0420792079208,61.20049504950495,10.10813352139163,3.996238834038552,6.11189468735308,4.983544898918665,84.9083215796897,10.10813352139163,8.73,8.73,3.341177202136256,4
E01003445,Merton 010D,E02000698,Merton 010,E09000024,Merton,0.969,,,9.449,0.065,0.046,2.499,-0.991,0.168,23.35,23.522,1712,151.35,92.1,99.31666666666666,57.0,33.294392523364486,3.534981857523212,11.126760563380282,58.38028169014085,17.253521126760564,17.253521126760564,41.61971830985915,11.40011068068622,3.984504703929164,7.415605976757056,5.368013281682346,83.23187603763144,11.40011068068622,8.09,8.09,2.692133892338945,2
E01003432,Merton 019D,E02000707,Merton 019,E09000024,Merton,0.953,,,40.359,0.299,0.178,25.329,0.464,0.784,33.239,29.245,1455,128.425,92.875,100.0,98.0,67.35395189003437,4.224699379933568,22.96353762606672,28.316524437548484,34.21256788207913,34.21256788207913,71.68347556245152,15.231400117164618,7.205623901581721,8.025776215582894,4.100761570005859,80.66783831282952,15.231400117164618,11.34,11.34,4.564477064220872,8
E01003452,Merton 024E,E02000712,Merton 024,E09000024,Merton,0.945,,,27.017,0.194,0.14,19.584000000000003,-0.115,-0.106,31.347,29.27,2021,134.23333333333332,82.81666666666666,99.86666666666667,103.0,50.96486887679367,3.9505678917387055,20.65217391304348,31.521739130434785,31.97940503432494,31.97940503432494,68.47826086956522,18.418688230008986,8.80503144654088,9.613656783468103,4.986522911051213,76.5947888589398,18.418688230008986,12.78,12.78,4.93003826463957,9
E01003465,Merton 002D,E02000690,Merton 002,E09000024,Merton,0.969,,,4.686,0.014,0.012,1.783,-1.889,0.0589999999999999,19.979,18.627,1191,141.95,84.375,98.475,30.0,25.188916876574307,3.26533630129078,7.262569832402235,67.78398510242086,9.404096834264433,9.404096834264433,32.21601489757914,9.472880061115356,3.361344537815126,6.11153552330023,5.729564553093964,84.79755538579067,9.472880061115356,7.07,7.07,2.220693060901569,1
E01003464,Merton 002C,E02000690,Merton 002,E09000024,Merton,0.96,,,6.097999999999999,0.026,0.0229999999999999,0.607,-0.7640000000000001,-0.537,27.387,21.022,1396,128.12,76.84,98.26,78.0,55.873925501432666,4.04083698481015,7.445887445887446,65.1082251082251,11.341991341991342,11.341991341991342,34.8917748917749,13.884892086330936,7.76978417266187,6.115107913669065,7.266187050359712,78.84892086330936,13.884892086330936,5.55,5.55,3.196010533904504,4
E01003375,Merton 022B,E02000710,Merton 022,E09000024,Merton,0.919,,,19.139,0.12,0.066,15.487,-0.205,0.331,28.623,34.275,1724,112.64,73.1,84.78,212.0,122.96983758700696,4.820038290750036,21.275121275121275,35.48163548163548,30.630630630630627,30.630630630630627,64.51836451836452,15.925717501406869,6.584130557118739,9.341586944288126,4.952166572875633,79.12211592571751,15.925717501406869,11.04,11.04,4.940189760329526,9
E01003460,Merton 002A,E02000690,Merton 002,E09000024,Merton,0.937,,,9.005,0.072,0.036,1.148,-1.396,0.198,25.579999999999995,20.569,1497,112.3,75.55,97.63333333333333,115.0,76.82030728122913,4.3544024161637385,7.936507936507936,67.50208855472013,11.86299081035923,11.86299081035923,32.49791144527987,12.47327156094084,4.490377761938703,7.982893799002139,6.98503207412687,80.54169636493229,12.47327156094084,7.62,7.62,3.900812517062598,6
E01003489,Newham 019B,E02000732,Newham 019,E09000025,Newham,0.981,,,34.363,0.236,0.118,21.799,0.009,0.577,50.876,25.56,1824,148.71666665,70.89999999999999,100.0,259.0,141.99561403508773,4.962813958706238,21.85745140388769,40.47516198704104,29.93520518358531,29.93520518358531,59.524838012958966,13.230872034747746,5.846976277981958,7.383895756765786,3.441363180755095,83.32776478449716,13.230872034747746,11.24,11.24,4.605697997541775,9
E01003491,Newham 022A,E02000735,Newham 022,E09000025,Newham,0.961,,,29.506,0.186,0.083,14.984000000000002,-0.43,0.547,47.616,45.903,2209,94.76,74.22,100.0,347.0,157.08465368945224,5.06313067239122,26.61962796664529,33.41885824246312,39.063502245028864,39.063502245028864,66.58114175753688,14.494949494949497,7.424242424242425,7.07070707070707,3.1818181818181817,82.32323232323232,14.494949494949497,18.77,18.77,6.981468670657625,10
E01003495,Newham 025D,E02000738,Newham 025,E09000025,Newham,0.975,,,17.983,0.103,0.056,12.793,-0.603,-0.269,39.295,36.284,2202,153.52,99.52,100.0,87.0,39.50953678474114,3.701537422558781,21.13502935420744,36.07305936073059,31.963470319634705,31.963470319634705,63.92694063926941,9.156626506024097,3.3734939759036147,5.783132530120482,3.903614457831325,86.93975903614458,9.156626506024097,17.95,17.95,3.0040274401766585,3
E01003496,Newham 027A,E02000740,Newham 027,E09000025,Newham,0.964,,,28.548,0.185,0.1229999999999999,12.787,-0.053,0.365,48.013000000000005,18.425,1424,99.82,82.36,100.0,162.0,113.76404494382022,4.742878237475449,19.258589511754067,42.22423146473779,27.848101265822784,27.848101265822784,57.77576853526221,12.229679343773302,6.04026845637584,6.1894108873974645,4.47427293064877,83.29604772557792,12.229679343773302,12.95,12.95,4.027987402035888,7
E01003506,Newham 034D,E02000747,Newham 034,E09000025,Newham,0.971,,,45.294,0.289,0.172,23.231,0.898,0.888,51.417,23.583,1318,127.18,99.64,100.0,124.0,94.08194233687406,4.5547390707317374,26.84444444444444,32.88888888888889,35.37777777777778,35.37777777777778,67.11111111111111,15.649122807017545,8.140350877192983,7.508771929824562,2.3859649122807016,81.96491228070175,15.649122807017545,14.37,14.37,5.503525334947501,10
E01003509,Newham 031C,E02000744,Newham 031,E09000025,Newham,0.951,,,35.443,0.197,0.12,21.979,0.287,0.688,43.193,50.915,2108,129.36,96.76,99.92,104.0,49.33586337760911,3.918717812663846,27.87411689145793,29.22286448298009,37.957610789980734,37.957610789980734,70.77713551701991,14.721549636803871,7.84503631961259,6.876513317191284,3.970944309927361,81.30750605326877,14.721549636803871,22.79,22.79,3.934107655061879,6
E01003511,Newham 036A,E02000749,Newham 036,E09000025,Newham,0.966,,,35.284,0.198,0.107,26.675,0.641,0.916,49.844,21.39,1613,102.725,77.35,100.0,75.0,46.49721016738995,3.86067097599762,20.664928292046937,40.15645371577575,29.59582790091265,29.59582790091265,59.84354628422425,12.59105098855359,5.359001040582726,7.232049947970863,3.1737773152965656,84.23517169614985,12.59105098855359,8.84,8.84,4.267195048434705,8
E01003519,Newham 032E,E02000745,Newham 032,E09000025,Newham,0.963,,,29.408999999999995,0.163,0.096,24.268,0.146,0.158,52.351000000000006,24.425,1618,123.225,98.525,100.0,47.0,29.04820766378245,3.402803014070343,21.01284958427816,37.56613756613756,30.612244897959183,30.612244897959183,62.43386243386244,12.168004941321804,6.423718344657196,5.744286596664608,3.211859172328598,84.6201358863496,12.168004941321804,13.17,13.17,3.858662705559868,6
E01003522,Newham 018C,E02000731,Newham 018,E09000025,Newham,0.955,,,31.365,0.183,0.083,17.49,0.021,0.387,55.523,41.69,1941,118.05,88.525,100.0,83.0,42.76146316331788,3.778753593645197,22.8206945428774,34.727143869596034,34.30191353649894,34.30191353649894,65.27285613040397,10.205183585313176,4.967602591792657,5.237580993520519,2.8617710583153344,86.93304535637148,10.205183585313176,20.73,20.73,4.18826271224885,7
E01003524,Newham 019D,E02000732,Newham 019,E09000025,Newham,0.969,,,28.552,0.147,0.087,22.598,-0.655,0.094,49.397,49.404,2258,124.54,92.92,100.0,96.0,42.515500442869794,3.773117206643457,25.0,30.202702702702705,35.54054054054054,35.54054054054054,69.79729729729729,10.621761658031089,5.33678756476684,5.284974093264249,2.953367875647668,86.42487046632125,10.621761658031089,20.23,20.23,4.136732568962801,7
E01003527,Newham 024B,E02000737,Newham 024,E09000025,Newham,0.956,,,19.947,0.092,0.063,14.682,-0.568,0.211,41.542,37.79,2138,162.0,99.05,100.0,90.0,42.0954162768943,3.7634166405699214,19.40836940836941,37.01298701298701,29.22077922077922,29.22077922077922,62.98701298701299,11.37855579868709,5.361050328227571,6.017505470459518,2.735229759299781,85.88621444201313,11.37855579868709,17.03,17.03,3.61388425292032,5
E01003530,Newham 010B,E02000723,Newham 010,E09000025,Newham,0.981,,,21.945,0.142,0.07,13.855,-0.558,-0.099,48.698,23.696,1842,156.825,98.05,100.0,74.0,40.17372421281216,3.717800291073951,24.983388704318937,35.01661129568106,35.68106312292359,35.68106312292359,64.98338870431894,12.150026413100898,6.867406233491812,5.282620179609086,3.169572107765452,84.68040147913365,12.150026413100898,19.89,19.89,3.856208448549423,6
E01003532,Newham 010D,E02000723,Newham 010,E09000025,Newham,0.98,,,25.259,0.152,0.069,11.321,-0.555,0.546,46.08,42.094,2084,156.3,98.7,100.0,120.0,57.58157389635317,4.07042020850799,23.59249329758713,39.24932975871314,33.40482573726541,33.40482573726541,60.75067024128686,11.433521004763968,5.456907752273712,5.976613252490256,1.94889562581204,86.61758336942398,11.433521004763968,17.29,17.29,4.180621137886369,7
E01003534,Newham 010E,E02000723,Newham 010,E09000025,Newham,0.963,,,25.169,0.146,0.076,19.488,-0.558,-0.078,49.546,35.745,2412,162.62,90.8,100.0,143.0,59.28689883913765,4.099114813778095,25.0,32.38636363636363,35.05681818181819,35.05681818181819,67.61363636363637,12.268618166164442,6.112785191562634,6.155832974601808,3.142488161859664,84.5888936719759,12.268618166164442,19.65,19.65,4.188010280550612,7
E01003551,Newham 009A,E02000722,Newham 009,E09000025,Newham,0.966,,,34.983,0.173,0.118,10.929,0.881,0.688,52.534,33.738,1915,122.16,91.16,100.0,149.0,77.80678851174935,4.366999141779514,22.377158034528552,41.235059760956176,31.606905710491368,31.606905710491368,58.764940239043824,14.6448087431694,7.267759562841531,7.377049180327869,3.825136612021858,81.53005464480874,14.6448087431694,15.6,15.6,4.541824061940499,8
E01003553,Newham 009B,E02000722,Newham 009,E09000025,Newham,0.957,,,35.838,0.231,0.131,12.39,0.498,0.772,46.691,34.468,1901,117.64,88.66,99.74,312.0,164.12414518674382,5.10669758606448,20.6896551724138,37.99373040752352,31.159874608150474,31.159874608150474,62.006269592476485,14.137419673751852,6.57439446366782,7.563025210084033,3.8062283737024223,82.05635195254573,14.137419673751852,10.93,10.93,4.495554823463258,8
E01003554,Newham 009C,E02000722,Newham 009,E09000025,Newham,0.96,,,21.902,0.108,0.064,10.738,-0.083,0.528,44.966,30.873,1933,169.2,99.86,100.0,135.0,69.83962752198656,4.260418554882551,18.34862385321101,46.78899082568808,26.850152905198776,26.850152905198776,53.211009174311926,12.216956292785678,5.476566614007372,6.740389678778304,4.265402843601896,83.51764086361243,12.216956292785678,16.55,16.55,3.831908632755332,6
E01003560,Newham 011B,E02000724,Newham 011,E09000025,Newham,0.974,,,28.024,0.177,0.102,21.031,-0.378,-0.085,49.72800000000001,30.008,1863,130.4,88.825,100.0,91.0,48.84594739667204,3.9089371971487297,25.549658832448824,32.60045489006823,37.14935557240334,37.14935557240334,67.39954510993178,12.35820895522388,6.447761194029851,5.91044776119403,3.2835820895522385,84.35820895522387,12.35820895522388,20.37,20.37,4.461911113503192,8
E01003563,Newham 011C,E02000724,Newham 011,E09000025,Newham,0.977,,,27.104,0.165,0.082,25.579,-0.538,-0.002,50.031,31.88,2162,137.53000000000003,98.72,100.0,144.0,66.6049953746531,4.213681876393488,24.49324324324324,34.29054054054054,35.6981981981982,35.6981981981982,65.70945945945945,9.35114503816794,4.351145038167939,5.0,2.32824427480916,88.3206106870229,9.35114503816794,22.27,22.27,4.436345653793566,8
E01003565,Newham 014C,E02000727,Newham 014,E09000025,Newham,0.985,,,25.412,0.158,0.064,14.138,0.121,0.209,49.829,28.672,1931,148.9625,96.3,100.0,97.0,50.23303987571207,3.9363846339949498,22.63191354100445,37.44437380801017,32.930705657978386,32.930705657978386,62.55562619198983,11.291866028708132,4.736842105263158,6.555023923444976,2.440191387559808,86.26794258373207,11.291866028708132,20.53,20.53,3.6378363343413938,5
E01003566,Newham 014D,E02000727,Newham 014,E09000025,Newham,0.974,,,30.414,0.158,0.094,19.2,-0.093,0.846,49.919,34.787,1851,131.5875,94.525,99.825,397.0,214.4786601836845,5.372861879970858,27.3817925194072,29.92237120677488,39.30839802399436,39.30839802399436,70.07762879322513,13.25178389398573,6.116207951070336,7.135575942915392,3.0071355759429155,83.74108053007136,13.25178389398573,16.87,16.87,4.411089322613737,8
E01003567,Newham 007D,E02000720,Newham 007,E09000025,Newham,0.984,,,32.133,0.21,0.106,22.357,0.04,0.311,49.633,32.117,1923,108.925,53.85,99.525,153.0,79.5631825273011,4.389041752685875,22.770919067215363,35.32235939643347,34.43072702331962,34.43072702331962,64.67764060356653,9.96900826446281,4.132231404958678,5.836776859504132,2.5826446280991737,87.44834710743802,9.96900826446281,20.46,20.46,4.776322895062609,9
E01003568,Newham 017A,E02000730,Newham 017,E09000025,Newham,0.97,,,24.045,0.139,0.081,12.708,-0.0599999999999999,0.079,47.572,28.559,2367,147.11,99.86,100.0,91.0,38.44528939585974,3.67491463321325,25.80340264650284,38.27977315689981,35.49149338374291,35.49149338374291,61.72022684310019,10.634184068058778,5.220417633410673,5.413766434648106,2.474864655839134,86.89095127610209,10.634184068058778,17.15,17.15,4.688206771209218,9
E01003569,Newham 017B,E02000730,Newham 017,E09000025,Newham,0.98,,,27.715,0.162,0.076,15.008,-0.316,0.846,50.267,29.686000000000003,1959,140.9,94.725,100.0,448.0,228.68810617662072,5.4367223285399815,22.86617492096944,36.40674394099052,33.9304531085353,33.9304531085353,63.59325605900949,10.22312373225152,4.462474645030426,5.760649087221095,2.434077079107505,87.34279918864097,10.22312373225152,18.09,18.09,4.709041830745086,9
E01003570,Newham 008C,E02000721,Newham 008,E09000025,Newham,0.975,,,31.336,0.164,0.08,22.616,0.077,0.894,50.739,35.531,2074,129.675,94.9,100.0,200.0,96.43201542912249,4.579154857142651,25.65157750342936,31.48148148148148,35.5281207133059,35.5281207133059,68.51851851851852,10.79664570230608,4.612159329140461,6.184486373165619,2.882599580712788,86.32075471698113,10.79664570230608,19.28,19.28,4.410473727389404,8
E01003572,Newham 008E,E02000721,Newham 008,E09000025,Newham,0.968,,,27.781,0.183,0.101,19.958,-0.075,0.075,47.347,24.495999999999995,1775,151.7,94.35,100.0,121.0,68.16901408450704,4.236552988997929,25.74712643678161,31.57088122605364,35.55555555555556,35.55555555555556,68.42911877394636,12.126642771804065,5.615292712066906,6.511350059737156,3.106332138590203,84.76702508960572,12.126642771804065,15.13,15.13,4.371821317158664,8
E01003581,Newham 002B,E02000715,Newham 002,E09000025,Newham,0.974,,,26.783,0.147,0.08,24.742,-0.445,0.222,49.811,33.625,1958,182.225,98.475,98.475,118.0,60.2655771195097,4.115218137409432,25.317401045556387,29.2755787901419,37.565347274085134,37.565347274085134,70.7244212098581,12.097669256381796,5.826859045504994,6.270810210876804,2.164261931187569,85.73806881243064,12.097669256381796,20.46,20.46,4.314720180338874,8
E01003582,Newham 002C,E02000715,Newham 002,E09000025,Newham,0.956,,,30.905,0.1969999999999999,0.112,26.742,-0.1979999999999999,0.1979999999999999,47.793,30.322,1745,141.75,87.75,100.0,39.0,22.349570200573066,3.1505785771177925,25.23768366464996,30.94209161624892,36.21434745030251,36.21434745030251,69.05790838375108,13.141426783479348,6.382978723404255,6.758448060075094,3.254067584480601,83.60450563204004,13.141426783479348,16.87,16.87,4.328470576008117,8
E01003583,Newham 002D,E02000715,Newham 002,E09000025,Newham,0.956,,,28.482,0.171,0.089,21.118,0.023,-0.003,47.803,37.064,1978,167.3,99.8,100.0,110.0,55.611729019211324,4.036216190228527,26.37508283631544,28.164347249834325,36.6467859509609,36.6467859509609,71.83565275016568,14.449213161659513,6.819265617548879,7.6299475441106335,3.195040534096328,82.35574630424416,14.449213161659513,20.65,20.65,4.185146934327905,7
E01003585,Newham 004B,E02000717,Newham 004,E09000025,Newham,0.988,,,27.968,0.156,0.078,25.001,-0.0469999999999999,0.236,51.321,29.037,1733,205.025,100.0,100.0,74.0,42.70051933064051,3.777359986027281,27.258444619010213,29.06520031421838,37.86331500392773,37.86331500392773,70.93479968578163,10.497237569060774,5.402087170042972,5.095150399017802,3.0693677102516883,86.43339472068755,10.497237569060774,19.6,19.6,4.24105059131726,7
E01003588,Newham 011D,E02000724,Newham 011,E09000025,Newham,0.955,,,29.189,0.183,0.094,19.016,0.017,-0.013,51.46,30.488,1851,106.6,92.825,100.0,67.0,36.196650459211234,3.616218715806076,26.875515251442707,28.93652102225886,37.840065952184666,37.840065952184666,71.06347897774114,12.884615384615383,6.41025641025641,6.474358974358975,2.8846153846153846,84.23076923076923,12.884615384615383,20.43,20.43,4.482698152746996,8
E01003589,Newham 011E,E02000724,Newham 011,E09000025,Newham,0.983,,,26.805,0.165,0.074,19.661999999999995,-0.074,0.228,50.361,28.085,1965,128.075,89.225,99.85,92.0,46.81933842239186,3.86743012718734,26.39664804469274,33.5195530726257,36.1731843575419,36.1731843575419,66.4804469273743,10.075431034482758,4.202586206896552,5.872844827586207,2.9633620689655173,86.96120689655173,10.075431034482758,20.43,20.43,4.34789098707489,8
