lsoa_code,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015
E01031433,25.298,0.143,0.114,24.024,0.41500000000000004,0.23099999999999998,38.133,6.101000000000001,1418
E01031434,24.19,0.142,0.099,29.093000000000004,0.328,-0.305,32.022,25.667,1716
E01031435,24.365,0.117,0.097,20.851000000000003,1.242,-0.129,26.036,19.289,1772
E01031436,46.261,0.228,0.196,56.92,1.288,1.0809999999999997,25.964,30.222,1904
E01031437,33.34,0.15,0.121,33.599,1.019,0.856,24.438,42.35,2106
E01031438,13.164,0.093,0.08,16.235,-0.10000000000000002,-0.7800000000000001,21.797,5.133,1636
E01031439,9.532,0.078,0.063,16.112,-0.359,-0.8540000000000001,15.208,3.514,1904
E01031440,17.122,0.08,0.103,15.088,0.245,-1.125,30.91,12.998,1521
E01031441,26.141,0.163,0.114,45.148,0.541,-0.307,21.85,15.92,1723
E01031442,19.877,0.104,0.092,34.872,0.095,-0.21,23.842,18.661,1739
E01031443,25.481000000000005,0.143,0.10700000000000001,41.781,0.45100000000000007,0.386,20.549,19.005,1321
E01031444,29.433,0.142,0.116,32.801,0.826,0.784,27.803,23.601999999999997,1683
E01031445,17.583,0.096,0.076,30.347000000000005,0.575,-0.931,23.574,6.836,1480
E01031446,10.98,0.077,0.064,15.586,0.107,-1.509,19.144,4.203,1309
E01031447,13.864,0.076,0.08,26.634,0.052,-1.284,21.65,3.3190000000000004,1527
E01031448,15.603,0.077,0.081,26.327,0.259,-0.7349999999999999,21.813,11.236999999999998,1583
E01031449,17.392,0.102,0.083,28.824,0.297,-0.4640000000000001,18.677,13.731999999999998,1723
E01031450,34.998,0.167,0.142,67.886,0.824,0.483,26.113,10.127,1378
E01031451,34.906,0.218,0.149,52.702,1.057,-0.09599999999999999,25.798,11.332,1685
E01031452,14.839999999999998,0.083,0.077,18.683,-0.287,0.25,21.395,15.834,1636
E01031453,27.958,0.17300000000000001,0.124,37.885999999999996,0.667,0.259,24.463,12.65,1751
E01031454,40.227,0.216,0.167,31.62,0.8760000000000001,1.186,30.030999999999995,38.851,2356
E01031455,26.871,0.151,0.11700000000000002,37.366,0.634,0.381,21.850999999999996,19.45,1547
E01031456,39.65,0.208,0.19800000000000004,26.056,0.9370000000000002,0.4020000000000001,28.106000000000005,47.561,1786
E01031457,13.549,0.097,0.093,11.071,-0.069,-0.343,13.219,12.729,1750
E01031458,7.646,0.031,0.074,5.942,-0.054,-1.109,18.368,2.07,1816
E01031459,28.522,0.179,0.142,44.347,0.66,-0.071,17.942,12.739,1825
E01031460,14.226,0.074,0.089,11.902,0.142,-0.938,28.654,6.111,1731
E01031461,8.927,0.052,0.055,14.558,-0.211,-0.726,21.304,6.328000000000001,1732
E01031462,12.841,0.087,0.057,17.547,0.03,-0.565,19.361,18.271,1509
E01031463,6.675,0.046,0.048,12.852,-0.346,-0.597,13.376,5.67,1651
E01031464,17.552,0.105,0.093,26.891,0.254,-0.382,16.22,14.048,1497
E01031465,18.239,0.062,0.049999999999999996,9.366,-0.179,-0.923,47.775,41.808,1421
E01031466,11.119,0.08,0.083,6.701,-0.13,-1.051,19.414,8.59,1420
E01031469,19.877,0.119,0.095,28.983,0.187,0.375,15.285999999999998,15.434000000000001,1645
E01031470,19.594,0.081,0.072,15.993,0.257,-0.503,46.478,15.222000000000001,1401
E01031471,12.945,0.09,0.066,19.097,-0.092,-0.22099999999999997,20.799,5.388,1386
E01031472,19.265,0.116,0.081,17.146,0.311,0.081,23.131,27.746,1537
E01031473,27.291999999999998,0.202,0.114,48.405,0.674,-0.498,19.046,5.736,1226
E01031474,10.064,0.074,0.064,7.465,-0.12400000000000001,-0.999,16.383,18.278,1450
E01031475,7.845999999999999,0.061,0.033,5.363000000000001,-0.58,-0.445,24.566,15.772,1582
E01031476,5.582,0.021,0.022,2.162,-0.982,-0.536,26.085,20.226,1488
E01031477,19.669,0.082,0.076,13.738,-0.703,-0.045,32.561,52.657,2187
E01031478,13.506,0.02,0.024,7.255000000000001,-1.375,-1.026,41.333,53.363,1156
E01031479,18.153,0.034,0.045,7.373,-0.639,0.264,48.26,47.399,1044
E01031480,18.419,0.128,0.086,26.114000000000004,-0.161,-0.731,27.405,16.447,1362
E01031481,18.683,0.118,0.089,10.862,0.282,0.515,15.102,25.673,1429
E01031482,30.026,0.19400000000000003,0.125,45.158,0.65,0.055,18.891,26.859,1573
E01031483,29.172,0.16,0.133,37.838,0.638,0.388,29.204999999999995,13.347,2402
E01031484,15.371,0.096,0.074,11.181,-0.23000000000000004,-0.409,16.941,39.323,1937
E01031485,1.8859999999999997,0.031,0.028,0.673,-1.094,-1.073,11.696999999999997,5.288,1538
E01031486,5.699,0.029,0.025,7.886,-1.146,-0.306,23.716,13.638,2038
E01031487,3.592,0.023,0.037,2.937,-1.116,-1.031,20.67,7.17,1548
E01031489,7.187,0.052,0.048,8.769,-0.709,-0.964,12.15,24.268,1498
E01031490,15.59,0.072,0.08,7.211,0.798,-0.279,17.817,21.185,2202
E01031491,10.407,0.078,0.069,6.323,-0.474,-0.152,14.468999999999998,17.948,1891
E01031492,28.413,0.193,0.149,41.559,0.647,-0.18900000000000003,14.605,11.746,1621
E01031493,11.522,0.072,0.067,5.049,-0.09,-0.291,24.111,14.416999999999998,1737
E01031494,24.72,0.178,0.139,26.064000000000004,0.546,-0.505,15.993000000000002,15.98,1575
E01031495,8.567,0.076,0.062,5.082,-0.758,-0.679,11.143,21.179,1511
E01031496,7.416000000000001,0.059000000000000004,0.038,4.607,-1.274,-0.621,28.544000000000004,12.637,2715
E01031497,8.205,0.074,0.046,5.752,-0.795,-1.571,20.595,22.308,1382
E01031498,19.776,0.049,0.035,7.827,-0.771,-0.85,49.717,65.103,1125
E01031499,21.914000000000005,0.144,0.098,23.799,0.446,-1.031,32.603,11.424,1699
E01031500,11.713,0.058,0.046,16.682,-0.643,-0.355,30.762,21.303,2179
E01031501,18.032,0.124,0.096,17.362,0.19,-0.828,12.018,31.637,1375
E01031502,2.563,0.022,0.021,1.016,-1.278,-1.9,19.88,9.496,1562
E01031503,11.943,0.061000000000000006,0.038,3.155,-0.036,-0.171,34.577,21.808,1680
E01031504,7.178,0.07,0.051,10.139,-0.709,-0.9509999999999998,8.808,13.879,2194
E01031505,8.546,0.041,0.04,5.718,-0.974,-0.199,34.431,9.832,2443
E01031506,15.484,0.058,0.055999999999999994,8.298,-0.532,-0.373,39.214,39.047,1290
E01031507,21.038,0.04,0.036,3.191,-0.618,0.336,48.613,67.59,1293
E01031508,15.201,0.052,0.041,4.462,-1.372,-0.864,40.091,55.856,2004
E01031511,4.833,0.047,0.047,7.497,-0.86,-1.119,11.752,8.327,1476
E01031512,19.125,0.133,0.08100000000000002,40.254000000000005,-0.343,-1.634,31.138,4.378,1932
E01031514,16.154,0.052,0.032,12.074,-1.079,-1.065,39.323,58.907999999999994,1824
E01031515,19.707,0.131,0.079,38.443,-0.261,-0.443,23.382,22.137999999999998,1567
E01031516,13.717,0.047,0.033,7.176000000000001,-0.8009999999999999,-1.053,34.648,54.222,1418
E01031517,6.943,0.029,0.028,4.144,-1.536,-0.998,24.778,34.409,1884
E01031518,9.295,0.029,0.028,2.474,-0.944,-1.27,37.883,31.738999999999997,1582
E01031519,21.323,0.054,0.048999999999999995,19.402,-0.639,-0.52,46.025,62.102,1435
E01031520,16.807,0.052,0.041,8.315,-1.076,-0.651,36.735,64.782,1428
E01031521,12.178,0.030000000000000002,0.033,1.574,-0.674,-1.191,36.79,49.664,1145
E01031522,23.362,0.167,0.117,28.638,0.509,-0.545,21.724,10.96,1947
E01031523,18.123,0.102,0.094,35.889,0.253,-0.23,13.584,7.908,1672
E01031524,17.171,0.081,0.086,36.696,-0.059,-0.569,24.21,11.899,1441
E01031525,13.614999999999998,0.083,0.065,32.227,-0.013,-0.9910000000000001,18.679,6.099,1338
E01031526,20.725,0.118,0.11,36.795,0.334,-0.49800000000000005,20.926,6.676,1275
E01031527,11.668,0.082,0.057,26.265,-0.3459999999999999,-0.35600000000000004,14.139000000000001,9.581,1536
E01031528,15.121,0.10799999999999998,0.091,18.122,0.221,-0.627,11.757,10.563,1490
E01031529,19.802,0.077,0.079,10.693,-0.542,-0.535,41.471,46.107,1180
E01031530,18.367,0.128,0.097,19.709,-0.083,-0.161,19.118,23.036,1294
E01031531,4.817,0.045,0.034,5.908,-0.616,-1.244,16.722,10.521,1276
E01031532,7.485999999999999,0.026999999999999996,0.017,15.534,-0.578,-1.965,26.903999999999996,20.336,1649
E01031533,16.15,0.125,0.085,21.684,0.013,-0.908,13.342,19.693,1222
E01031534,12.357000000000001,0.079,0.08099999999999999,12.319,-0.259,-0.601,21.365,12.051,1733
E01031535,13.975,0.103,0.072,18.977,-0.006,-0.606,15.687,16.493,1640
E01031536,13.253,0.048,0.035,6.661,-0.848,-0.685,40.042,41.145,1170
E01031538,17.566,0.123,0.089,37.283,-0.034,-0.634,14.111,8.35,1595
E01031539,11.934,0.114,0.07,15.998000000000001,-0.148,-0.825,10.62,6.749,1078
E01031540,11.17,0.073,0.047,12.161,-0.8409999999999999,-0.8540000000000001,34.324,14.301,1333
E01031541,12.162,0.067,0.077,29.144000000000002,-0.304,-0.72,5.967,12.947000000000001,1378
E01031542,9.304,0.042,0.049,11.87,-0.38500000000000006,-1.096,29.057,15.265,1892
E01031543,12.065,0.104,0.065,10.264,-0.312,-0.202,12.799,19.192,2343
E01031544,17.376,0.043,0.039,4.86,-0.717,-1.527,53.431,48.987,1245
E01031545,11.756,0.05,0.049,6.595,-0.691,-1.078,24.822,47.132,1201
E01031546,23.776999999999997,0.117,0.081,41.003,0.016,0.126,34.153,26.216,1511
E01031547,25.664,0.147,0.09800000000000002,51.032,0.43999999999999995,-0.20099999999999998,27.863,10.906,1372
E01031548,25.198,0.156,0.112,40.059,0.275,0.465,23.323,8.341,1734
E01031549,26.884999999999998,0.165,0.105,48.421,0.196,0.32099999999999995,29.184,10.191,1671
E01031550,22.281,0.113,0.087,43.284,0.142,0.055,31.289,9.228,1534
E01031551,20.678,0.134,0.08700000000000001,40.896,-0.145,-0.05499999999999999,25.702999999999996,8.81,1622
E01031552,23.819,0.164,0.085,33.071,-0.192,0.527,30.095,18.113,2062
E01031553,26.723,0.151,0.09699999999999999,42.937,0.089,0.113,40.746,10.064,1560
E01031554,21.355,0.091,0.061,42.001,-0.314,0.073,35.562,31.291,1794
E01031555,33.451,0.203,0.11,52.263999999999996,0.348,0.114,38.258,29.028,1655
E01031556,27.373,0.149,0.107,47.336,0.049,0.221,37.349,11.363,1679
E01031557,17.098,0.085,0.045,31.715,-0.521,0.714,28.577,18.957,1858
E01031558,44.10900000000001,0.282,0.169,69.103,0.677,0.9870000000000001,28.267999999999997,9.583,1680
E01031559,27.949000000000005,0.159,0.09400000000000001,51.14,0.201,0.34,35.089,13.657999999999998,1623
E01031560,12.98,0.08800000000000001,0.075,17.818,-0.37,0.189,16.56,7.384,1518
E01031561,8.612,0.05499999999999999,0.054,13.515,-0.17900000000000002,-0.402,14.037,9.706,1493
E01031562,28.809,0.185,0.137,33.564,0.716,0.297,24.895,9.28,1319
E01031563,8.125,0.061,0.047,13.044,-0.344,-0.391,9.83,14.207,1423
E01031564,12.95,0.08,0.055999999999999994,26.918,-0.343,-0.435,21.32,14.921,1534
E01031565,20.517,0.141,0.098,28.677,0.143,0.169,20.503,9.37,2152
E01031566,14.028,0.067,0.063,22.389,-0.193,0.37299999999999994,20.566000000000003,15.713,1696
E01031567,14.886000000000001,0.076,0.092,21.872,-0.045,-0.347,15.993,17.492,1346
E01031568,15.593999999999998,0.1,0.05,28.286,0.039,-0.491,28.237,12.725,1452
E01031569,25.603,0.126,0.097,53.083,0.595,0.003,28.672,4.906,1558
E01031570,19.325,0.119,0.094,29.858,0.081,-0.154,22.989,12.795,1384
E01031571,20.572,0.12099999999999998,0.07999999999999999,40.638,0.258,0.196,20.562,9.943000000000001,1681
E01031572,26.057999999999996,0.145,0.12,28.857,0.713,0.647,21.082,12.456,1621
E01031573,26.463,0.181,0.107,28.893,0.512,0.573,23.756,16.075,1707
E01031574,17.163,0.101,0.078,25.295,-0.053,-0.17099999999999999,28.117000000000004,10.714,1912
E01031575,22.973,0.124,0.08999999999999998,39.661,0.16,0.003,35.3,6.091999999999999,1836
E01031576,24.002,0.17099999999999999,0.113,33.479,0.319,-0.067,22.752,10.368,1780
E01031577,18.15,0.1,0.081,25.921,-0.153,0.025,25.264,22.729,1385
E01031578,4.930000000000001,0.041,0.021,6.263,-0.994,-0.587,22.778,7.857,1795
E01031579,17.328,0.1,0.082,16.729,0.391,-0.474,29.125,9.789,1487
E01031580,6.419,0.038,0.026,8.522,-1.321,-0.114,28.295999999999996,4.837,2490
E01031581,3.7509999999999994,0.019,0.021,6.094,-1.076,-0.915,21.551,8.779,1747
E01031582,7.882,0.036,0.024,12.977,-0.449,-2.104,34.352,5.113,1976
E01031583,22.983,0.137,0.091,37.527,0.022,-1.656,38.295,14.829,2135
E01031584,18.904,0.102,0.076,25.556,-0.101,0.327,26.051999999999996,23.557000000000002,1762
E01031585,22.462,0.139,0.077,30.96,-0.079,0.848,27.224,14.712,1756
E01031586,16.499,0.1,0.063,16.775,-0.297,-0.708,39.908,14.716,1869
E01031588,8.456,0.043,0.023,11.118,-0.513,-0.43,28.141,18.212,1532
E01031589,7.753,0.041,0.041,10.892000000000001,-0.725,-0.163,20.743,17.659,1808
E01031590,6.281,0.026999999999999996,0.028,6.111,-1.155,-0.785,30.064,15.127000000000002,1587
E01031591,15.181,0.084,0.064,25.238,-0.134,-0.134,22.155,21.598,1855
E01031592,5.903,0.022,0.029,5.536,-1.563,-0.111,28.28,9.257,1991
E01031593,7.21,0.04,0.037,5.362,-0.8770000000000001,-0.641,25.577,21.972,1464
E01031594,21.857,0.129,0.099,28.383999999999997,0.558,0.116,22.423,10.908,1421
E01031595,20.79,0.133,0.092,33.9,0.242,0.061,20.63,11.607,1692
E01031596,24.157,0.148,0.115,31.541,0.041,0.411,24.746,17.657999999999998,1969
E01031597,10.485,0.042,0.035,13.678,-0.608,0.627,25.075,15.203,1581
E01031598,28.593,0.17999999999999997,0.106,22.479,0.455,0.714,34.145,24.179,1728
E01031599,22.796,0.137,0.09599999999999999,18.214,0.561,0.433,27.148,17.01,1880
E01031600,17.875,0.096,0.07,23.612,-0.09,0.539,21.885,24.093,1455
E01031601,15.451000000000002,0.084,0.076,17.263,0.123,0.196,19.228,17.954,1319
E01031603,13.426999999999998,0.08599999999999998,0.055999999999999994,19.295,-0.17299999999999996,-0.338,25.578000000000003,15.219,1507
E01031604,20.763,0.12299999999999998,0.084,44.125,0.062,0.165,16.671,16.207,1564
E01031605,22.393,0.12400000000000001,0.08400000000000002,40.604,0.019,0.7019999999999998,20.328,17.852,1587
E01031606,20.141,0.104,0.1,35.697,0.128,0.297,18.503,11.285000000000002,1537
E01031607,17.533,0.12,0.082,24.719,-0.038,0.21600000000000003,17.98,13.597,1412
E01031608,24.847,0.11199999999999999,0.091,21.914,0.474,0.968,27.711,29.128,1866
E01031609,31.737000000000002,0.173,0.142,32.078,0.818,0.393,36.942,10.923,1574
E01031610,24.149,0.108,0.069,28.676,0.241,1.005,34.649,22.549,1838
E01031611,20.055,0.054,0.04,9.743,-1.107,-0.586,48.488,64.579,1689
E01031612,6.146,0.053,0.044,7.998,-0.666,-0.905,20.882,4.374,1929
E01031614,15.776999999999997,0.104,0.084,20.039,-0.209,-0.526,26.558,10.766,2408
E01031615,4.218,0.051,0.038,4.026,-1.203,-0.689,14.090999999999998,7.68,1607
E01031616,13.379,0.076,0.078,18.674,-0.939,-0.969,16.23,34.62,1619
E01031617,9.387,0.062,0.05399999999999999,7.646000000000001,-1.053,-0.538,28.972999999999995,13.826999999999998,2411
E01031618,12.134,0.048,0.037,8.434,-0.9029999999999999,-1.679,44.251,27.241,1338
E01031620,10.653,0.071,0.066,16.799,-0.396,-0.223,15.06,9.813,1648
E01031621,3.155,0.014,0.021,2.698,-1.7269999999999999,-1.577,26.918999999999997,1.196,1701
E01031622,7.195,0.028,0.031,5.512999999999999,-1.4489999999999998,-0.852,24.922,33.137,1637
E01031623,6.387,0.042,0.033,3.807,-1.68,-0.731,27.807,17.97,1723
E01031624,11.219,0.04700000000000001,0.041,9.112,-0.9079999999999999,-0.66,34.932,31.62,1570
E01031625,6.559999999999999,0.023,0.021999999999999995,7.965,-1.5290000000000001,-1.226,37.225,5.717,1485
E01031626,12.288999999999998,0.065,0.046,13.948,-1.212,-0.572,24.506,41.601,1535
E01031627,3.005,0.031,0.025,6.702,-1.772,-0.849,18.497,2.124,1954
E01031628,19.261,0.079,0.09,22.714000000000002,-0.697,-0.813,42.88,25.176000000000002,1610
E01031629,11.121,0.037,0.055,9.575,-0.7350000000000001,-1.6019999999999999,40.46,17.014,1438
E01031630,7.645,0.061,0.052,19.013,-0.926,-0.289,9.042,3.806,1673
E01031631,20.468,0.137,0.119,34.69,-0.126,-0.718,23.238,4.665,1634
E01031632,15.076000000000002,0.031,0.023,6.851999999999999,-1.479,-0.808,35.584,70.131,1561
E01031633,10.968,0.045,0.033,16.051,-0.991,-1.33,36.653,26.583000000000002,1346
E01031634,10.331,0.055,0.032,6.547,-0.823,-0.488,13.987999999999998,50.821,1236
E01031635,5.707,0.026000000000000002,0.041,11.748,-0.947,-2.107,4.622,29.153,1386
E01031638,4.987000000000001,0.039,0.031,8.693,-1.071,-0.836,23.1,4.585000000000001,1797
E01031639,4.821,0.044,0.042,2.588,-1.137,-0.682,21.887,5.0,1941
E01031640,2.746,0.013,0.016,1.033,-1.747,-0.742,23.578,2.786,1847
E01031641,4.325,0.045,0.032,2.454,-0.838,-0.568,12.082000000000003,14.915,1574
E01031642,8.615,0.044000000000000004,0.043,9.576,-0.6159999999999999,-0.412,22.034,24.904,1805
E01031643,14.677,0.114,0.093,23.297,-0.552,-1.07,21.283,4.013,1938
E01031644,1.622,0.029,0.022,5.453,-1.534,-1.308,9.538,2.702,1437
E01031645,2.399,0.025,0.031,1.8729999999999998,-1.02,-1.059,14.483,6.166,1428
E01031646,1.124,0.015000000000000001,0.02,1.947,-1.5859999999999999,-1.563,12.906,3.462,1545
E01031647,13.633,0.098,0.099,8.592,-0.141,-0.717,22.999,3.567,1141
E01031648,6.596,0.046,0.056,5.098,-0.732,-1.214,23.569,6.447,1722
E01031649,1.254,0.017,0.024,3.73,-1.458,-1.663,6.47,6.556,1135
E01031650,4.166,0.016,0.029,1.9,-1.311,-1.9239999999999997,30.267,3.483,1304
E01031651,8.781,0.077,0.053,7.341,-0.45,-1.328,26.292,1.8730000000000002,1716
E01031652,24.163,0.134,0.108,32.899,0.247,-0.309,38.715,4.605,1783
E01031653,12.666,0.07000000000000002,0.087,3.991,-0.162,-0.129,25.911,10.075,1842
E01031654,5.577,0.042,0.031,2.191,-0.975,-0.894,29.284,6.546,1548
E01031655,8.431,0.051,0.042,4.412,-1.255,-0.3499999999999999,27.445999999999998,23.899999999999995,1676
E01031656,14.727,0.099,0.082,7.436,0.006,-0.507,29.867,9.172,1743
E01031657,27.826,0.078,0.101,8.894,0.579,0.057,49.907,48.368,1991
E01031658,15.347,0.048,0.05999999999999999,13.468,-0.684,-1.005,41.638,35.869,2167
E01031659,11.132,0.044000000000000004,0.035,9.472,-1.144,-0.487,28.572,42.737,1601
E01031660,14.870999999999999,0.034,0.037,1.627,-1.194,-0.454,48.16,45.75,1358
E01031661,13.896999999999998,0.038,0.044,4.595,-1.016,-0.933,45.778,39.745,1589
E01031662,7.562,0.074,0.054000000000000006,10.626,-0.615,-0.472,11.146,5.081,1586
E01031663,16.976,0.117,0.089,29.632,-0.271,-0.562,22.228,9.605,2112
E01031664,10.13,0.04,0.022,3.306,-1.204,-1.005,36.574,37.64,1546
E01031665,11.337,0.044,0.039,12.323,-0.786,-0.725,24.739,44.436,1190
E01031666,1.634,0.015,0.025,2.486,-1.728,-1.032,14.879,3.224,1610
E01031667,11.023000000000001,0.092,0.073,11.398000000000001,-0.474,-0.051,13.772,6.338,1522
E01031668,4.173,0.041,0.037,7.982,-1.109,-0.374,10.935,5.51,1533
E01031669,15.104,0.10099999999999999,0.087,20.791000000000004,-0.268,-0.003,19.338,8.357,1595
E01031670,8.499,0.07,0.054000000000000006,10.782000000000002,-0.506,-0.474,17.91,7.395,1565
E01031671,22.987000000000002,0.125,0.144,12.091,0.4719999999999999,-0.073,33.536,2.291,1618
E01031672,5.163,0.034,0.035,3.081,-1.003,-1.065,23.961,14.707,1713
E01031673,16.733,0.061,0.08100000000000002,23.556,0.35700000000000004,-0.398,32.107,7.460999999999999,1593
