lsoa_code,major_cat,crime_count_window
E01003360,VEHICLE OFFENCES,8
E01003360,VIOLENCE AGAINST THE PERSON,28
E01003361,ARSON AND CRIMINAL DAMAGE,7
E01003361,BURGLARY,3
E01003361,DRUG OFFENCES,2
E01003361,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003361,PUBLIC ORDER OFFENCES,4
E01003361,ROBBERY,1
E01003361,THEFT,10
E01003361,VEHICLE OFFENCES,4
E01003361,VIOLENCE AGAINST THE PERSON,14
E01003362,ARSON AND CRIMINAL DAMAGE,6
E01003362,BURGLARY,1
E01003362,DRUG OFFENCES,1
E01003362,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003362,PUBLIC ORDER OFFENCES,1
E01003362,ROBBERY,2
E01003362,THEFT,6
E01003362,VEHICLE OFFENCES,3
E01003362,VIOLENCE AGAINST THE PERSON,12
E01003363,ARSON AND CRIMINAL DAMAGE,1
E01003363,BURGLARY,6
E01003363,DRUG OFFENCES,2
E01003363,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003363,POSSESSION OF WEAPONS,2
E01003363,PUBLIC ORDER OFFENCES,1
E01003363,ROBBERY,1
E01003363,THEFT,2
E01003363,VEHICLE OFFENCES,9
E01003363,VIOLENCE AGAINST THE PERSON,20
E01003364,ARSON AND CRIMINAL DAMAGE,1
E01003364,BURGLARY,9
E01003364,DRUG OFFENCES,2
E01003364,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003364,THEFT,7
E01003364,VEHICLE OFFENCES,7
E01003364,VIOLENCE AGAINST THE PERSON,20
E01003365,ARSON AND CRIMINAL DAMAGE,5
E01003365,BURGLARY,1
E01003365,DRUG OFFENCES,1
E01003365,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003365,PUBLIC ORDER OFFENCES,1
E01003365,ROBBERY,0
E01003365,THEFT,2
E01003365,VEHICLE OFFENCES,9
E01003365,VIOLENCE AGAINST THE PERSON,11
E01003366,ARSON AND CRIMINAL DAMAGE,12
E01003366,BURGLARY,4
E01003366,DRUG OFFENCES,9
E01003366,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003366,PUBLIC ORDER OFFENCES,5
E01003366,ROBBERY,3
E01003366,THEFT,53
E01003366,VEHICLE OFFENCES,13
E01003366,VIOLENCE AGAINST THE PERSON,30
E01003368,ARSON AND CRIMINAL DAMAGE,6
E01003368,BURGLARY,9
E01003368,DRUG OFFENCES,4
E01003368,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003368,POSSESSION OF WEAPONS,0
E01003368,PUBLIC ORDER OFFENCES,7
E01003368,ROBBERY,3
E01003368,THEFT,3
E01003368,VEHICLE OFFENCES,12
E01003368,VIOLENCE AGAINST THE PERSON,37
E01003369,ARSON AND CRIMINAL DAMAGE,4
E01003369,BURGLARY,4
E01003369,DRUG OFFENCES,2
E01003369,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003369,PUBLIC ORDER OFFENCES,6
E01003369,ROBBERY,0
E01003369,THEFT,8
E01003369,VEHICLE OFFENCES,8
E01003369,VIOLENCE AGAINST THE PERSON,14
E01003370,ARSON AND CRIMINAL DAMAGE,13
E01003370,BURGLARY,7
E01003370,DRUG OFFENCES,2
E01003370,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003370,POSSESSION OF WEAPONS,2
E01003370,PUBLIC ORDER OFFENCES,10
E01003370,ROBBERY,5
E01003370,THEFT,164
E01003370,VEHICLE OFFENCES,7
E01003370,VIOLENCE AGAINST THE PERSON,26
E01003371,ARSON AND CRIMINAL DAMAGE,4
E01003371,BURGLARY,1
E01003371,DRUG OFFENCES,2
E01003371,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003371,PUBLIC ORDER OFFENCES,1
E01003371,THEFT,4
E01003371,VEHICLE OFFENCES,5
E01003371,VIOLENCE AGAINST THE PERSON,20
E01003372,ARSON AND CRIMINAL DAMAGE,8
E01003372,BURGLARY,7
E01003372,DRUG OFFENCES,7
E01003372,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003372,POSSESSION OF WEAPONS,0
E01003372,PUBLIC ORDER OFFENCES,4
E01003372,ROBBERY,4
E01003372,THEFT,55
E01003372,VEHICLE OFFENCES,7
E01003372,VIOLENCE AGAINST THE PERSON,23
E01003373,ARSON AND CRIMINAL DAMAGE,18
E01003373,BURGLARY,3
E01003373,DRUG OFFENCES,12
E01003373,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003373,POSSESSION OF WEAPONS,2
E01003373,PUBLIC ORDER OFFENCES,8
E01003373,ROBBERY,3
E01003373,THEFT,12
E01003373,VEHICLE OFFENCES,1
E01003373,VIOLENCE AGAINST THE PERSON,63
E01003374,ARSON AND CRIMINAL DAMAGE,12
E01003374,BURGLARY,13
E01003374,DRUG OFFENCES,8
E01003374,MISCELLANEOUS CRIMES AGAINST SOCIETY,5
E01003374,POSSESSION OF WEAPONS,1
E01003374,PUBLIC ORDER OFFENCES,14
E01003374,ROBBERY,8
E01003374,THEFT,24
E01003374,VEHICLE OFFENCES,17
E01003374,VIOLENCE AGAINST THE PERSON,64
E01003375,ARSON AND CRIMINAL DAMAGE,32
E01003375,BURGLARY,14
E01003375,DRUG OFFENCES,15
E01003375,MISCELLANEOUS CRIMES AGAINST SOCIETY,5
E01003375,POSSESSION OF WEAPONS,2
E01003375,PUBLIC ORDER OFFENCES,22
E01003375,ROBBERY,5
E01003375,THEFT,27
E01003375,VEHICLE OFFENCES,28
E01003375,VIOLENCE AGAINST THE PERSON,62
E01003376,ARSON AND CRIMINAL DAMAGE,11
E01003376,BURGLARY,3
E01003376,DRUG OFFENCES,13
E01003376,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003376,POSSESSION OF WEAPONS,0
E01003376,PUBLIC ORDER OFFENCES,12
E01003376,ROBBERY,3
E01003376,THEFT,8
E01003376,VEHICLE OFFENCES,6
E01003376,VIOLENCE AGAINST THE PERSON,37
E01003377,ARSON AND CRIMINAL DAMAGE,12
E01003377,BURGLARY,7
E01003377,DRUG OFFENCES,4
E01003377,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003377,POSSESSION OF WEAPONS,0
E01003377,PUBLIC ORDER OFFENCES,5
E01003377,ROBBERY,2
E01003377,THEFT,8
E01003377,VEHICLE OFFENCES,5
E01003377,VIOLENCE AGAINST THE PERSON,41
E01003378,ARSON AND CRIMINAL DAMAGE,23
E01003378,BURGLARY,15
E01003378,DRUG OFFENCES,24
E01003378,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003378,PUBLIC ORDER OFFENCES,8
E01003378,ROBBERY,2
E01003378,THEFT,19
E01003378,VEHICLE OFFENCES,16
E01003378,VIOLENCE AGAINST THE PERSON,49
E01003379,ARSON AND CRIMINAL DAMAGE,8
E01003379,BURGLARY,10
E01003379,DRUG OFFENCES,12
E01003379,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003379,PUBLIC ORDER OFFENCES,10
E01003379,ROBBERY,5
E01003379,THEFT,23
E01003379,VEHICLE OFFENCES,14
E01003379,VIOLENCE AGAINST THE PERSON,63
E01003380,ARSON AND CRIMINAL DAMAGE,5
E01003380,BURGLARY,2
E01003380,DRUG OFFENCES,1
E01003380,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003380,POSSESSION OF WEAPONS,1
E01003380,PUBLIC ORDER OFFENCES,1
E01003380,THEFT,6
E01003380,VEHICLE OFFENCES,7
E01003380,VIOLENCE AGAINST THE PERSON,6
E01003381,ARSON AND CRIMINAL DAMAGE,4
E01003381,BURGLARY,4
E01003381,DRUG OFFENCES,2
E01003381,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003381,PUBLIC ORDER OFFENCES,5
E01003381,ROBBERY,2
E01003381,THEFT,8
E01003381,VEHICLE OFFENCES,4
E01003381,VIOLENCE AGAINST THE PERSON,12
E01003382,ARSON AND CRIMINAL DAMAGE,5
E01003382,BURGLARY,4
E01003382,DRUG OFFENCES,2
E01003382,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003382,PUBLIC ORDER OFFENCES,1
E01003382,THEFT,12
E01003382,VEHICLE OFFENCES,7
E01003382,VIOLENCE AGAINST THE PERSON,9
E01003383,ARSON AND CRIMINAL DAMAGE,15
E01003383,BURGLARY,6
E01003383,DRUG OFFENCES,4
E01003383,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003383,POSSESSION OF WEAPONS,2
E01003383,PUBLIC ORDER OFFENCES,43
E01003383,ROBBERY,13
E01003383,THEFT,360
E01003383,VEHICLE OFFENCES,10
E01003383,VIOLENCE AGAINST THE PERSON,81
E01003384,ARSON AND CRIMINAL DAMAGE,6
E01003384,BURGLARY,1
E01003384,DRUG OFFENCES,0
E01003384,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003384,PUBLIC ORDER OFFENCES,8
E01003384,ROBBERY,0
E01003384,THEFT,3
E01003384,VEHICLE OFFENCES,6
E01003384,VIOLENCE AGAINST THE PERSON,18
E01003385,ARSON AND CRIMINAL DAMAGE,3
E01003385,BURGLARY,0
E01003385,DRUG OFFENCES,2
E01003385,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003385,POSSESSION OF WEAPONS,1
E01003385,PUBLIC ORDER OFFENCES,4
E01003385,ROBBERY,1
E01003385,THEFT,10
E01003385,VEHICLE OFFENCES,6
E01003385,VIOLENCE AGAINST THE PERSON,18
E01003386,ARSON AND CRIMINAL DAMAGE,2
E01003386,BURGLARY,5
E01003386,DRUG OFFENCES,8
E01003386,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003386,POSSESSION OF WEAPONS,2
E01003386,PUBLIC ORDER OFFENCES,4
E01003386,ROBBERY,4
E01003386,THEFT,11
E01003386,VEHICLE OFFENCES,15
E01003386,VIOLENCE AGAINST THE PERSON,62
E01003387,ARSON AND CRIMINAL DAMAGE,17
E01003387,BURGLARY,5
E01003387,DRUG OFFENCES,6
E01003387,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003387,POSSESSION OF WEAPONS,0
E01003387,PUBLIC ORDER OFFENCES,14
E01003387,ROBBERY,4
E01003387,THEFT,12
E01003387,VEHICLE OFFENCES,10
E01003387,VIOLENCE AGAINST THE PERSON,54
E01003388,ARSON AND CRIMINAL DAMAGE,4
E01003388,BURGLARY,7
E01003388,DRUG OFFENCES,6
E01003388,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003388,POSSESSION OF WEAPONS,1
E01003388,PUBLIC ORDER OFFENCES,7
E01003388,ROBBERY,2
E01003388,THEFT,4
E01003388,VEHICLE OFFENCES,7
E01003388,VIOLENCE AGAINST THE PERSON,21
E01003389,ARSON AND CRIMINAL DAMAGE,18
E01003389,BURGLARY,16
E01003389,DRUG OFFENCES,11
E01003389,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003389,POSSESSION OF WEAPONS,2
E01003389,PUBLIC ORDER OFFENCES,18
E01003389,ROBBERY,7
E01003389,THEFT,81
E01003389,VEHICLE OFFENCES,9
E01003389,VIOLENCE AGAINST THE PERSON,73
E01003390,ARSON AND CRIMINAL DAMAGE,9
E01003390,BURGLARY,4
E01003390,DRUG OFFENCES,21
E01003390,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003390,POSSESSION OF WEAPONS,6
E01003390,PUBLIC ORDER OFFENCES,11
E01003390,ROBBERY,11
E01003390,THEFT,40
E01003390,VEHICLE OFFENCES,8
E01003390,VIOLENCE AGAINST THE PERSON,88
E01003391,ARSON AND CRIMINAL DAMAGE,5
E01003391,BURGLARY,4
E01003391,DRUG OFFENCES,35
E01003391,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003391,POSSESSION OF WEAPONS,1
E01003391,PUBLIC ORDER OFFENCES,4
E01003391,ROBBERY,0
E01003391,THEFT,6
E01003391,VEHICLE OFFENCES,4
E01003391,VIOLENCE AGAINST THE PERSON,27
E01003392,ARSON AND CRIMINAL DAMAGE,6
E01003392,BURGLARY,1
E01003392,DRUG OFFENCES,8
E01003392,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003392,PUBLIC ORDER OFFENCES,8
E01003392,ROBBERY,7
E01003392,THEFT,18
E01003392,VEHICLE OFFENCES,10
E01003392,VIOLENCE AGAINST THE PERSON,34
E01003393,ARSON AND CRIMINAL DAMAGE,4
E01003393,BURGLARY,4
E01003393,DRUG OFFENCES,7
E01003393,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003393,POSSESSION OF WEAPONS,2
E01003393,PUBLIC ORDER OFFENCES,4
E01003393,ROBBERY,2
E01003393,THEFT,18
E01003393,VEHICLE OFFENCES,12
E01003393,VIOLENCE AGAINST THE PERSON,29
E01003394,ARSON AND CRIMINAL DAMAGE,10
E01003394,BURGLARY,3
E01003394,DRUG OFFENCES,4
E01003394,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003394,POSSESSION OF WEAPONS,1
E01003394,PUBLIC ORDER OFFENCES,10
E01003394,ROBBERY,1
E01003394,THEFT,12
E01003394,VEHICLE OFFENCES,26
E01003394,VIOLENCE AGAINST THE PERSON,48
E01003395,ARSON AND CRIMINAL DAMAGE,7
E01003395,BURGLARY,7
E01003395,DRUG OFFENCES,5
E01003395,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003395,POSSESSION OF WEAPONS,1
E01003395,PUBLIC ORDER OFFENCES,5
E01003395,ROBBERY,3
E01003395,THEFT,19
E01003395,VEHICLE OFFENCES,16
E01003395,VIOLENCE AGAINST THE PERSON,41
E01003396,ARSON AND CRIMINAL DAMAGE,5
E01003396,BURGLARY,3
E01003396,DRUG OFFENCES,3
E01003396,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003396,PUBLIC ORDER OFFENCES,2
E01003396,ROBBERY,0
E01003396,THEFT,5
E01003396,VEHICLE OFFENCES,10
E01003396,VIOLENCE AGAINST THE PERSON,13
E01003397,ARSON AND CRIMINAL DAMAGE,3
E01003397,BURGLARY,5
E01003397,DRUG OFFENCES,3
E01003397,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003397,POSSESSION OF WEAPONS,1
E01003397,PUBLIC ORDER OFFENCES,5
E01003397,ROBBERY,1
E01003397,THEFT,8
E01003397,VEHICLE OFFENCES,8
E01003397,VIOLENCE AGAINST THE PERSON,31
E01003398,ARSON AND CRIMINAL DAMAGE,4
E01003398,BURGLARY,7
E01003398,DRUG OFFENCES,10
E01003398,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003398,PUBLIC ORDER OFFENCES,7
E01003398,ROBBERY,3
E01003398,THEFT,38
E01003398,VEHICLE OFFENCES,10
E01003398,VIOLENCE AGAINST THE PERSON,44
E01003399,ARSON AND CRIMINAL DAMAGE,1
E01003399,BURGLARY,3
E01003399,DRUG OFFENCES,1
E01003399,POSSESSION OF WEAPONS,0
E01003399,PUBLIC ORDER OFFENCES,2
E01003399,THEFT,6
E01003399,VEHICLE OFFENCES,16
E01003399,VIOLENCE AGAINST THE PERSON,8
E01003400,ARSON AND CRIMINAL DAMAGE,6
E01003400,BURGLARY,5
E01003400,DRUG OFFENCES,0
E01003400,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003400,POSSESSION OF WEAPONS,2
E01003400,PUBLIC ORDER OFFENCES,13
E01003400,ROBBERY,15
E01003400,THEFT,79
E01003400,VEHICLE OFFENCES,12
E01003400,VIOLENCE AGAINST THE PERSON,27
E01003401,ARSON AND CRIMINAL DAMAGE,6
E01003401,BURGLARY,3
E01003401,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003401,POSSESSION OF WEAPONS,0
E01003401,PUBLIC ORDER OFFENCES,18
E01003401,ROBBERY,5
E01003401,THEFT,47
E01003401,VEHICLE OFFENCES,15
E01003401,VIOLENCE AGAINST THE PERSON,49
E01003402,ARSON AND CRIMINAL DAMAGE,7
E01003402,BURGLARY,4
E01003402,DRUG OFFENCES,3
E01003402,PUBLIC ORDER OFFENCES,8
E01003402,ROBBERY,5
E01003402,THEFT,51
E01003402,VEHICLE OFFENCES,4
E01003402,VIOLENCE AGAINST THE PERSON,19
E01003403,ARSON AND CRIMINAL DAMAGE,7
E01003403,BURGLARY,7
E01003403,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003403,PUBLIC ORDER OFFENCES,2
E01003403,ROBBERY,0
E01003403,THEFT,15
E01003403,VEHICLE OFFENCES,14
E01003403,VIOLENCE AGAINST THE PERSON,19
E01003404,ARSON AND CRIMINAL DAMAGE,7
E01003404,BURGLARY,3
E01003404,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003404,THEFT,12
E01003404,VEHICLE OFFENCES,5
E01003404,VIOLENCE AGAINST THE PERSON,18
E01003405,ARSON AND CRIMINAL DAMAGE,13
E01003405,BURGLARY,9
E01003405,DRUG OFFENCES,5
E01003405,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003405,POSSESSION OF WEAPONS,1
E01003405,PUBLIC ORDER OFFENCES,11
E01003405,ROBBERY,6
E01003405,THEFT,35
E01003405,VEHICLE OFFENCES,6
E01003405,VIOLENCE AGAINST THE PERSON,68
E01003406,ARSON AND CRIMINAL DAMAGE,9
E01003406,BURGLARY,6
E01003406,DRUG OFFENCES,3
E01003406,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003406,POSSESSION OF WEAPONS,2
E01003406,PUBLIC ORDER OFFENCES,5
E01003406,ROBBERY,3
E01003406,THEFT,13
E01003406,VEHICLE OFFENCES,11
E01003406,VIOLENCE AGAINST THE PERSON,30
E01003407,ARSON AND CRIMINAL DAMAGE,9
E01003407,BURGLARY,9
E01003407,DRUG OFFENCES,3
E01003407,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003407,POSSESSION OF WEAPONS,1
E01003407,PUBLIC ORDER OFFENCES,7
E01003407,ROBBERY,1
E01003407,THEFT,18
E01003407,VEHICLE OFFENCES,10
E01003407,VIOLENCE AGAINST THE PERSON,24
E01003408,ARSON AND CRIMINAL DAMAGE,9
E01003408,BURGLARY,9
E01003408,DRUG OFFENCES,4
E01003408,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003408,PUBLIC ORDER OFFENCES,2
E01003408,ROBBERY,1
E01003408,THEFT,13
E01003408,VEHICLE OFFENCES,16
E01003408,VIOLENCE AGAINST THE PERSON,28
E01003409,ARSON AND CRIMINAL DAMAGE,13
E01003409,BURGLARY,8
E01003409,DRUG OFFENCES,7
E01003409,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003409,POSSESSION OF WEAPONS,0
E01003409,PUBLIC ORDER OFFENCES,12
E01003409,ROBBERY,4
E01003409,THEFT,5
E01003409,VEHICLE OFFENCES,9
E01003409,VIOLENCE AGAINST THE PERSON,40
E01003410,ARSON AND CRIMINAL DAMAGE,15
E01003410,BURGLARY,10
E01003410,DRUG OFFENCES,10
E01003410,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003410,POSSESSION OF WEAPONS,1
E01003410,PUBLIC ORDER OFFENCES,6
E01003410,ROBBERY,1
E01003410,THEFT,8
E01003410,VEHICLE OFFENCES,7
E01003410,VIOLENCE AGAINST THE PERSON,48
E01003411,ARSON AND CRIMINAL DAMAGE,10
E01003411,BURGLARY,6
E01003411,DRUG OFFENCES,8
E01003411,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003411,POSSESSION OF WEAPONS,1
E01003411,PUBLIC ORDER OFFENCES,5
E01003411,ROBBERY,5
E01003411,THEFT,16
E01003411,VEHICLE OFFENCES,13
E01003411,VIOLENCE AGAINST THE PERSON,47
E01003412,ARSON AND CRIMINAL DAMAGE,11
E01003412,BURGLARY,5
E01003412,DRUG OFFENCES,10
E01003412,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003412,POSSESSION OF WEAPONS,2
E01003412,PUBLIC ORDER OFFENCES,6
E01003412,ROBBERY,4
E01003412,THEFT,16
E01003412,VEHICLE OFFENCES,10
E01003412,VIOLENCE AGAINST THE PERSON,68
E01003413,ARSON AND CRIMINAL DAMAGE,6
E01003413,BURGLARY,6
E01003413,DRUG OFFENCES,5
E01003413,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003413,POSSESSION OF WEAPONS,0
E01003413,PUBLIC ORDER OFFENCES,12
E01003413,ROBBERY,5
E01003413,THEFT,38
E01003413,VEHICLE OFFENCES,17
E01003413,VIOLENCE AGAINST THE PERSON,51
E01003414,ARSON AND CRIMINAL DAMAGE,5
E01003414,BURGLARY,6
E01003414,DRUG OFFENCES,3
E01003414,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003414,POSSESSION OF WEAPONS,3
E01003414,PUBLIC ORDER OFFENCES,6
E01003414,ROBBERY,2
E01003414,THEFT,9
E01003414,VEHICLE OFFENCES,17
E01003414,VIOLENCE AGAINST THE PERSON,34
E01003415,ARSON AND CRIMINAL DAMAGE,12
E01003415,BURGLARY,0
E01003415,DRUG OFFENCES,4
E01003415,POSSESSION OF WEAPONS,1
E01003415,PUBLIC ORDER OFFENCES,6
E01003415,ROBBERY,5
E01003415,THEFT,11
E01003415,VEHICLE OFFENCES,15
E01003415,VIOLENCE AGAINST THE PERSON,54
E01003416,ARSON AND CRIMINAL DAMAGE,13
E01003416,BURGLARY,4
E01003416,DRUG OFFENCES,8
E01003416,MISCELLANEOUS CRIMES AGAINST SOCIETY,4
E01003416,POSSESSION OF WEAPONS,2
E01003416,PUBLIC ORDER OFFENCES,11
E01003416,ROBBERY,3
E01003416,THEFT,4
E01003416,VEHICLE OFFENCES,8
E01003416,VIOLENCE AGAINST THE PERSON,38
E01003417,ARSON AND CRIMINAL DAMAGE,19
E01003417,BURGLARY,4
E01003417,DRUG OFFENCES,2
E01003417,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003417,PUBLIC ORDER OFFENCES,4
E01003417,ROBBERY,2
E01003417,THEFT,4
E01003417,VEHICLE OFFENCES,15
E01003417,VIOLENCE AGAINST THE PERSON,25
E01003418,ARSON AND CRIMINAL DAMAGE,3
E01003418,BURGLARY,2
E01003418,DRUG OFFENCES,0
E01003418,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003418,PUBLIC ORDER OFFENCES,2
E01003418,THEFT,3
E01003418,VEHICLE OFFENCES,3
E01003418,VIOLENCE AGAINST THE PERSON,18
E01003419,ARSON AND CRIMINAL DAMAGE,4
E01003419,BURGLARY,2
E01003419,DRUG OFFENCES,3
E01003419,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003419,POSSESSION OF WEAPONS,1
E01003419,PUBLIC ORDER OFFENCES,5
E01003419,ROBBERY,1
E01003419,THEFT,9
E01003419,VEHICLE OFFENCES,6
E01003419,VIOLENCE AGAINST THE PERSON,28
E01003420,ARSON AND CRIMINAL DAMAGE,6
E01003420,BURGLARY,2
E01003420,DRUG OFFENCES,5
E01003420,POSSESSION OF WEAPONS,0
E01003420,PUBLIC ORDER OFFENCES,0
E01003420,ROBBERY,1
E01003420,THEFT,10
E01003420,VEHICLE OFFENCES,5
E01003420,VIOLENCE AGAINST THE PERSON,11
E01003421,ARSON AND CRIMINAL DAMAGE,6
E01003421,BURGLARY,2
E01003421,DRUG OFFENCES,4
E01003421,POSSESSION OF WEAPONS,2
E01003421,PUBLIC ORDER OFFENCES,2
E01003421,ROBBERY,0
E01003421,THEFT,6
E01003421,VEHICLE OFFENCES,8
E01003421,VIOLENCE AGAINST THE PERSON,20
E01003422,ARSON AND CRIMINAL DAMAGE,9
E01003422,BURGLARY,4
E01003422,DRUG OFFENCES,4
E01003422,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003422,POSSESSION OF WEAPONS,0
E01003422,PUBLIC ORDER OFFENCES,9
E01003422,ROBBERY,2
E01003422,THEFT,13
E01003422,VEHICLE OFFENCES,11
E01003422,VIOLENCE AGAINST THE PERSON,27
E01003423,ARSON AND CRIMINAL DAMAGE,12
E01003423,BURGLARY,4
E01003423,DRUG OFFENCES,2
E01003423,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003423,POSSESSION OF WEAPONS,0
E01003423,PUBLIC ORDER OFFENCES,5
E01003423,ROBBERY,2
E01003423,THEFT,28
E01003423,VEHICLE OFFENCES,6
E01003423,VIOLENCE AGAINST THE PERSON,34
E01003424,ARSON AND CRIMINAL DAMAGE,3
E01003424,BURGLARY,4
E01003424,DRUG OFFENCES,0
E01003424,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003424,PUBLIC ORDER OFFENCES,2
E01003424,ROBBERY,1
E01003424,THEFT,1
E01003424,VEHICLE OFFENCES,7
E01003424,VIOLENCE AGAINST THE PERSON,8
E01003425,ARSON AND CRIMINAL DAMAGE,1
E01003425,BURGLARY,7
E01003425,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003425,PUBLIC ORDER OFFENCES,1
E01003425,THEFT,4
E01003425,VEHICLE OFFENCES,4
E01003425,VIOLENCE AGAINST THE PERSON,6
E01003426,ARSON AND CRIMINAL DAMAGE,4
E01003426,BURGLARY,6
E01003426,DRUG OFFENCES,5
E01003426,MISCELLANEOUS CRIMES AGAINST SOCIETY,3
E01003426,POSSESSION OF WEAPONS,0
E01003426,PUBLIC ORDER OFFENCES,4
E01003426,ROBBERY,1
E01003426,THEFT,9
E01003426,VEHICLE OFFENCES,12
E01003426,VIOLENCE AGAINST THE PERSON,28
E01003427,ARSON AND CRIMINAL DAMAGE,21
E01003427,BURGLARY,12
E01003427,DRUG OFFENCES,11
E01003427,MISCELLANEOUS CRIMES AGAINST SOCIETY,10
E01003427,POSSESSION OF WEAPONS,1
E01003427,PUBLIC ORDER OFFENCES,24
E01003427,ROBBERY,16
E01003427,THEFT,189
E01003427,VEHICLE OFFENCES,8
E01003427,VIOLENCE AGAINST THE PERSON,86
E01003428,ARSON AND CRIMINAL DAMAGE,13
E01003428,BURGLARY,2
E01003428,DRUG OFFENCES,1
E01003428,PUBLIC ORDER OFFENCES,5
E01003428,ROBBERY,0
E01003428,THEFT,11
E01003428,VEHICLE OFFENCES,7
E01003428,VIOLENCE AGAINST THE PERSON,13
E01003429,ARSON AND CRIMINAL DAMAGE,9
E01003429,BURGLARY,2
E01003429,DRUG OFFENCES,6
E01003429,MISCELLANEOUS CRIMES AGAINST SOCIETY,0
E01003429,POSSESSION OF WEAPONS,2
E01003429,PUBLIC ORDER OFFENCES,2
E01003429,ROBBERY,1
E01003429,THEFT,10
E01003429,VEHICLE OFFENCES,9
E01003429,VIOLENCE AGAINST THE PERSON,26
E01003430,ARSON AND CRIMINAL DAMAGE,14
E01003430,BURGLARY,4
E01003430,DRUG OFFENCES,20
E01003430,MISCELLANEOUS CRIMES AGAINST SOCIETY,2
E01003430,POSSESSION OF WEAPONS,4
E01003430,PUBLIC ORDER OFFENCES,10
E01003430,ROBBERY,6
E01003430,THEFT,38
E01003430,VEHICLE OFFENCES,9
E01003430,VIOLENCE AGAINST THE PERSON,61
E01003431,ARSON AND CRIMINAL DAMAGE,9
E01003431,BURGLARY,3
E01003431,DRUG OFFENCES,6
E01003431,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003431,POSSESSION OF WEAPONS,0
E01003431,PUBLIC ORDER OFFENCES,10
E01003431,ROBBERY,1
E01003431,THEFT,9
E01003431,VEHICLE OFFENCES,6
E01003431,VIOLENCE AGAINST THE PERSON,39
E01003432,ARSON AND CRIMINAL DAMAGE,11
E01003432,BURGLARY,5
E01003432,DRUG OFFENCES,21
E01003432,MISCELLANEOUS CRIMES AGAINST SOCIETY,1
E01003432,PUBLIC ORDER OFFENCES,5
