lsoa_code,fuel_poverty_pct,risk_fuel_poverty,fuel_poverty_pct_calc,fuel_pct_abs_diff
BACK TO CONTENTS,,,,
E01000085,16.67,16.67,16.666666666666664,0.003333333333337407
E01000086,15.73,15.73,15.730337078651685,0.0003370786516843083
E01000087,17.44,17.44,17.437722419928825,0.0022775800711762884
E01000088,14.89,14.89,14.893617021276595,0.0036170212765949117
E01000089,16.31,16.31,16.3109756097561,0.0009756097561002264
E01000090,17.25,17.25,17.24709784411277,0.0029021558872308617
E01000091,11.1,11.1,11.095890410958905,0.004109589041094708
E01000093,11.27,11.27,11.265646731571627,0.004353268428372914
E01000094,5.38,5.38,5.378704720087816,0.001295279912183922
E01000095,8.21,8.21,8.205128205128204,0.004871794871796453
E01000096,10.42,10.42,10.416666666666668,0.003333333333332078
E01000097,16.33,16.33,16.32928475033738,0.0007152496626190441
E01000098,15.21,15.21,15.214180206794683,0.004180206794682562
E01000099,12.87,12.87,12.871287128712872,0.0012871287128728426
E01000100,16.08,16.08,16.07898448519041,0.0010155148095876143
E01000101,14.4,14.4,14.397496087636933,0.002503912363067684
E01000102,15.64,15.64,15.64327485380117,0.0032748538011695416
E01000103,11.28,11.28,11.282051282051283,0.002051282051283465
E01000104,9.49,9.49,9.486166007905137,0.0038339920948633477
E01000105,10.73,10.73,10.732196589769307,0.0021965897693068115
E01000106,9.49,9.49,9.49367088607595,0.0036708860759500084
E01000107,13.09,13.09,13.08980213089802,0.00019786910197971963
E01000108,10.15,10.15,10.148849797023004,0.0011502029769960842
E01000110,12.37,12.37,12.36749116607774,0.0025088339222598677
E01000111,11.92,11.92,11.916461916461916,0.003538083538083825
E01000112,11.27,11.27,11.273209549071618,0.0032095490716184116
E01000113,15.78,15.78,15.781922525107603,0.001922525107604045
E01000114,13.28,13.28,13.276492082825822,0.0035079171741774218
E01000115,8.0,8.0,8.0,0.0
E01000116,11.14,11.14,11.144130757800893,0.004130757800892226
E01000117,9.21,9.21,9.212283044058744,0.0022830440587426892
E01000118,8.54,8.54,8.53960396039604,0.0003960396039595082
E01000119,8.6,8.6,8.60058309037901,0.0005830903790098318
E01000120,9.85,9.85,9.851301115241636,0.0013011152416364524
E01000121,8.95,8.95,8.947368421052632,0.00263157894736743
E01000122,9.4,9.4,9.397163120567376,0.0028368794326247837
E01000123,9.67,9.67,9.669211195928753,0.0007888040712469291
E01000124,12.21,12.21,12.206572769953052,0.0034272300469488926
E01000126,8.51,8.51,8.51063829787234,0.0006382978723404875
E01000127,15.18,15.18,15.178571428571427,0.001428571428572667
E01000128,16.04,16.04,16.040462427745663,0.0004624277456635184
E01000129,14.79,14.79,14.785373608903022,0.004626391096977045
E01000130,11.9,11.9,11.904761904761903,0.004761904761902969
E01000131,11.15,11.15,11.153846153846155,0.0038461538461547207
E01000132,15.54,15.54,15.539305301645337,0.0006946983546622931
E01000133,15.14,15.14,15.141955835962145,0.0019558359621445476
E01000134,12.03,12.03,12.028985507246377,0.0010144927536224202
E01000135,7.16,7.16,7.164179104477612,0.00417910447761205
E01000136,7.74,7.74,7.742998352553541,0.0029983525535408617
E01000137,9.89,9.89,9.89010989010989,0.00010989010988993186
E01000138,11.46,11.46,11.461318051575931,0.0013180515759305678
E01000139,9.18,9.18,9.183673469387756,0.0036734693877562563
E01000140,7.81,7.81,7.809110629067245,0.0008893709327546517
E01000141,15.11,15.11,15.105386416861826,0.004613583138173283
E01000142,6.93,6.93,6.931702344546381,0.0017023445463815179
E01000143,11.01,11.01,11.006711409395974,0.003288590604025643
E01000144,9.02,9.02,9.022556390977442,0.0025563909774426463
E01000145,10.71,10.71,10.714285714285714,0.004285714285712672
E01000146,10.08,10.08,10.07502679528403,0.00497320471597007
E01000147,15.09,15.09,15.091210613598674,0.0012106135986744704
E01000150,10.88,10.88,10.87962962962963,0.0003703703703710204
E01000151,11.57,11.57,11.56558533145275,0.004414668547250145
E01000152,7.95,7.95,7.948969578017665,0.0010304219823353833
E01000153,10.15,10.15,10.146699266503667,0.003300733496333308
E01000154,8.79,8.79,8.792650918635172,0.0026509186351724168
E01000156,8.83,8.83,8.83084577114428,0.0008457711442790838
E01000157,7.88,7.88,7.883817427385892,0.0038174273858917473
E01000158,9.47,9.47,9.46843853820598,0.0015614617940205022
E01000159,9.52,9.52,9.517045454545455,0.0029545454545445438
E01000160,7.6,7.6,7.603686635944701,0.003686635944701422
E01000161,8.0,8.0,7.995365005793744,0.004634994206256238
E01000162,10.59,10.59,10.588235294117647,0.0017647058823531125
E01000163,8.09,8.09,8.092485549132949,0.002485549132948961
E01000164,10.51,10.51,10.511363636363637,0.0013636363636368998
E01000165,4.6,4.6,4.599211563731932,0.0007884362680679047
E01000166,7.18,7.18,7.183098591549296,0.003098591549296259
E01000167,9.93,9.93,9.929078014184398,0.0009219858156015448
E01000168,7.83,7.83,7.830342577487764,0.00034257748776411745
E01000169,7.91,7.91,7.905138339920949,0.004861660079050978
