lsoa_code,Region name,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01000153,London,1.4549871291159135,9,0.051577105877645545,0.7035239679495024,0.7291953538553834
E01000156,London,1.0251773467967038,2,0.0021143436330263907,-0.5526901096881723,-0.6818907836840452
E01000157,London,1.0997402804973644,3,0.1418195469634322,-0.2159308264500712,-0.6870541828904667
E01000158,London,1.0651609217182192,3,-0.2333199724076588,-0.19136566398688923,-0.5550507510258474
E01000159,London,1.1077793343766404,3,-0.05423634185137797,-0.33998488591081594,-0.3161305843651015
E01000160,London,0.9230130524726072,1,-0.4653101828495942,-0.430940177047449,-0.9819813256109455
E01000161,London,1.1879711140628568,5,-0.2825226100844513,-0.2283152446192481,0.3073662186615343
E01000162,London,1.2534098482070775,6,0.052397491437111754,-0.19148028937225556,0.34923955641920396
E01000164,London,1.2616225971358186,7,0.2076000514191886,0.13464570421078798,-0.08017744661751695
E01000165,London,1.0867487470774364,3,-0.08516791632799857,-0.28960182029737624,-0.46851325417267464
E01000167,London,1.2684433189646362,7,0.2886092079116344,0.2993506429791032,-0.2827787852447823
E01000169,London,1.1539548230415493,4,0.1770648799777641,-0.24584560237620945,-0.3497027720924366
E01000170,London,1.2252531669345965,6,0.10807335560568881,0.028689205174391733,-0.10457994898802925
E01000171,London,1.1334816753153203,4,0.1503600032716982,0.12912150487014679,-0.8273726896187714
E01000172,London,1.0484156992967264,2,-0.18070676376075911,-0.5564573590118468,-0.34841629657728324
E01000173,London,1.033994720627266,2,-0.17358106667244666,-0.3855489901389753,-0.6176031993491512
E01000177,London,1.020497014481718,2,-0.05818271167373051,-0.5178307584779512,-0.6860367560845244
E01000180,London,1.3641985225757092,8,-0.06229098324224724,-0.10728304238913795,1.0800093287735892
E01000181,London,1.0060442831085072,2,-0.009127306897861084,-0.6185272189472979,-0.7257492412655538
E01000182,London,1.0090758119025323,2,0.025645270779574476,-0.694547601612969,-0.665339598805507
E01000183,London,1.1549513625143402,4,-0.0050488997618727645,-0.5571816607454707,0.15004604211376926
E01000185,London,1.3177544936741594,8,0.0868087438011445,0.16899928043454324,0.36106155883101154
E01000186,London,1.0153355892385132,2,-0.2805571495428499,-0.6739799903195984,-0.3401376788988641
E01000187,London,1.2577418505596196,7,-0.13083526011006763,-0.2374411315225041,0.6058150853205874
E01000190,London,1.0712987448924254,3,-0.3196972241717342,-0.3967594674768653,-0.22448343880512564
E01000191,London,1.1220672175694562,4,-0.193740443244,-0.4759349667431733,0.049635158184347015
E01000192,London,1.097420229314141,3,-0.17506074346002995,-0.28816713757042495,-0.31260227586871114
E01000195,London,1.292663380130679,7,-0.15998562630819096,0.35725282121877483,0.2610052339233949
E01000197,London,1.03551277411956,2,-0.05175814922628532,-0.34770512672713927,-0.7676745924443195
E01000198,London,1.0681646745199294,3,-0.13864892875180998,-0.48290605410600634,-0.33919513495982456
E01000201,London,1.0407660885208818,2,-0.25457620399515574,-0.7443679203975191,-0.13498833393446286
E01000202,London,1.0208949295689735,2,-0.3098429246691298,-0.560687579124537,-0.3890045610346721
E01000207,London,1.0321164834284147,2,-0.05287763391975836,-0.7480166087232614,-0.38771106830681806
E01000208,London,1.022874757571795,2,0.1200634373691723,-0.7245783400550423,-0.6425059671636926
E01000209,London,1.2002596077527143,5,-0.05578508943507692,-0.7771925163899508,0.707179689828841
E01000210,London,0.9715197114697304,1,0.12264959452944922,-0.7761151906648982,-0.9181627947459572
E01000211,London,1.1714760861891842,5,0.11002062513198387,-0.3091230261705575,-0.10863182483327509
E01000212,London,0.974148501928821,1,-0.1324144877042062,-0.7535559866273958,-0.669041727508874
E01000213,London,0.959070844221186,1,0.014792760597741575,-0.8006608694259995,-0.864447699238467
E01000215,London,1.2040000490509752,5,-0.06847783477500166,-0.43900388702079096,0.40532657256843513
E01000216,London,1.0418445129112148,2,-0.2532996052880566,-0.5533368717472684,-0.3204794229487332
E01000217,London,0.9843208388480157,2,-0.19009338988435007,-0.3982233750774906,-0.9023976254449163
E01000218,London,0.9930843440687216,2,-0.1032198081932016,-0.33702382535485176,-0.9950779586594892
E01000219,London,1.0993724413673076,3,-0.12056517081406835,-0.019269466845379047,-0.6236558805244217
E01000220,London,1.2710499916057918,7,-0.0800915818162255,-0.3815144328876769,0.7832634659908201
E01000222,London,1.1988912200421895,5,0.18285466412874696,0.20076625400162681,-0.5180682069971656
E01000223,London,1.179511986046726,5,-0.39365147655338223,0.3818711171636788,-0.24516015232925548
E01000224,London,1.195748997149915,5,0.20315680803069025,0.08800730470967941,-0.44547291982220916
E01000226,London,1.3979418535900079,9,-0.16628889552274684,0.6268192769500511,0.6631914410208987
E01000227,London,1.0868353113141207,3,-0.4206131789610314,-0.3318195342219023,-0.09030311809695925
E01000232,London,1.2109778275784937,6,-0.3622431717901893,-0.20776679229313952,0.5119603032557948
E01000233,London,0.9757284768986536,1,-0.3588386859756952,-0.49955337154670276,-0.6866333602106223
E01000234,London,1.0216955621674575,2,-0.23974236728021955,-0.5756707688107144,-0.43906125052216827
E01000235,London,1.1324560739002036,4,-0.2865435629784974,0.10413354217573584,-0.3719638329371034
E01000236,London,1.0734968915870122,3,0.029734023651431518,-0.37102414565170266,-0.5857558538658777
E01000238,London,1.0017614816468654,2,-0.2930753647844233,-0.38518058513876824,-0.7022187609614224
E01000239,London,1.0975139328676031,3,-0.0640119220520092,-0.2669557595200902,-0.44427018926153056
E01000241,London,1.0708703083668847,3,-0.289629380883841,-0.4130900521210435,-0.2409287802767449
E01000242,London,1.2319186214927516,6,-0.231345790976619,-0.17493583408028635,0.48059557242156953
E01000243,London,1.1137569826215883,4,-0.1776103129712708,-0.2777987775712229,-0.21715890625073472
E01000244,London,1.095135462293116,3,-0.22116245773427115,-0.1752401615404947,-0.39386920626502997
E01000252,London,1.2105372278558928,6,-0.046388030965707476,-0.3098458818098383,0.29539928738120924
E01000257,London,1.1639246171558661,5,-0.3662659913866492,0.03693803565580873,-0.026137969927283067
E01000258,London,1.0864861978562972,3,0.027622116780683176,-0.6367169522826669,-0.23584768942740367
E01000265,London,1.1367527484758093,4,-0.10234368055639186,-0.13017825992607,-0.29469327961707975
E01000266,London,1.0158173774975718,2,-0.36484355946374064,-0.5680499437613853,-0.35873600442645676
E01000269,London,1.0751875155302422,3,-0.07796992353976161,-0.42987224887628317,-0.4085176238268143
E01000270,London,1.0842406391590294,3,0.004830754893052884,-0.42950693630778397,-0.4344601822389553
E01000272,London,1.1009257368374346,3,-0.10836192829412024,-0.708794357814576,0.0634839149280609
E01000274,London,1.1294214549114132,4,-0.1933583049419185,-0.04987565821360492,-0.3303212607124027
E01000276,London,0.8678334604580291,1,-0.6894444609361418,-0.8229733633790781,-0.7145957616082098
E01000278,London,0.9072497915734266,1,-0.60099641651124,-0.7249877535869731,-0.6518847162739673
E01000280,London,1.0213295256933588,2,-0.21534555755882787,-0.8056912465149766,-0.23575124402892597
E01000282,London,1.011181146498861,2,-0.40737715909923805,-0.4830489917918914,-0.4305082754714906
E01000283,London,0.9433212153759032,1,-0.43264815309699484,-0.8232611010462975,-0.4939575886256164
E01000286,London,1.2983554309758782,7,-0.13971140388305028,0.26881042280919204,0.36515200704072726
E01000288,London,1.149154683834003,4,-0.12311339099147839,-0.26978213305763904,-0.055928928284010436
E01000289,London,1.3124708224568722,8,0.11640552105010488,0.49980365981806474,-0.032736888739195426
E01000293,London,1.0336826348877683,2,-0.16121366093659426,-0.6504704449907233,-0.3670217972453213
E01000294,London,1.2101764924435618,6,-0.011751500964514253,-0.6158863683674695,0.5645230896620101
E01000298,London,1.054629603956789,3,-0.31201491301654233,-0.29820182517166216,-0.43608652456791486
E01000300,London,1.0802539535606572,3,-0.3690712653898361,-0.39701318988879936,-0.11825114832216362
E01000301,London,0.9674732599955292,1,-0.4669308525773909,-0.6161006013958201,-0.5141739479657946
E01000303,London,0.9147179023540352,1,-0.5378152197358353,-0.6758892201838105,-0.7169596416419889
E01000304,London,0.9753608254107643,1,-0.3818236751432838,-0.3934432731722672,-0.7720823391663197
E01000305,London,1.179427382664306,5,-0.43787795737220664,0.2074713932616124,-0.02706871286168805
E01000306,London,1.109529081637327,3,-0.3945801270297958,-0.08888906959394166,-0.21582272628459107
E01000307,London,1.3318757104837178,8,1.015571786538333,-0.26401880914714837,-0.0454253071368339
E01000309,London,1.0265198205309973,2,-0.4299586836909344,-0.4106479791774117,-0.3833743123457396
E01000312,London,1.1950933189247714,5,0.08400769169127041,0.029683985943829184,-0.2721449281438892
E01000314,London,1.0284164015686177,2,-0.22612589699779115,-0.40536293402791107,-0.5805041407537357
E01000317,London,1.107112210613267,3,-0.19599669230874653,-0.3726765047189517,-0.14589540405193657
E01000318,London,1.1953441068890316,5,-0.13401768550154505,-0.3189760578898743,0.29612568587849175
E01000319,London,1.02471407775753,2,-0.39574523976097137,-0.44567218846517104,-0.39397737541974687
E01000320,London,1.0778240984219414,3,-0.2085943510973113,-0.48783351803806013,-0.20326648327226113
E01000324,London,1.1116677463653404,4,0.05642479194717596,-0.37863730952792246,-0.36356122730279905
E01000326,London,0.9546363557879735,1,-0.5866839608742491,0.0002511442456573426,-1.0919127257409447
E01000328,London,1.1000554840523733,3,-0.4077544889324399,-0.3303594876284964,-0.02105913156127161
E01000329,London,0.984531919962749,2,-0.5755228737045401,-0.3154950623627119,-0.5983622423663707
E01000331,London,1.1533700690272362,4,-0.49937748166267865,0.3265181578609118,-0.24932031284858744
E01000332,London,1.1765049114108643,5,-0.4597674602458242,-0.07419340932354074,0.2580130914336876
E01000336,London,1.2954145416980754,7,-0.06442603468901666,0.4786519174862688,0.061436224444873844
E01000337,London,1.0111905643959278,2,-0.4281151219433337,0.012673089420107513,-0.9054328647287756
E01000338,London,0.9821966289061119,2,-0.5540177787599279,-0.135717529788437,-0.8144058933546211
E01000339,London,1.1821498341732175,5,0.11563133267024138,-0.09154672237905923,-0.26435168081612126
E01000340,London,1.215669311498058,6,-0.023428459580736954,-0.003507933753290801,-0.001459103381496073
E01000342,London,1.1400412194833165,4,0.21363056093468388,-0.18288150047934382,-0.537178350003666
E01000343,London,1.0440886450835056,2,-0.09749787481228987,-0.4300004966376661,-0.58543270665959
E01000344,London,1.1270440723599704,4,0.08878214108872375,-0.3234113119655597,-0.35395313046726445
E01000345,London,1.0317926568254971,2,0.01581693259748122,-0.4852863627712604,-0.7211827400196132
E01000346,London,1.0562124566349478,3,-0.46223520018799813,-0.1948815272481899,-0.37918156165104105
E01000347,London,1.1517427524937283,4,-0.31069112809728217,-0.14480208653044377,0.02302755496755114
E01000348,London,0.8892310135220921,1,-0.8491547345584451,-0.5979221644504565,-0.6446859728470451
E01000349,London,1.0683276017945933,3,-0.4295079893955665,-0.3404468151717617,-0.18976547445643907
E01000350,London,0.9826152479522886,2,-0.3423455415974986,-0.45828267396889916,-0.7008669583188927
E01000351,London,1.0621461104349401,3,-0.4289524728259924,-0.267417094854338,-0.3024229883412781
E01000354,London,1.149480311658383,4,-0.44422898472996025,0.025457159261900047,-0.027994382371606896
E01000355,London,1.1160287762343295,4,-0.4158327783700217,-0.3448361954343143,0.10246064268957415
E01000356,London,1.1153307806297186,4,-0.4550342195602272,-0.24747258399712627,0.0398865472258649
E01000357,London,0.9125792888234394,1,-0.6679744784179943,-0.5129141187213659,-0.7632933388358835
E01000358,London,1.027431584525798,2,-0.4684322576261359,-0.39524329744322917,-0.35454229709094615
E01000361,London,0.952341823158616,1,-0.6190373487827198,-0.29852730485851925,-0.7752842843101488
E01000363,London,1.0009006155007572,2,-0.40257444127944314,-0.484873105754471,-0.4984685692594899
E01000364,London,1.078137709657572,3,-0.4390058071630389,-0.14869541579572734,-0.3100108400052264
E01000365,London,1.1821926544105978,5,-0.33097145975882875,-0.28122962015785935,0.372204669670748
E01000367,London,1.193835502355052,5,-0.17845508073808833,0.43604185423372005,-0.42399049332729816
E01000369,London,1.0529321250921362,2,-0.42173191896564893,-0.2401530416079568,-0.3951478107329252
E01000370,London,1.160084535836798,5,-0.4092800486351628,-0.2114076425444852,0.2409491891700972
E01000371,London,1.004637664014238,2,-0.48180812416217306,-0.19292501453573954,-0.6875616561088768
E01000372,London,1.2142073448404016,6,-0.322991873241067,0.38244002740460137,-0.09708452219732823
E01000373,London,1.0656507471025205,3,-0.20721300316782254,0.2147576449544585,-0.9841849166376738
E01000374,London,1.1316862009312647,4,-0.5198863082627964,0.34913063073947714,-0.38848442744062245
E01000376,London,1.0854344573007695,3,-0.43189121182607076,-0.07012619986041305,-0.3495730070802485
E01000377,London,1.0745553420544043,3,-0.4702945922740806,-0.27556122198612937,-0.17449985542507604
E01000380,London,1.2617343682201374,7,-0.2603289618025511,0.026506385028064076,0.49659737399711384
E01000382,London,1.0031778434650933,2,-0.4185177887822362,-0.48261354119992783,-0.4703907709138342
E01000384,London,1.1440973508757548,4,-0.3863020641452221,-0.20023160183847785,0.10574257279999534
E01000387,London,1.0989022785087037,3,-0.3077562076229072,-0.17209528365920182,-0.28661085560403343
E01000393,London,1.0028137245018427,2,-0.43516383708804196,-0.3537820347437435,-0.5848777702562237
E01000395,London,0.9988018045542914,2,-0.07117300009797957,-0.7056060381956784,-0.6224033462666028
E01000396,London,1.1145301488284813,4,-0.0459275895141758,-0.26096939910970685,-0.360783940883564
E01000398,London,1.308913722108215,7,0.28071561997547473,0.27904479999182996,0.0012279759551636904
E01000399,London,1.2780318078860358,7,0.2504672924614597,-0.12568309242009673,0.24100426167295508
E01000402,London,1.1812377756115895,5,-0.28556229981481657,0.14879583850471742,-0.1092655941812159
E01000403,London,1.3537143282994992,8,-0.016712327704439645,0.14521032403594172,0.7156682919362338
E01000405,London,0.9923865484616662,2,-0.3116342250257335,0.014467821250104321,-1.1425658494941786
E01000406,London,1.0564975729312243,3,-0.5220094151481868,0.0952416459370849,-0.6077283426576294
E01000407,London,1.1851279231876986,5,-0.4750425809275234,-0.13149826585659916,0.38509782892348426
E01000409,London,1.0220980270901077,2,-0.4627417406747252,-0.23590932782506913,-0.5532793978803463
E01000410,London,1.0537731799607415,3,0.0425092153524923,-0.35501356951708996,-0.7392122358380139
E01000411,London,1.0620038808099876,3,-0.4894914208086301,-0.07786031443710616,-0.43233983283948474
E01000416,London,1.1739351733366554,5,-0.24151162743833407,0.1923300450219292,-0.24300912351865964
E01000417,London,1.1639073038852341,5,-0.306927656044033,0.04710793780515862,-0.09575564199846576
E01000418,London,1.2022480932848547,5,-0.26271217087732146,0.045549533323568814,0.10393363947680818
E01000419,London,1.1299445616000097,4,-0.3690485313002691,-0.24676828830095532,0.04556807442057135
E01000420,London,1.081655310796774,3,-0.5252676424194473,-0.22348967473708387,-0.1267205181620263
E01000421,London,1.16944908730101,5,-0.4615007967178264,-0.24413023572087816,0.385084451517717
E01000422,London,1.2577007390791524,7,0.017199208649287794,0.5191206327478932,-0.29904100719276877
E01000424,London,1.1126065115438024,4,-0.1718655295487396,-0.5651176127899225,0.05714319092900344
E01000425,London,1.1536502846628458,4,-0.35804986092576735,-0.4012615971145948,0.3389030222696395
E01000426,London,1.031657562273649,2,-0.26253429617945656,-0.3897940835527604,-0.5391777028010304
E01000427,London,1.1914309500865603,5,-0.204134776175896,-0.15556001473033515,0.17809225790408564
E01000429,London,1.2255555682833401,6,0.04069187151737871,0.6864246224315715,-0.6930224487219601
E01000430,London,0.9940679698660957,2,-0.18522286146286526,-0.17853477542077031,-1.0653466046262963
E01000431,London,1.2236005723768124,6,-0.20016788445915334,0.6887677232731978,-0.4668630286206706
E01000433,London,1.2257726225545609,6,-0.141033528037051,0.6229536534599897,-0.4464541127992041
E01000436,London,1.0442924721780587,2,-0.5407266664962955,-0.3768311876059734,-0.1940848636044751
E01000437,London,1.048410052624483,2,-0.46654962833363484,-0.0908890748009186,-0.5281774079811531
E01000438,London,1.0355392082470685,2,-0.3608784282755417,-0.16284063631027537,-0.6432517176684533
E01000439,London,1.090311715777787,3,-0.3647638176386949,0.038719165961537245,-0.49471734994611305
E01000440,London,1.0423887360120343,2,-0.6891423107307425,-0.335776373149221,-0.09875726375171673
E01000441,London,1.1490888617467785,4,-0.2863548486861535,0.3998397106479675,-0.5627253658066195
E01000442,London,1.1088793029476725,3,-0.5321197763398967,-0.0014005584105630147,-0.16987874150846496
E01000443,London,1.1045239441799066,3,-0.5260049467145241,0.09884970824759531,-0.3037734053830552
E01000445,London,1.0681045711450425,3,-0.4795657015196417,-0.36807718263242767,-0.1134871380568348
E01000446,London,0.963115562464163,1,-0.48561885699709695,-0.4729388989876309,-0.666191996518234
E01000450,London,1.0927106317135147,3,-0.5069035074613001,0.036772702788957626,-0.33546801019197386
E01000451,London,0.9885820319645299,2,-0.6098827996801203,-0.29813418168312933,-0.5557630483685977
E01000452,London,0.9467841676273727,1,-0.5491892600907866,-0.3510432504559754,-0.8277455319751926
E01000453,London,1.014661359584851,2,-0.4629727685623564,-0.31217995911149227,-0.5237837953033738
E01000454,London,1.1621327793356453,5,-0.4610007003726478,0.20039035116961762,-0.10618151376916202
E01000456,London,0.9543467000094664,1,-0.6849069414464926,-0.33123531426920916,-0.6640341572566357
E01000462,London,1.2327487563294983,6,0.03395522543635624,-0.47420472718020384,0.519810606533762
E01000463,London,1.0012965913441898,2,-0.12810447362858346,-0.3783884411066228,-0.8769202978188119
E01000464,London,1.230109674839928,6,-0.04028210981712522,0.18897253900124958,-0.08581056149071253
E01000465,London,1.276076763561903,7,-0.03610843926748406,0.2825238811391932,0.10701547876859453
E01000466,London,1.1358459841052078,4,0.006784390450089772,0.02950140044542761,-0.5692325321763665
E01000467,London,1.0914198916763067,3,-0.10537222077854651,-0.029857474469534354,-0.6785276932244022
E01000468,London,0.9783629604122469,1,-0.17209932166854391,-0.16074223231319468,-1.195531689769251
E01000469,London,1.0579247115321633,3,-0.2158944111349432,0.03834241520464423,-0.8479233875274605
E01000470,London,1.2964677261563253,7,0.1048908662685769,0.5145214252806475,-0.13709316377785155
E01000471,London,1.1289872163049854,4,-0.4115282324555835,-0.03912504173412501,-0.12564670658659963
E01000472,London,1.0434252846942964,2,-0.24659294898786457,-0.19325217412680715,-0.6772789562252494
E01000473,London,1.2291993324943153,6,-0.20255476869544412,0.045086188632052965,0.21459431073368695
E01000474,London,1.1831897357273973,5,-0.4897488707895878,0.026228915971534518,0.22982594558389038
E01000477,London,1.1508183694076486,4,-0.24218151978013833,-0.13945463351758688,-0.05667239279389583
E01000479,London,1.1601919700290177,5,-0.46048673227670306,-0.23605639155599906,0.3174836971907628
E01000480,London,1.0277647265239067,2,-0.5150163143881149,-0.3830749037119381,-0.31802089360502195
E01000481,London,1.114622494855195,4,-0.22656990260003074,-0.1799242894392962,-0.26060303212494834
E01000482,London,1.5164379260164818,10,0.038785351245462174,0.2643729595929288,1.5695593599617235
E01000483,London,1.3359301767292744,8,-0.11243126739277158,0.42499031193622117,0.4191962969325715
E01000484,London,1.2243429882145644,6,-0.23848153016021623,0.21620644871899658,0.048704590462835706
E01000485,London,1.4475409579179488,9,-0.349441226429593,0.256574159707007,1.5300973663960755
E01000486,London,1.0593935574976858,3,-0.4647801302006276,-0.2966454885148805,-0.25476541035381733
E01000489,London,1.3179384598493433,8,-0.24313139717179777,-0.09862288009477532,0.959786682852434
E01000490,London,1.0853060766161933,3,-0.14198256158916722,-0.1790986351512725,-0.5313206970210934
E01000492,London,1.0989295754625548,3,-0.44498016077580305,-0.2345141803263956,-0.08679546584495268
E01000493,London,1.10712889766513,3,-0.30379645596238664,-0.13511782388712612,-0.2755488448855416
E01000494,London,1.3697055708239696,8,-0.03869371948135538,-0.02563781091973301,1.0095760570910193
E01000495,London,1.4742457915988334,10,-0.07784487218551046,0.3437928748028223,1.3400795335242612
E01000502,London,1.2045225032807216,5,-0.1251415957585762,0.23322634254435323,-0.20693754142010143
E01000504,London,1.2520170258526222,6,0.08300219242387136,0.03369547278981797,0.0846552726912035
E01000505,London,1.151503520090766,4,-0.10013155762189409,-0.07731718880643004,-0.2565290652630604
E01000507,London,1.2287269073508162,6,-0.09514574351822554,0.14663769378624675,0.0026476521374969217
E01000509,London,1.3875287236613632,9,0.19040940849864615,0.8237124026664207,0.04378018345935956
E01000511,London,1.241860198848231,6,0.1193304394963966,0.3825583582725152,-0.36473563545943266
E01000512,London,1.1249411151021957,4,-0.13088173421878654,-0.2468590376899686,-0.22413400591225194
E01000513,London,1.1356649574765068,4,-0.33994221474046465,-0.16655715268516086,-0.02759161594326472
E01000514,London,1.0578622181149735,3,-0.18533383061236344,-0.1917547905439386,-0.64878177379058
E01000515,London,1.2584801957333016,7,-0.16388121844015358,0.19724942530908446,0.20883745559209185
E01000516,London,1.0158336730293607,2,-0.8709568185267894,-0.05250047067920702,-0.3680692168404997
E01000517,London,1.1245080985700033,4,-0.4506086565325776,-0.23185814001646038,0.07785498636705311
E01000518,London,1.2303750708880519,6,-0.32124550784604394,0.15054207105329875,0.23526083298261477
E01000519,London,1.1689903836977371,5,-0.23860628940838077,-0.0089776938791898,-0.0758619941065675
E01000520,London,1.250955593021803,6,-0.19112681993709368,0.03380389414686808,0.3519667064436714
E01000521,London,1.6168728697314134,10,0.08675990785232233,1.2110319984455928,1.2097599352180128
E01000522,London,1.288578917347648,7,0.07654157137758232,0.4673862017043054,-0.11147261907055273
E01000523,London,1.3123549585905645,8,0.08462552004387001,0.5367013517628986,-0.03858693774723395
E01000525,London,1.3935887826208244,9,0.17022099383000225,0.6436022781351284,0.2823834437226948
E01000526,London,1.5031414540034418,10,0.0487426731347864,0.7129093678481391,1.0270206304213325
E01000527,London,1.3887128117825562,9,0.11969962850396093,0.6361695228665836,0.3095172861446526
E01000528,London,1.4645280814845607,9,-0.08025282700665849,1.0243668258272944,0.6004893535312705
E01000530,London,1.1387972821571726,4,-0.04617031753049652,-0.14569502647609528,-0.32242668625383636
E01000531,London,1.370375388511459,8,0.07341348059128806,0.34914320742388644,0.5269216555161838
E01000532,London,1.20881752517883,6,-0.029886520232096352,0.1822096629801778,-0.2240277500679296
E01000533,London,1.43568556308088,9,0.06843320071921431,0.7112214042395918,0.5826395273657863
E01000536,London,1.1022500520975411,3,-0.579057276407573,-0.5093646922597266,0.34312039502802855
E01000538,London,1.026653289170627,2,-0.6696951228957144,-0.6016183025617817,0.04817608543672003
E01000539,London,1.1193586625226524,4,-0.5628229529966425,-0.34664073972903253,0.272303071922033
E01000540,London,1.0897581189341914,3,-0.704627284391245,-0.43850338588694604,0.31886946628455437
E01000541,London,1.1203347594298245,4,-0.4348044110206904,-0.3301559595869351,0.13396951151920597
E01000544,London,1.2695754366107683,7,0.04794328612775447,0.32166514217074715,-0.05727141731667853
E01000545,London,1.253333146527678,6,-0.09740634554038603,0.2901489101247269,0.016929374122528634
E01000546,London,1.2494284020085897,6,-0.1562408713040352,0.2461859481567433,0.09504555914274197
E01000547,London,1.1472355004608394,4,-0.2067940730569331,0.12656485362914816,-0.38072610230286924
E01000548,London,1.346140869476371,8,0.018354681070169854,0.2740044344724321,0.5039364787854074
E01000549,London,1.1235531312837266,4,-0.18679711961106016,-0.2930583364896295,-0.1307925586413833
E01000550,London,1.4777384775471636,10,-0.12383635618628654,0.5164805281161534,1.2354601066836535
E01000555,London,1.1482835154702786,4,-0.0880224521820498,-0.25185999303344064,-0.11444853129420751
E01000556,London,1.2748216220061293,7,0.0942382444739902,0.3217810135669117,-0.07052189836273004
E01000557,London,1.159959296490972,5,-0.012995000217296474,0.07668308971912587,-0.444218210576494
E01000559,London,1.2346427666940798,6,0.05618540600087383,-0.03389835996557306,0.06924581335168889
E01000560,London,1.0520767209811082,2,-0.025641455292201243,-0.2532288476446701,-0.7835693490763642
E01000561,London,1.1663199842107976,5,-0.3274887255331569,0.05880732008033483,-0.07164376538799937
E01000563,London,1.0357110884480283,2,-0.5790035812987908,-0.5200236590779698,-0.06685711298331322
E01000564,London,1.0194845534817523,2,-0.2800337561436896,-0.23759791369938296,-0.7508181700686269
E01000565,London,1.2185393430450986,6,-0.4898851974185426,0.03489709981272663,0.4447336385580707
E01000566,London,1.1000989541319242,3,-0.47460615601954087,-0.22344809124590542,-0.06084409302315832
E01000569,London,1.1275760926953529,4,-0.43497436172123227,-0.5631604380588544,0.41291531894370664
E01000571,London,1.1554042106043025,4,-0.5313478948595042,-0.09364602728778168,0.21567178840807497
E01000572,London,1.0409276477653058,2,-0.4098368552472042,-0.3567449930017983,-0.3663294183976124
E01000573,London,1.0936993197594158,3,-0.46085538290654443,-0.19020326358578155,-0.1482908199629558
E01000574,London,1.0132348555006652,2,-0.4140129220380808,-0.2402748386563126,-0.6536654800088547
E01000578,London,1.3196028801178306,8,-0.25635043916410294,-0.03802449111316513,0.9229278860002103
E01000579,London,1.1789864747271825,5,-0.09342034844647228,0.20049989213178596,-0.3673417334020304
E01000580,London,1.0981795515818267,3,-0.3237604299531869,-0.3897361552712422,-0.05753400984613266
E01000581,London,1.0993437923683567,3,-0.09423402234499521,-0.3582991630733923,-0.31113841877815895
E01000582,London,1.0129957457033643,2,-0.3932217193943091,-0.36039928226386725,-0.5558436161043404
E01000583,London,1.1072225155095632,3,-0.22103206313583387,-0.24391826169553552,-0.24892105559202804
E01000584,London,1.1412704986016045,4,-0.032398106947087425,-0.01286860333683268,-0.4533924908791173
E01000585,London,1.1185438221398634,4,-0.012508322337373812,-0.1178238458446223,-0.5119789361041861
E01000586,London,1.1582086696339262,4,-0.07306873693020689,-0.018472375907054715,-0.30005445725263963
E01000587,London,1.2631071739790793,7,-0.11294534061526156,-0.08195884155236748,0.46635627808029795
E01000588,London,1.122484270004929,4,-0.580872749630519,0.04590639128941216,-0.08243776775461675
E01000590,London,1.1844270215998247,5,-0.36331216876906564,-0.09857160353809756,0.2360104609467414
E01000592,London,1.248950446743322,6,-0.3605175553370307,0.09403126175910706,0.44845584624079543
E01000593,London,1.2133475470368273,6,-0.201848193710242,0.0028106559690432922,0.1559665171310615
E01000602,London,1.3031663273115888,7,-0.35195528243763624,0.7244339278902964,0.1521813325453775
E01000603,London,1.3431366691043387,8,0.13949719450378414,0.7782709806873398,-0.14046167949054447
E01000604,London,1.313290628147522,8,-0.34461125583030244,0.7430879488944,0.19017746751147002
E01000606,London,1.194890655980282,5,-0.34572778202086624,0.08561541470120528,0.10037811482549876
E01000609,London,1.1141785471793522,4,-0.3885570988499926,-0.10039997931510451,-0.18094627247478856
E01000610,London,1.264017361992234,7,-0.18294981058148518,0.10609279174259373,0.3540622762624243
E01000611,London,1.174599546162607,5,-0.4605879343376165,0.2235652484361349,-0.0509686193428602
E01000612,London,1.1884918526357044,5,-0.35068717271587097,-0.18564509845767008,0.33615214531523985
E01000613,London,1.1928244896572349,5,0.027866437063537825,0.05401529282040095,-0.25467590889108516
E01000618,London,1.3105141803960345,8,-0.2301928308502046,0.3177954934088828,0.48350198944292133
E01000619,London,1.2295177544167821,6,-0.17302496690249747,0.17779377523238277,0.054369619411868055
E01000620,London,1.231440062175896,6,-0.16150124286947495,-0.17071504319641295,0.4035053319787571
E01000623,London,1.1254630761032487,4,-0.4117411117222452,0.019441942131112458,-0.2062763712612167
E01000624,London,1.2273454697553612,6,-0.24803824974904867,0.048776595587201196,0.24466939733722115
E01000625,London,1.3314743155053246,8,-0.22748472058344116,0.18378652434856996,0.7472887092129546
E01000626,London,1.4211462627491427,9,-0.13797339138652848,0.5524993857549367,0.8558674077174669
E01000627,London,1.2957324152925112,7,-0.26986769536635496,0.6955785128781339,0.05196052090280608
E01000628,London,1.3611480574610808,8,-0.01085117223219767,0.6905421579722655,0.21146278629639567
E01000629,London,1.142505969978513,4,-0.29189539582301444,0.0660087727609278,-0.2649633493804256
E01000634,London,1.1603611640431815,5,-0.2258972809330849,-0.014625233606616371,-0.13746746219069528
