lsoa_code,cluster,PC1,PC2
E01000299,0,-0.33630609766840586,-0.16959825595560782
E01000300,0,-3.4831090468067707,-0.12336870949372668
E01000304,0,-2.41259837998587,0.04768840401524145
E01000317,0,-1.9004747612492918,-0.8379837983062527
E01000319,0,-3.5832182288139545,0.21924006174230162
E01000130,1,3.4493800365540466,1.3295498775534869
E01000163,1,2.756494730000044,-2.159240640440769
E01000179,0,-4.7118288956639365,-0.4358078356885521
E01000215,0,-0.5893014185696966,2.264740494142548
E01000220,1,0.8126396342801511,1.079036480160441
E01000269,0,-1.902125999845506,-0.14018177413222815
E01000293,0,-3.471740316985443,-0.9925956914827107
E01000120,0,-2.4107777501064778,1.183301381655788
E01000127,1,3.3129903072800158,2.831803164601635
E01000157,0,-2.621535740802056,0.016004831468670523
E01000180,0,-1.2052961331543208,-1.5727786172862088
E01000225,0,-1.892504970525992,1.9901750240117835
E01000245,1,2.1476315021810173,0.9375014978907137
E01000286,1,2.4117125287990717,-0.6833046447436008
E01000309,0,-1.2746920239748694,1.9048333848202341
E01000311,0,-3.2202829810268043,3.6071931447745045
E01000314,0,-2.38561138632603,2.3734037787601174
E01000321,0,-1.065646155937387,-0.15925062202142168
E01000117,0,-0.9554397330139064,-0.3859316560059546
E01000132,1,2.7321752092751996,3.3124857376226156
E01000144,0,-1.158914885652517,0.4820437623230824
E01000153,1,4.215339828139998,-0.5719806644842589
E01000174,1,0.8692066767659725,-0.7592831174081375
E01000202,0,-4.01187966371394,0.10135342390282609
E01000265,0,-0.19601947279777818,0.4343248231671999
E01000320,0,-3.007965531637822,-0.3024175001347683
E01000324,0,-0.738438088057124,-0.014274187153251579
E01033912,0,-4.633764282426104,1.9849989030934612
E01033914,1,2.3074438273625995,3.6269066880417467
E01000124,1,0.6917539684884366,-0.015054508301514538
E01000142,0,-0.39321166062049806,-0.2856258779177874
E01000150,0,-0.9039297981197946,2.1538854320568586
E01000156,0,-3.5136527510054925,0.7269084126146544
E01000162,1,2.318689141414771,-2.5959256188021076
E01000169,0,-1.667015927331863,-1.6272835386498474
E01000176,1,3.5355899867183944,-4.482545152096764
E01000190,0,-2.0949970245567715,0.11938675187226125
E01000197,0,-2.551178140605848,0.3347990403657391
E01000205,0,-4.903864181659605,0.07120991326214729
E01000227,0,-1.8376333661586033,2.027802006582402
E01000251,1,0.8800539161809736,-3.4218318064334614
E01000291,1,4.0421231582912664,-3.1067818551085242
E01000292,0,-1.4138632231375918,-2.168803815523864
E01000191,0,-2.2119931637514125,0.04615767349275569
E01000218,0,-0.5369611135545866,2.2488512522088535
E01000252,0,-1.0277657682599954,-2.971904280395089
E01000267,0,-2.8008538666987186,-0.5138671370833537
E01000289,1,5.184822695431311,0.014037548297657989
E01000115,0,-2.7911763417488835,-0.4347506023608033
E01000122,0,-2.1477826771850355,-0.3974542860197179
E01000128,1,2.7690689912131106,3.1050277755511324
E01000131,1,0.5752766100524324,2.2673840644609893
E01000152,1,-0.1610443458632952,2.5534868693051895
E01000158,0,-0.34091753785188256,-1.142369116999605
E01000170,1,1.1414649510323716,-0.6575525051844563
E01000177,0,-4.741357403508436,-1.3001484350085508
E01000263,0,-5.482971186272294,1.1182661959502362
E01000281,0,-3.450568414230019,-1.3138379397945286
E01000287,1,3.06263960240997,-0.95055148697711
E01000294,0,-0.7417512554376064,-2.373115210019453
E01000313,1,0.9858110708526923,2.972309458582215
E01000138,1,1.3318771636635263,0.4991982846172327
E01000146,0,-1.2238667148842963,-1.039766993839066
E01000168,0,-2.2756680954056296,-0.7077152361277936
E01000171,1,0.7651390887996135,-0.7459082977252173
E01000183,0,-1.4636215776324597,-2.7696273826926165
E01000187,0,-1.1484660327702856,0.3582034767544915
E01000192,0,-0.5317694399337208,1.0971637719074532
E01000195,1,2.8668780442649937,0.6055526748750729
E01000196,0,-1.192322523518924,-1.549504714676537
E01000285,0,-0.7878761242896906,-0.7534717375010827
E01000298,0,-2.858983306972351,0.7480722616342337
E01000315,1,4.708691445258935,-1.3278464106587502
E01000323,1,1.5426051307931388,-1.597445197591913
E01000116,0,-1.7003098621285755,0.4090244357913813
E01000214,0,-4.551515383969172,-0.5534643385811953
E01000231,0,-1.0261438237970568,1.0794412967211298
E01000235,1,0.8225547976910611,1.2711779977616657
E01000243,0,-0.77630321511777,1.4218767782054107
E01000270,0,-2.585196893437109,-0.9037887821579987
E01000302,0,0.15600213428791437,-1.5469762085502863
E01000322,0,-1.0221641181830505,-0.20119449656178173
E01000200,0,-2.7724420333058433,-0.8439168189037068
E01000203,0,-0.6006840330098655,0.5603075322327705
E01000229,1,1.2857469949625795,0.4125204160629833
E01000232,0,-1.0631732091668513,-0.7036740012638193
E01000247,0,-3.1526301788126267,-1.0223790953030127
E01000271,0,-3.0248679967918597,-0.10749679370224996
E01000303,0,-3.565984270228269,1.1313765515948444
E01000318,0,-0.5591969563111358,0.46930492094269555
E01000136,0,-4.103451625372811,0.1944162432046067
E01000141,1,1.6476466770693112,0.9258294402207773
E01000159,0,-0.7672027362397918,0.16594561901358368
E01000160,0,-3.0538358500062017,1.3033490568628754
E01000173,0,-2.4256769662733366,-0.7689419708848332
E01000201,0,-4.640932630946509,1.8940415354066196
E01000204,0,-3.566745065887462,-1.1171708248346177
E01000237,0,-2.889308344006682,3.140756207428116
E01000278,0,-4.863486092856611,2.089179284138538
E01000296,0,-3.138259804732189,0.48941666671675205
E01000316,0,-0.044051871972721576,-0.31634205610305116
E01000161,0,-0.29824301880757226,-1.040546514657717
E01000166,0,-0.3992689270822765,-1.3872066973955577
E01000194,1,0.32001659680085853,2.7274366783654993
E01000199,0,-3.235626209269723,-1.0209833399157613
E01000208,0,-5.326777441499652,-0.07248518628777689
E01000209,0,-3.48997369285026,-1.9975137602942967
E01000248,0,-2.6090289830729674,-3.025777293263948
