lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000038,0.5954911933937703,3.981922440322487,0.8323291086640349,0.6044047371701642,0.9561129304355965,0.19335467608046392,808,1905,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000040,0.6953914813992615,4.531505883521027,0.8668190317889051,0.7814253064616663,1.1165115361176288,0.7017385052693896,642,1053,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000041,0.096400282031191,4.171709395727172,0.5840432162892167,0.6677747766465821,0.1547790415209606,0.3689142208826278,2003,1600,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000043,0.4642992203987943,4.127575927371359,0.7814253064616663,0.6548929981300644,0.7454728015111203,0.3280892253050023,1053,1662,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000050,0.6669631861964799,4.504410184202213,0.8572615832121339,0.7735300228547684,1.0708674343489457,0.6766740395458938,688,1091,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000058,-0.2379942334413134,4.071014668972776,0.37481820070642013,0.6343237066278828,-0.38212045196758876,0.2757680910272581,3010,1761,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000076,0.3787187313514627,4.374582339596775,0.7440265946395179,0.7359235404113859,0.6080658791604672,0.5565787608531303,1233,1272,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000081,0.2137687595133687,4.103078227260313,0.6590484105547476,0.6436733845834199,0.343224345483743,0.3054279993475888,1642,1716,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000082,0.5716911781166488,4.103984473265905,0.8252649075420736,0.643881155204654,0.917899934838912,0.3062663084710021,842,1715,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000085,0.5139883065218244,4.255498097421532,0.8019945979638479,0.697901516725535,0.8252529532090849,0.44642168865173837,954,1455,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000086,0.3873488020236574,4.298960926406607,0.747974236442967,0.7103677539995844,0.6219222086105017,0.4866263194503289,1214,1395,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000025,0.2788640985945273,4.240450900206029,0.6947849574070226,0.692707251194681,0.44774057695289565,0.43250250707221777,1470,1480,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000028,1.0006571503359076,5.124822081213093,0.931435694992728,0.8965302306253896,1.6066421317105006,1.2505766557548288,331,499,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000033,0.8675202681878466,4.499115932008989,0.9069187616870974,0.7718678578848951,1.392879281895411,0.6717766718467896,449,1099,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000042,0.4733177614889793,3.9384497975205672,0.7847496364014128,0.5913151880324122,0.7599528540218025,0.15314096715943615,1037,1968,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000052,0.0866119174547709,4.721469816852406,0.5788489507583627,0.8277581549968834,0.13906297041334897,0.8774617608186077,2028,830,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000055,-0.0423898125679733,3.51776443895947,0.4990650322044463,0.4269686266361936,-0.06806053282500761,-0.23600764369444846,2412,2759,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000063,0.4570356712507943,4.019265726939717,0.7774776646582173,0.6150010388531062,0.7338105412824203,0.22789851702020775,1072,1854,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000078,0.5184304863372454,4.210942079455059,0.8038645335549554,0.6823187201329732,0.832385259459726,0.40520581996512756,945,1530,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01034474,-0.825507538504731,3.6793183258027327,0.08103054228132142,0.49075420735508,-1.3254241884556628,-0.08656467078439715,4424,2452,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000016,0.398581730956237,4.360413688569056,0.7531685019738209,0.7298981923955953,0.6399576534974283,0.5434722651006536,1189,1301,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000018,0.4975914881316046,4.171379753321109,0.7936837731144816,0.6671514647828797,0.7989264344380058,0.36860929017423216,994,1603,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000044,0.2153123378980713,3.681157004995752,0.6600872636609183,0.4911697485975483,0.3457026949020511,-0.08486382848216732,1637,2450,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000049,0.1832260724495315,4.3610278153482245,0.6370247247039269,0.7307292748805319,0.2941854035884719,0.5440403537639217,1748,1297,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000066,-0.1423209742049456,3.848607967306403,0.434032827758155,0.5551630999376688,-0.22850870880899563,0.07003414465438088,2725,2142,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000067,-0.5211930536315577,3.812072843256038,0.20444629129441097,0.5397880739663412,-0.836820801648411,0.03623788224058218,3830,2216,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000101,0.5607414801208953,4.794905116947892,0.8213172657386245,0.8427176397257428,0.9003192418677199,0.945391971457603,861,758,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000108,0.1796893731073413,3.509159630989364,0.6353625597340536,0.4236442966964471,0.288506925032207,-0.24396739080731367,1756,2775,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
