lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01000056,Barking and Dagenham 018C,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.968,,,35.903,0.197,0.144,25.304,0.45499999999999996,0.485,51.736,23.506,1666,171.875,91.275,100.0,269.0,161.46458583433375,5.090460044691697,26.16600790513834,28.537549407114625,36.75889328063241,36.75889328063241,71.46245059288538
E01000071,Barking and Dagenham 011E,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.966,,,18.848,0.13,0.058,14.113999999999999,-0.261,-0.155,40.981,22.064,2541,112.05,74.0,100.0,141.0,55.48996458087367,4.034063004338809,17.935871743486974,37.77555110220441,28.857715430861724,28.857715430861724,62.22444889779559
E01000079,Barking and Dagenham 009E,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,0.94,,,34.522,0.227,0.141,24.526,0.045,0.253,48.007,29.325,1662,154.9,99.84,100.0,83.0,49.93983152827918,3.9306451622878753,24.78565861262666,30.475448168355417,33.826968043647696,33.826968043647696,69.52455183164459
E01000105,Barking and Dagenham 014C,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.947,,,44.149,0.24600000000000002,0.165,36.132,0.932,1.039,47.24,25.589,2314,130.28333333333333,87.25,99.86666666666667,406.0,175.45375972342265,5.173058857479556,25.987406983400113,30.280480824270178,35.317687464224385,35.317687464224385,69.71951917572983
E01000035,Barking and Dagenham 010A,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.954,,,26.175,0.15,0.09200000000000001,25.536,0.3970000000000001,0.242,39.025,23.070999999999998,1799,168.48,94.62,97.7,189.0,105.05836575875486,4.663989562941909,27.827278958190544,30.50034270047978,38.1082933516107,38.1082933516107,69.49965729952022
E01000073,Barking and Dagenham 012B,E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,0.948,,,38.757,0.209,0.135,35.14,0.57,1.346,43.442,23.636,1780,172.44,100.0,100.0,122.0,68.53932584269663,4.241892432007222,23.5467255334805,29.94849153789551,35.1729212656365,35.1729212656365,70.0515084621045
E01000087,Barking and Dagenham 020B,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.961,,,34.357,0.226,0.131,27.171,0.046,0.135,48.565,31.357,1447,162.45,93.5,99.25,230.0,158.94955079474775,5.0748584579811284,22.913256955810148,29.623567921440262,35.67921440261866,35.67921440261866,70.37643207855973
E01000098,Barking and Dagenham 023D,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,0.948,,,39.405,0.239,0.159,31.389,0.443,0.911,43.482,28.673000000000002,1814,124.05999999999999,93.82000000000001,100.0,130.0,71.66482910694597,4.285857486282152,24.662402274342572,28.926794598436388,34.39943141435678,34.39943141435678,71.07320540156361
E01000032,Barking and Dagenham 002B,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.951,,,29.957999999999995,0.146,0.106,23.035,0.095,0.913,39.922,38.369,1755,130.9,90.84,100.0,228.0,129.91452991452994,4.874544666866798,23.106060606060606,31.313131313131315,34.217171717171716,34.217171717171716,68.68686868686868
E01000072,Barking and Dagenham 017E,E02000018,Barking and Dagenham 017,E09000002,Barking and Dagenham,0.953,,,41.016,0.241,0.138,34.242,0.478,1.197,46.957,30.082,2112,148.57142857142858,82.41428571428571,100.0,198.0,93.75,4.5512418439625355,24.37619961612284,30.710172744721685,35.57261676263595,35.57261676263595,69.28982725527831
E01000080,Barking and Dagenham 007C,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,0.941,,,33.185,0.19,0.146,26.379,0.445,0.145,45.385,24.492,1651,175.07999999999998,100.0,100.0,83.0,50.272562083585704,3.9371557569204607,24.794622852875282,30.61986557132188,33.980582524271846,33.980582524271846,69.38013442867812
E01000093,Barking and Dagenham 022B,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.961,,,46.922,0.26,0.169,27.955,0.842,1.073,49.65699999999999,43.57,1719,121.16,95.0,98.7,147.0,85.51483420593368,4.460315892944684,25.978915662650603,30.798192771084338,37.34939759036144,37.34939759036144,69.20180722891567
E01000111,Barking and Dagenham 002D,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.926,,,28.903,0.174,0.111,20.878,0.187,0.313,44.339,26.789,1997,144.01666666666668,91.3,99.89999999999999,181.0,90.63595393089635,4.517823704830746,24.25558312655087,30.272952853598017,36.78660049627791,36.78660049627791,69.72704714640199
E01000112,Barking and Dagenham 002E,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.958,,,24.743,0.129,0.065,18.969,-0.324,0.602,43.159,40.766,2058,124.24000000000001,79.84,94.88,144.0,69.97084548104957,4.26226916568348,20.212765957446805,37.36702127659575,30.252659574468083,30.252659574468083,62.63297872340425
E01000014,Barking and Dagenham 013B,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,0.959,,,35.67,0.20099999999999998,0.135,31.501,0.35,0.825,46.135,25.122,1669,156.18333333333334,82.38333333333334,100.0,140.0,83.88256440982624,4.441268706029206,25.816249050873196,29.00531511009871,36.75018982536067,36.75018982536067,70.9946848899013
E01000029,Barking and Dagenham 001C,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.925,,,22.503,0.113,0.075,17.349,-0.28,0.35,47.51,21.974,1737,125.78333333333335,90.48333333333333,100.0,106.0,61.02475532527346,4.127533584794162,23.562023562023562,31.80873180873181,34.92723492723493,34.92723492723493,68.1912681912682
E01000070,Barking and Dagenham 011D,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,0.968,,,21.038,0.11,0.077,14.434,-0.442,0.84,35.596,27.639,2154,145.04000000000002,99.08,100.0,281.0,130.45496750232127,4.878664340513756,19.4150591163659,37.2744243932794,28.873677660236464,28.873677660236464,62.7255756067206
E01000061,Barking and Dagenham 006C,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.945,,,46.283,0.303,0.186,39.776,1.013,0.145,49.627,15.966999999999999,1854,142.35999999999999,99.34,99.78,285.0,153.72168284789643,5.0416279083773246,21.91582002902758,30.76923076923077,34.1799709724238,34.1799709724238,69.23076923076923
E01000103,Barking and Dagenham 014A,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,0.963,,,32.894,0.18,0.113,26.208,0.427,0.58,50.872,20.068,1500,141.35999999999999,99.14,100.0,104.0,69.33333333333333,4.253245844807957,21.152388172858224,34.950720242608035,30.932524639878693,30.932524639878693,65.04927975739196
E01000036,Barking and Dagenham 010B,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.953,,,19.27,0.112,0.073,15.969000000000001,-0.185,0.386,31.724,27.612000000000002,1493,172.825,99.625,99.8,164.0,109.84594775619557,4.708141379293052,23.69098712446352,33.39055793991416,33.81974248927039,33.81974248927039,66.60944206008584
E01000107,Barking and Dagenham 010C,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,0.94,,,28.332,0.15100000000000002,0.095,29.324,0.579,-0.027,44.429,22.813,1719,165.5,99.8,100.0,82.0,47.7021524141943,3.885723226528588,25.855790240349602,29.42461762563729,35.542607428987615,35.542607428987615,70.5753823743627
E01000096,Barking and Dagenham 022D,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.957,,,40.926,0.259,0.135,34.307,0.008,1.284,48.317,29.982,1667,104.08333333333333,88.96666666666665,98.26666666666667,146.0,87.58248350329933,4.483934134942164,22.081447963800905,33.755656108597286,30.85972850678733,30.85972850678733,66.2443438914027
E01000030,Barking and Dagenham 001D,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.968,,,38.415,0.264,0.162,38.753,0.016,0.499,44.592,20.993,2155,131.48333333333332,90.33333333333333,98.58333333333333,276.0,128.07424593967517,4.860387788716304,22.32612507305669,33.664523670368204,32.96317942723553,32.96317942723553,66.3354763296318
E01034475,Barking and Dagenham 019F,E02000020,Barking and Dagenham 019,E09000002,Barking and Dagenham,0.981,,,33.768,0.215,0.106,18.788,-0.008,0.657,61.059,29.992999999999995,4485,130.40185185555555,88.37777777777778,96.55555555555556,156.0,34.78260869565217,3.57746198474792,25.288184438040346,29.106628242074926,35.014409221902014,35.014409221902014,70.89337175792508
E01000031,Barking and Dagenham 002A,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,0.938,,,22.672,0.126,0.075,12.953,0.046,0.919,34.14,27.703,1716,136.3,91.08,98.82000000000001,147.0,85.66433566433567,4.462042445804967,20.300214438884918,35.66833452466047,29.23516797712652,29.23516797712652,64.33166547533952
E01000094,Barking and Dagenham 022C,E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,0.982,0.981,0.983,28.182,0.167,0.094,10.866,-0.036,0.524,64.961,20.692,2120,132.28000000000003,67.8,99.62,214.0,100.9433962264151,4.624417720291944,12.99468399291199,47.25339633786179,22.031896042528057,22.031896042528057,52.74660366213821
E01000060,Barking and Dagenham 006B,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,0.934,,,36.154,0.202,0.129,25.54,0.282,1.109,48.53,24.729,1955,146.13333333333333,99.13333333333333,99.75,305.0,156.01023017902813,5.0563109636014385,22.62210796915167,32.326478149100254,33.03341902313625,33.03341902313625,67.67352185089975
E01000034,Barking and Dagenham 003A,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,0.908,,,35.895,0.216,0.147,33.858,0.661,0.302,45.083,18.01,1502,161.925,100.0,100.0,93.0,61.91744340878828,4.141823444954963,28.028503562945367,28.899445764053837,36.57957244655582,36.57957244655582,71.10055423594616
E01000027,Barking and Dagenham 001A,E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,0.952,,,37.34700000000001,0.216,0.146,38.12200000000001,0.148,1.042,44.976,20.329,1858,139.92000000000002,96.4,98.12,179.0,96.34015069967707,4.578211552582424,25.64102564102564,25.506072874493928,36.30229419703104,36.30229419703104,74.49392712550608
E01000039,Barking and Dagenham 003D,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,0.96,,,22.288,0.127,0.074,19.753,0.173,0.092,42.779,17.527,1657,176.07999999999998,94.72,96.88,94.0,56.729028364514186,4.055760138245499,22.62343404568902,34.92999263080324,31.54016212232867,31.54016212232867,65.07000736919676
E01000090,Barking and Dagenham 020E,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,0.956,,,28.317,0.169,0.091,22.024,-0.187,0.7,45.475,29.464,1683,137.125,97.875,98.375,244.0,144.97920380273322,4.983464171855531,23.13982011447261,32.134096484055604,34.8323793949305,34.8323793949305,67.8659035159444
E01000095,Barking and Dagenham 018E,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,0.965,,,32.254,0.196,0.095,22.314,-0.111,0.944,63.151,18.657,1871,164.925,85.025,85.85,598.0,319.61517904863706,5.770241584808381,21.324503311258276,37.549668874172184,29.668874172185433,29.668874172185433,62.450331125827816
E01033918,Barnet 042D,E02006953,Barnet 042,E09000003,Barnet,0.991,,,17.932,0.082,0.038,4.998,-1.672,-0.434,45.751,53.327,2389,236.11999999999998,98.88,99.64000000000001,269.0,112.59941398074508,4.732678347653543,8.962962962962964,55.18518518518518,12.444444444444445,12.444444444444445,44.81481481481482
E01000133,Barnet 021C,E02000044,Barnet 021,E09000003,Barnet,0.96,,,30.774,0.188,0.159,24.516,-0.059,0.065,40.079,26.72,1674,102.97999999999999,96.67999999999999,100.0,97.0,57.945041816009564,4.076605515151075,25.156739811912228,34.1692789968652,34.1692789968652,34.1692789968652,65.8307210031348
E01000181,Barnet 029D,E02000052,Barnet 029,E09000003,Barnet,0.97,,,8.204,0.058,0.039,0.31,-1.634,0.07,20.819000000000003,29.674,1746,89.8,43.12,99.67999999999999,214.0,122.56586483390606,4.816774332397435,8.446671438797424,69.21975662133143,11.309949892627058,11.309949892627058,30.780243378668573
E01000185,Barnet 029F,E02000052,Barnet 029,E09000003,Barnet,0.933,,,25.824,0.239,0.128,12.502,-0.20800000000000002,-0.438,32.704,19.475,1547,94.16,82.0,99.67999999999999,95.0,61.409179056237875,4.133712364817422,15.627530364372468,43.31983805668016,25.101214574898783,25.101214574898783,56.68016194331984
E01000189,Barnet 014D,E02000037,Barnet 014,E09000003,Barnet,0.974,,,24.526,0.149,0.091,25.611,-0.871,-0.44399999999999995,38.504,43.589,1481,119.475,63.8,90.94,113.0,76.29979743416611,4.347691335074627,14.918292040063259,53.55824986821297,21.50764364786505,21.50764364786505,46.44175013178703
E01000226,Barnet 018D,E02000041,Barnet 018,E09000003,Barnet,0.97,,,31.657999999999998,0.224,0.123,23.481,0.37299999999999994,-0.171,41.017,30.803,1792,117.96,97.42,100.0,67.0,37.388392857142854,3.6477551445558567,21.808898614150255,33.04157549234136,31.436907366885485,31.436907366885485,66.95842450765863
E01000306,Barnet 036C,E02000059,Barnet 036,E09000003,Barnet,0.971,,,14.045,0.075,0.044,13.001999999999999,-0.947,0.15600000000000003,32.814,31.348,1677,121.0875,95.3,100.0,72.0,42.93381037567084,3.782684191664658,26.62298987492555,38.832638475282906,33.948779035139964,33.948779035139964,61.167361524717094
E01000312,Barnet 036E,E02000059,Barnet 036,E09000003,Barnet,0.968,,,24.927,0.151,0.096,9.643,-0.25,-0.218,54.472,21.426,1766,69.03999999999999,20.78,100.0,89.0,50.39637599093997,3.9395676639626127,25.32690984170681,36.751548520302826,34.34273916035788,34.34273916035788,63.248451479697174
E01033916,Barnet 042B,E02006953,Barnet 042,E09000003,Barnet,0.984,,,20.797000000000004,0.135,0.062000000000000006,12.175000000000002,-1.303,-0.128,39.038,47.35,3602,80.25833332857142,16.442857142857143,99.7,283.0,78.56746252082176,4.37660524698302,23.964697895451458,38.15342837746096,32.586558044806516,32.586558044806516,61.84657162253904
E01033923,Barnet 043C,E02006954,Barnet 043,E09000003,Barnet,0.973,,,27.670999999999996,0.186,0.11499999999999999,15.794000000000002,-0.042,0.009,43.166,29.844000000000005,2649,108.50999999999999,64.6,99.96000000000001,63.0,23.78255945639864,3.2101401580504,15.07870753935377,47.47307373653687,21.623860811930406,21.623860811930406,52.52692626346313
E01000126,Barnet 026A,E02000049,Barnet 026,E09000003,Barnet,0.962,,,33.625,0.243,0.152,13.21,-0.077,-0.164,51.181,24.433,2338,70.45,31.683333333333334,99.66666666666667,81.0,34.64499572284004,3.573608764576319,19.345898004434588,39.689578713968956,28.991130820399114,28.991130820399114,60.310421286031044
E01000134,Barnet 024F,E02000047,Barnet 024,E09000003,Barnet,0.956,,,24.669,0.184,0.093,20.26,-0.579,-0.195,42.152,27.225,1743,118.46,97.82000000000001,100.0,58.0,33.275960986804364,3.5344442625988597,22.28490832157969,36.95345557122708,31.52327221438646,31.52327221438646,63.04654442877292
E01000137,Barnet 041A,E02000064,Barnet 041,E09000003,Barnet,0.961,,,28.786,0.235,0.145,8.14,0.077,0.348,33.329,22.835,1756,87.74000000000001,85.96000000000001,99.64,80.0,45.558086560364465,3.8407007063666065,18.6046511627907,44.58700882117081,27.265437048917402,27.265437048917402,55.41299117882919
E01000145,Barnet 037A,E02000060,Barnet 037,E09000003,Barnet,0.93,,,14.626,0.08800000000000001,0.072,4.679,-1.5,0.196,29.116,32.598,1652,111.425,96.55000000000001,99.325,62.0,37.530266343825666,3.651444071249151,14.539306846999157,43.70245139475909,22.992392223161453,22.992392223161453,56.29754860524091
E01000151,Barnet 026B,E02000049,Barnet 026,E09000003,Barnet,0.954,,,38.897,0.332,0.191,18.815,-0.203,0.085,40.94499999999999,19.735,1747,93.0,74.26,99.86,135.0,77.27532913566114,4.3602324720667545,26.02168473728107,30.692243536280234,34.778982485404505,34.778982485404505,69.30775646371977
E01000154,Barnet 026E,E02000049,Barnet 026,E09000003,Barnet,0.947,,,32.667,0.201,0.141,22.212,0.007000000000000001,0.8270000000000001,43.4,22.744,1345,95.9875,58.325,100.0,106.0,78.81040892193309,4.379653933567726,19.34426229508197,46.16393442622951,25.967213114754102,25.967213114754102,53.83606557377049
E01000165,Barnet 022E,E02000045,Barnet 022,E09000003,Barnet,0.966,,,13.258,0.099,0.05,5.196000000000001,-1.2900000000000003,0.198,35.632,16.048,1892,86.78,66.98,100.0,77.0,40.697674418604656,3.7304453579115706,15.871934604904633,47.752043596730246,22.547683923705723,22.547683923705723,52.247956403269754
E01000217,Barnet 035F,E02000058,Barnet 035,E09000003,Barnet,0.963,,,10.826,0.066,0.056,9.331,-1.212,-0.342,24.166,29.261,1830,99.625,89.05,100.0,81.0,44.26229508196721,3.8124743477568432,16.39871382636656,41.47909967845659,23.231511254019292,23.231511254019292,58.52090032154341
E01000219,Barnet 037D,E02000060,Barnet 037,E09000003,Barnet,0.948,,,19.87,0.097,0.093,14.667,-0.764,0.403,34.545,31.116,1982,105.25,88.8,99.65,113.0,57.013118062563066,4.060669158465518,19.931972789115644,37.482993197278915,28.367346938775512,28.367346938775512,62.517006802721085
E01000236,Barnet 034A,E02000057,Barnet 034,E09000003,Barnet,0.975,,,10.572,0.079,0.059,3.637,-1.135,-0.545,25.167,26.189,1956,75.12,48.980000000000004,100.0,124.0,63.394683026584865,4.165031068002911,14.735336194563661,44.84978540772532,20.243204577968527,20.243204577968527,55.15021459227468
E01000140,Barnet 041C,E02000064,Barnet 041,E09000003,Barnet,0.963,,,16.817,0.118,0.078,9.456999999999999,-0.914,-0.026,30.188,30.341,1836,112.32000000000001,81.17999999999999,100.0,182.0,99.12854030501089,4.606454763614958,12.423124231242312,57.687576875768755,16.728167281672818,16.728167281672818,42.312423124231245
E01000143,Barnet 041D,E02000064,Barnet 041,E09000003,Barnet,0.951,,,31.342,0.239,0.153,16.558,-0.081,0.7629999999999999,33.531,19.252,1467,93.083333325,85.4,100.0,209.0,142.46762099522837,4.9661093720757545,18.17490494296578,40.07604562737643,26.083650190114067,26.083650190114067,59.92395437262357
E01000147,Barnet 043F,E02006954,Barnet 043,E09000003,Barnet,0.967,,,12.786,0.078,0.04,9.893,-1.99,0.336,27.447,33.415,1876,90.325,37.4,99.65,88.0,46.908315565031984,3.8692890919599514,24.347826086956523,37.70186335403727,32.608695652173914,32.608695652173914,62.29813664596273
E01000182,Barnet 029E,E02000052,Barnet 029,E09000003,Barnet,0.957,,,8.01,0.04,0.032,0.42,-1.7379999999999998,-0.17699999999999996,22.913,37.424,1919,78.56,37.040000000000006,99.17999999999999,115.0,59.927045336112556,4.109677170324252,7.856093979441997,68.13509544787078,11.380323054331864,11.380323054331864,31.864904552129218
E01000216,Barnet 035E,E02000058,Barnet 035,E09000003,Barnet,0.952,,,10.017,0.071,0.061,2.247,-1.305,-0.268,26.235,21.24,2082,116.96,88.3,100.0,85.0,40.82612872238232,3.7335212332961345,12.057220708446867,52.86103542234333,18.392370572207085,18.392370572207085,47.13896457765667
E01000224,Barnet 040D,E02000063,Barnet 040,E09000003,Barnet,0.966,,,19.679,0.152,0.097,14.005000000000003,-0.928,-0.054,29.827,27.142000000000003,1653,81.175,84.225,99.85,63.0,38.11252268602541,3.6664426890146573,21.19155354449472,43.06184012066365,28.582202111613874,28.582202111613874,56.93815987933635
