lsoa_code,dpi_score,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01000042,0.955,41.573,0.263,0.164,31.45,0.526,0.263,57.015,24.75,1986,110.16,85.42,100.0,133.0,66.96878147029204,4.219048503734144,22.81626506024097,32.98192771084337,33.28313253012048,33.28313253012048,67.01807228915663,15.037194473963869,6.482465462274177,8.554729011689693,2.763018065887354,82.19978746014877,15.037194473963869,13.1,13.1,2.839655534178166,5.0,-0.2563188623646166,0.910206200023794,-0.8702999352192308
E01000052,0.964,33.284,0.188,0.111,27.403,-0.153,0.335,51.774,38.532,2134,112.53333333333336,96.2,100.0,159.0,74.50796626054358,4.324238164073517,25.484439224897244,33.587786259541986,35.34938344098649,35.34938344098649,66.41221374045801,11.734909244406923,5.23427606585057,6.500633178556353,3.334740396791895,84.93035035880118,11.734909244406923,16.84,16.84,3.1490243898310992,8.0,-0.2297684772996028,0.9165025076959296,-0.0632126831153891
E01000055,0.965,30.898,0.211,0.114,27.143,0.126,0.047,43.185,29.369,1684,207.22,100.0,100.0,96.0,57.00712589073635,4.060565863184834,23.400936037441497,28.23712948517941,35.33541341653666,35.33541341653666,71.76287051482059,14.428152492668625,6.510263929618769,7.917888563049853,4.750733137829912,80.82111436950147,14.428152492668625,16.19,16.19,2.6302479598367885,3.0,-0.8091364374661435,0.558886020169771,-0.534702053564498
E01000063,0.951,33.371,0.181,0.124,37.624,0.286,0.342,41.886,35.452,1793,165.64,100.0,100.0,85.0,47.40658114891244,3.879635778630023,22.31404958677686,29.75206611570248,32.90758827948911,32.90758827948911,70.24793388429752,14.623172103487065,6.467941507311586,8.155230596175478,4.499437570303712,80.87739032620922,14.623172103487065,14.9,14.9,2.825132520814405,5.0,-0.5537377930018138,0.615759521940104,-0.3178641905027778
E01000078,0.954,35.033,0.228,0.128,33.668,0.035,0.467,44.311,33.091,1826,161.3,94.46,98.22,106.0,58.050383351588174,4.078391034605163,27.111111111111114,28.22222222222222,38.81481481481481,38.81481481481481,71.77777777777777,15.753424657534246,8.008429926238145,7.744994731296101,3.951527924130664,80.29504741833509,15.753424657534246,16.0,16.0,2.9101424987967714,6.0,-0.4195474885380634,0.6792933770322399,-0.2847869463204722
E01034474,0.989,32.437,0.169,0.073,11.762,-0.002,1.214,50.58,47.93200000000001,3195,112.7375,84.7625,94.375,608.0,190.29733959311423,5.253828969361079,13.498789346246973,52.78450363196126,21.246973365617432,21.246973365617432,47.21549636803874,7.504440497335701,3.374777975133215,4.129662522202486,3.9076376554174073,88.58792184724689,7.504440497335701,6.26,6.26,2.7471083500682028,,,,
E01000016,0.951,32.839,0.199,0.122,28.996,0.373,0.528,43.772,24.95,1750,136.94,99.48,99.82,72.0,41.14285714285714,3.7410652072845054,22.317596566523605,31.187410586552215,32.1173104434907,32.1173104434907,68.81258941344778,12.263641274986494,5.9967585089141,6.266882766072393,2.8092922744462454,84.92706645056725,12.263641274986494,15.4,15.4,2.944673812102669,6.0,-0.2856960597145704,0.7097770328627184,-0.3553697942008076
E01000018,0.95,33.406,0.212,0.136,26.358,0.273,0.457,43.512,25.659,1791,166.21999999999997,99.86,99.86,70.0,39.08431044109436,3.690984996929448,24.81536189069424,31.166912850812405,36.70605612998523,36.70605612998523,68.83308714918759,13.963963963963964,7.31981981981982,6.644144144144144,4.448198198198198,81.58783783783784,13.963963963963964,16.5,16.5,2.8737483974446287,5.0,-0.5209440392894236,0.761449129626752,-0.364355839440183
E01000044,0.958,28.389,0.133,0.079,22.263,-0.41,1.077,42.638,44.13,1895,129.84,95.46,100.0,107.0,56.46437994722955,4.051165276668183,22.28116710875332,34.41644562334217,33.48806366047745,33.48806366047745,65.58355437665783,12.525150905432596,6.237424547283702,6.287726358148893,2.8169014084507045,84.6579476861167,12.525150905432596,17.48,17.48,2.721835497049105,4.0,-0.3292809678737112,0.4334954864199754,-0.640507565475613
E01000049,0.961,41.172,0.29,0.143,27.852,0.409,0.376,55.298,26.588,1923,114.08,98.84,99.56,117.0,60.84243369734789,4.124589758248448,21.06430155210643,33.11160384331116,34.29416112342942,34.29416112342942,66.88839615668884,12.018255578093306,4.411764705882353,7.606490872210954,2.18052738336714,85.80121703853956,12.018255578093306,14.92,14.92,2.9823338604782683,6.0,-0.2544360211004318,0.8302528775976844,-0.4048589503276148
E01000066,0.962,25.763,0.147,0.097,18.294,0.054,-0.273,50.656,17.916,2132,139.86,99.28,100.0,137.0,64.25891181988743,4.178362616491789,21.711899791231733,29.90605427974948,30.167014613778704,30.167014613778704,70.09394572025053,11.653984781738083,4.765718862635162,6.888265919102923,2.122547056467761,86.22346816179414,11.653984781738083,12.43,12.43,2.7903953831993227,5.0,-0.4695879626593813,0.1672802311724183,-0.0478457781884975
E01000067,0.974,20.973,0.132,0.066,15.99,-0.388,0.381,42.456,21.711,2149,144.64,99.84,100.0,114.0,53.04792926942764,3.989871231962375,19.462686567164177,34.44776119402985,29.73134328358209,29.73134328358209,65.55223880597015,12.561466249441215,5.140813589628968,7.420652659812249,3.710326329906125,83.72820742065265,12.561466249441215,12.87,12.87,2.769061448897707,4.0,-0.5616558207166318,0.3928898599059194,-0.2393090082149991
E01000101,0.954,40.463,0.254,0.154,28.988,0.464,0.8320000000000001,43.29,37.223,1545,141.28000000000003,94.26,100.0,117.0,75.72815533980582,4.340268724975339,26.661514683153012,28.129829984544045,36.39876352395672,36.39876352395672,71.87017001545595,15.439010017678257,7.248084855627577,8.190925162050677,4.773129051266942,79.7878609310548,15.439010017678257,14.4,14.4,3.065535346770056,7.0,-0.3611549941563697,0.7564188266628499,0.0015854370656015
E01000108,0.956,28.166,0.171,0.104,20.596,0.158,0.183,41.045,35.136,1750,140.84,96.2,100.0,153.0,87.42857142857143,4.482195123629283,24.159663865546214,31.512605042016805,35.294117647058826,35.294117647058826,68.4873949579832,11.54046997389034,5.169712793733681,6.370757180156658,3.864229765013055,84.59530026109661,11.54046997389034,10.15,10.15,2.669295750280232,3.0,-0.4011119833716346,0.4325598149549941,-0.7103858667142161
E01000110,0.954,17.741,0.1119999999999999,0.078,12.848,-0.002,-0.312,32.872,20.544,1491,144.825,97.45,100.0,73.0,48.96042924211938,3.911231276936229,20.097244732576986,35.49432739059968,28.93030794165316,28.93030794165316,64.50567260940032,10.65989847715736,4.314720812182741,6.345177664974619,4.568527918781726,84.77157360406092,10.65989847715736,12.37,12.37,2.538750255891612,2.0,-0.4182994478298972,-0.0430057421107936,-0.5720628082568495
E01000021,0.941,38.888,0.23,0.136,31.637,0.418,0.559,45.544,44.214000000000006,1682,117.66,84.22,97.84,163.0,96.90844233055886,4.584032780042807,23.88663967611336,29.797570850202437,35.06072874493928,35.06072874493928,70.20242914979757,14.294152392203188,7.914943886591849,6.379208505611341,4.134672179562906,81.5711754282339,14.294152392203188,15.46,15.46,2.959501028262332,6.0,-0.3086304982392434,0.7298566637880068,-0.3122592144626563
E01000037,0.938,17.988,0.096,0.101,20.288,-0.504,-0.067,29.715,19.057,1931,148.6,99.62,100.0,99.0,51.26877265665458,3.956399111612239,20.78291814946619,29.964412811387906,34.021352313167256,34.021352313167256,70.0355871886121,12.32311320754717,4.893867924528302,7.429245283018868,4.481132075471698,83.19575471698113,12.32311320754717,8.7,8.7,2.618015261989624,3.0,-0.5002256173003642,0.2056882943857949,-0.5236268238182361
E01000054,0.939,29.788,0.18,0.096,26.697,0.198,0.514,42.507,31.481,1831,161.7,99.72,100.0,87.0,47.51501911523758,3.881873422483937,24.049707602339183,31.72514619883041,35.38011695906433,35.38011695906433,68.27485380116958,13.575628006413682,6.520577231427044,7.055050774986638,4.596472474612507,81.82789951897381,13.575628006413682,16.02,16.02,2.803188401255454,5.0,-0.4234782175820029,0.5067961503847909,-0.3987385017637413
E01000059,0.945,32.331,0.176,0.129,28.14,0.136,0.414,45.241,32.699,1635,153.1,98.1,100.0,97.0,59.32721712538226,4.099783363846616,25.71428571428571,27.413127413127413,36.21621621621622,36.21621621621622,72.58687258687259,16.95906432748538,8.362573099415204,8.596491228070176,3.8011695906432745,79.23976608187134,16.95906432748538,14.51,14.51,3.012772815015079,7.0,-0.4397776451361168,0.6060998644106697,0.0872772026578127
E01034471,0.956,36.877,0.228,0.108,22.994,0.033,1.286,45.846,39.968,2791,159.7844444333333,91.26666666666668,100.0,172.0,61.62665711214618,4.13719101992754,18.11479726171669,36.65086887835703,27.64612954186414,27.64612954186414,63.34913112164297,10.569408262002234,5.024190547078526,5.545217714923707,2.791216970599181,86.63937476739858,10.569408262002234,8.83,8.83,2.7471083500682028,,,,
E01000007,0.972,31.576000000000004,0.207,0.107,11.385,-0.027,0.846,50.42,25.995,2101,116.41,70.85000000000001,98.75,577.0,274.6311280342694,5.619063479184865,16.81333950903196,48.49467345993516,24.08522464103752,24.08522464103752,51.50532654006484,9.281540048126503,4.022000687521484,5.259539360605019,3.231350979718116,87.48710897215538,9.281540048126503,5.85,5.85,2.466025715643609,2.0,-0.5805383068797187,0.3164624153042624,-0.9667386461204864
E01000008,0.96,37.596,0.265,0.151,25.506,0.25,0.353,45.413,30.233000000000004,1566,104.425,97.125,97.45,171.0,109.19540229885058,4.702255174422413,20.87649402390438,31.95219123505976,30.996015936254977,30.996015936254977,68.04780876494024,11.859688195991092,4.398663697104677,7.461024498886415,3.619153674832962,84.52115812917594,11.859688195991092,10.77,10.77,2.636537878944702,3.0,-0.1559930288511154,0.3526229259709967,-0.9645052883959612
E01000057,0.953,32.887,0.196,0.118,31.462000000000003,0.097,0.644,43.725,30.046,1557,156.7,99.525,100.0,169.0,108.54206807964032,4.696308658852729,24.673060156931125,31.29904097646033,36.44289450741064,36.44289450741064,68.70095902353967,13.815364751452549,5.810200129115558,8.005164622336991,3.808908973531311,82.37572627501613,13.815364751452549,16.11,16.11,2.7471083500682028,4.0,-0.3315368008871145,0.3841829755708923,-0.5203236297529967
E01000062,0.954,26.669,0.143,0.088,30.73,-0.143,0.558,45.088,20.153,2228,176.23333333333335,99.86666666666667,100.0,206.0,92.45960502693,4.537529311144476,22.294887039239,33.353151010701545,32.6397146254459,32.6397146254459,66.64684898929846,13.486693730266126,6.134415877311683,7.352277852954443,3.969327920613441,82.54397834912042,13.486693730266126,14.56,14.56,2.861274372883877,5.0,-0.5102877269615823,0.5965493132524948,-0.2439792113442979
E01000064,0.955,35.283,0.208,0.13,24.438,0.39,0.212,50.054,34.175,2107,134.68,91.9,97.7,164.0,77.83578547698148,4.36736702419637,25.158684362377382,33.698788228505485,34.85285631852279,34.85285631852279,66.30121177149451,16.289198606271775,8.405923344947736,7.883275261324043,3.092334494773519,80.6184668989547,16.289198606271775,12.59,12.59,3.1392801314015943,8.0,-0.2423345905532397,0.7542308784449464,0.0851694764412635
E01000065,0.941,39.89,0.228,0.1729999999999999,26.185,0.8169999999999998,0.3239999999999999,47.453,29.31,1692,146.0,88.7,100.0,133.0,78.60520094562648,4.377079429228765,26.157860404435745,28.31050228310502,36.13829093281148,36.13829093281148,71.68949771689498,18.314833501513625,9.788092835519675,8.526740665993945,4.540867810292633,77.14429868819374,18.314833501513625,12.96,12.96,3.4448566496788584,9.0,-0.4061221541853446,0.702652531773225,1.13017316623553
E01000099,0.959,29.266,0.174,0.105,25.037,0.214,0.008,47.111,26.795,2258,136.94,91.24,97.5,182.0,80.60230292294065,4.401857483666687,20.482520925652388,37.07533234859675,30.280649926144758,30.280649926144758,62.92466765140325,11.9150467962563,5.291576673866091,6.623470122390208,4.175665946724262,83.90928725701944,11.9150467962563,12.87,12.87,2.9467256470648566,6.0,0.0727430496319592,0.4580889425307946,-0.4565500978623261
E01000104,0.959,34.672,0.222,0.134,31.664,0.276,0.131,50.107,18.066,1811,125.3,84.3,100.0,155.0,85.58807288790723,4.461162079615645,21.32564841498559,33.57348703170029,30.907780979827088,30.907780979827088,66.4265129682997,13.904861474124411,6.272869837950862,7.631991636173549,3.1887088342916883,82.90642969158391,13.904861474124411,9.49,9.49,3.0045448548302818,7.0,-0.2761666935791358,0.944852801371746,-0.4374255313184452
E01000106,0.952,43.523,0.275,0.167,27.219,0.636,0.786,51.428,26.265,2159,112.0,89.2,99.91428571428573,216.0,100.0463177396943,4.615579003202445,23.19949012109624,32.24984066284258,33.58827278521351,33.58827278521351,67.75015933715741,13.535536441828883,5.703938433680398,7.831598008148484,2.806699864191942,83.65776369397918,13.535536441828883,9.49,9.49,3.422944269537387,9.0,-0.159442809422564,1.3465412262459444,0.180113191865714
E01000114,0.962,23.288,0.119,0.074,19.124,-0.117,0.423,40.755,34.274,2290,161.06666666666666,96.61666666666667,97.66666666666669,175.0,76.41921397379913,4.349234992344141,21.05571847507332,35.131964809384165,31.26099706744868,31.26099706744868,64.86803519061584,9.590739975196362,4.505994212484498,5.084745762711865,3.3071517155849524,87.10210830921868,9.590739975196362,13.28,13.28,2.6196253173281026,3.0,-0.4669741524733817,0.4133741276106434,-0.7601928346278305
E01000019,0.967,33.62,0.194,0.138,26.111,0.477,0.645,41.248,26.826,1498,133.9,95.5,100.0,106.0,70.76101468624833,4.273341357648459,23.85008517887564,31.17546848381601,35.09369676320272,35.09369676320272,68.82453151618398,13.5102533172497,6.815440289505428,6.69481302774427,3.4981905910735827,82.99155609167673,13.5102533172497,16.02,16.02,2.838053512460693,5.0,-0.3935340482877249,0.3919398315162541,-0.2191678568146637
E01000053,0.958,40.044,0.229,0.126,27.703000000000003,0.701,1.217,49.479,26.503,1670,134.4,99.16,99.84,115.0,68.8622754491018,4.2465258104071015,25.33112582781457,28.14569536423841,37.831125827814574,37.831125827814574,71.8543046357616,15.213358070500927,7.544836116264688,7.66852195423624,4.205318491032776,80.58132343846628,15.213358070500927,9.79,9.79,3.137573527876224,8.0,-0.3088256872294359,0.7658581039325096,0.1353999328399082
E01000100,0.958,31.83,0.16,0.117,29.622,0.106,0.6339999999999999,42.938,38.207,1744,153.44,99.84,100.0,115.0,65.94036697247705,4.203802177878656,25.177304964539005,28.08510638297873,35.39007092198582,35.39007092198582,71.91489361702128,15.843621399176955,8.076131687242798,7.7674897119341555,3.292181069958848,80.8641975308642,15.843621399176955,16.08,16.08,2.764556186977727,4.0,-0.4498119920716406,0.5390919125085649,-0.509586639193888
E01033587,0.975,35.019,0.2,0.11,20.416,-0.149,0.669,58.179,43.024,2086,105.883333334,61.2,96.72,620.0,297.2195589645254,5.697829990268654,12.5979843225084,51.735722284434495,20.15677491601344,20.15677491601344,48.26427771556551,8.102605863192181,3.338762214983713,4.763843648208469,3.2166123778501627,88.68078175895765,8.102605863192181,4.7,4.7,2.507008032709134,2.0,-0.429191960356815,0.5175888917299303,-1.207944809182041
E01034479,0.968,39.97062421830585,0.2799306424104605,0.154468732234224,24.982788231949968,0.5000056850483229,0.2810397953382603,51.80166827743036,20.286669130187608,3518,112.43333333333334,87.51833333333333,100.0,163.0,46.33314383172257,3.85721076536998,20.133333333333333,35.06666666666667,30.133333333333333,30.133333333333333,64.93333333333334,11.06575963718821,5.714285714285714,5.351473922902494,2.7210884353741496,86.21315192743764,11.06575963718821,8.85,8.85,2.7471083500682028,,,,
E01000020,0.971,36.035,0.216,0.131,24.184,0.76,0.651,43.518,30.078,1947,122.76,92.02,99.86,87.0,44.68412942989214,3.821750960340204,26.58779576587796,28.82938978829389,36.48816936488169,36.48816936488169,71.1706102117061,16.82626538987688,8.299133606931145,8.527131782945736,3.328773369813041,79.84496124031007,16.82626538987688,13.77,13.77,3.272142303439246,9.0,-0.2770587908287131,0.9014774249416516,0.3333668543958912
E01000069,0.966,16.375,0.087,0.07,16.481,-0.626,0.032,31.781,28.36,1882,172.9,99.225,100.0,69.0,36.66312433581297,3.628681481439843,18.037781840341253,31.62705667276051,30.04265691651432,30.04265691651432,68.37294332723948,10.114503816793894,4.91412213740458,5.200381679389313,3.6736641221374047,86.2118320610687,10.114503816793894,12.14,12.14,2.54350213533634,3.0,-0.5277813007908713,-0.1705508896266019,-0.322134493460641
E01000075,0.958,36.999,0.196,0.118,36.347,0.136,1.057,44.869,39.815,1777,180.58,100.0,100.0,223.0,125.49240292628023,4.840182250445412,24.350649350649352,31.68831168831169,35.064935064935064,35.064935064935064,68.31168831168831,13.942307692307692,7.019230769230769,6.923076923076923,3.653846153846154,82.40384615384615,13.942307692307692,15.97,15.97,2.934276178897824,6.0,-0.5322701679730383,0.7318434714701999,-0.1590916147366187
E01000088,0.964,28.849,0.147,0.1,20.313,0.264,0.552,44.005,34.525,2060,151.95999999999998,99.42,100.0,140.0,67.96116504854369,4.233543520768174,22.0516399162596,34.473133286810885,32.17027215631542,32.17027215631542,65.52686671318912,14.78481012658228,8.455696202531646,6.329113924050633,2.3797468354430378,82.83544303797468,14.78481012658228,14.89,14.89,2.8165544884791576,5.0,-0.4223871522766525,0.4016576552212769,-0.2584022530288357
E01000091,0.955,42.183,0.256,0.175,32.562,0.324,0.994,48.266,23.563,2081,120.72,90.64,99.78,113.0,54.30081691494474,4.012787680841325,22.65943012211669,33.310719131614654,32.90366350067843,32.90366350067843,66.68928086838534,15.542802486848398,8.082257293161167,7.4605451936872305,3.2998565279770444,81.15734098517456,15.542802486848398,11.1,11.1,2.9743197630449654,6.0,-0.3075134216305602,1.0558787798491,-0.5991656618638096
E01000102,0.947,42.631,0.275,0.175,23.976,0.684,0.7619999999999999,44.376,33.8,1441,162.88,99.52,100.0,96.0,66.6204024982651,4.21390974961732,24.207269914926528,27.1461716937355,37.20030935808198,37.20030935808198,72.8538283062645,14.798206278026909,7.567264573991031,7.230941704035874,4.316143497757848,80.88565022421524,14.798206278026909,15.64,15.64,3.2297925915108854,8.0,-0.4422283615767124,0.9017103810397612,0.3833243431483334
E01000013,0.955,38.997,0.213,0.145,24.003,0.67,1.199,45.252,30.424,1747,153.18,97.26,100.0,269.0,153.97824842587292,5.043284774335383,25.44674767691208,27.662616154396,36.45461043602573,36.45461043602573,72.337383845604,14.743589743589745,6.784188034188034,7.959401709401709,3.579059829059829,81.67735042735043,14.743589743589745,17.06,17.06,2.904466440932194,6.0,-0.4342244595290885,0.6483985308852152,-0.2546255804486897
E01000015,0.978,33.632,0.216,0.1229999999999999,26.013,0.025,0.372,50.4,25.696,2372,142.7,85.84,99.9,148.0,62.394603709949415,4.149378742835669,22.606689734717417,32.06459054209919,33.44867358708189,33.44867358708189,67.93540945790082,11.83774834437086,5.008278145695364,6.829470198675497,4.2218543046357615,83.94039735099338,11.83774834437086,13.21,13.21,2.8595728592366165,5.0,-0.3581063829981994,0.8123043805281034,-0.6165352183953093
E01000068,0.971,25.603,0.123,0.075,16.187,0.167,0.946,41.502,31.382,1523,142.275,96.95,100.0,138.0,90.61063690085358,4.517547388310052,22.687373396353816,37.60972316002701,32.748143146522615,32.748143146522615,62.39027683997299,13.036211699164346,5.125348189415042,7.910863509749304,2.6740947075208914,84.28969359331477,13.036211699164346,13.38,13.38,2.716423877903353,4.0,-0.4260345637116196,0.0439178397322451,-0.1688688252300622
E01000045,0.956,35.688,0.188,0.125,24.013,0.279,1.214,44.514,35.245,1710,149.84,93.78,99.04,168.0,98.24561403508773,4.597597727508606,22.9393468118196,30.7153965785381,34.68118195956454,34.68118195956454,69.2846034214619,13.937282229965156,7.0267131242741,6.910569105691057,4.5876887340301975,81.47502903600464,13.937282229965156,16.16,16.16,2.8068998969377787,5.0,-0.2330196697108936,0.6076981612822714,-0.6800223797263847
E01000056,0.968,35.903,0.197,0.144,25.304,0.4549999999999999,0.485,51.736,23.506,1666,171.875,91.275,100.0,269.0,161.46458583433375,5.090460044691697,26.16600790513834,28.537549407114625,36.75889328063241,36.75889328063241,71.46245059288538,18.224573780129337,9.523809523809524,8.700764256319813,3.115814226925338,78.65961199294532,18.224573780129337,12.66,12.66,2.895166688136666,6.0,-0.4638160425105866,0.6723269946937098,-0.2742112150169378
E01000071,0.966,18.848,0.13,0.058,14.114,-0.261,-0.155,40.981,22.064,2541,112.05,74.0,100.0,141.0,55.48996458087367,4.034063004338809,17.935871743486974,37.77555110220441,28.857715430861724,28.857715430861724,62.22444889779559,11.08979278587874,5.257099002302379,5.832693783576362,3.722179585571757,85.1880276285495,11.08979278587874,10.22,10.22,2.9048496592479505,6.0,-0.2166583829855445,0.2516971291718269,-0.0744498206461835
E01000079,0.94,34.522,0.227,0.141,24.526,0.045,0.253,48.007,29.325,1662,154.9,99.84,100.0,83.0,49.93983152827918,3.9306451622878753,24.78565861262666,30.475448168355417,33.826968043647696,33.826968043647696,69.52455183164459,14.56876456876457,7.575757575757576,6.993006993006993,4.020979020979021,81.41025641025641,14.56876456876457,15.76,15.76,3.017037396782165,7.0,-0.4573553499702343,0.4394824499833738,0.2830506269789445
E01000105,0.947,44.149,0.246,0.165,36.132,0.932,1.039,47.24,25.589,2314,130.28333333333333,87.25,99.86666666666667,406.0,175.45375972342265,5.173058857479556,25.987406983400117,30.280480824270175,35.317687464224385,35.317687464224385,69.71951917572983,16.152527849185947,7.883461868037704,8.269065981148243,3.299057412167952,80.5484147386461,16.152527849185947,10.73,10.73,3.5414141415159883,10.0,-0.2533384611648123,1.3655339328985598,0.5766608826935097
E01000035,0.954,26.175,0.15,0.092,25.536,0.3970000000000001,0.242,39.025,23.071,1799,168.48,94.62,97.7,189.0,105.05836575875486,4.663989562941909,27.827278958190544,30.50034270047978,38.1082933516107,38.1082933516107,69.49965729952022,14.90048413125336,7.907477138246369,6.993006993006993,3.5502958579881656,81.54922001075848,14.90048413125336,12.0,12.0,2.8019669261565334,5.0,-0.1720039354505582,0.1143034099112299,-0.2610363384513765
E01000073,0.948,38.757,0.209,0.135,35.14,0.57,1.346,43.442,23.636,1780,172.44,100.0,100.0,122.0,68.53932584269663,4.241892432007222,23.5467255334805,29.94849153789551,35.1729212656365,35.1729212656365,70.0515084621045,13.813651137594798,7.096424702058505,6.717226435536294,3.683640303358613,82.5027085590466,13.813651137594798,16.81,16.81,2.8591270353183287,5.0,-0.5337944335861017,0.6854415265859126,-0.3151947222031938
E01000087,0.961,34.357,0.226,0.131,27.171,0.046,0.135,48.565,31.357,1447,162.45,93.5,99.25,230.0,158.94955079474775,5.074858457981128,22.913256955810148,29.623567921440262,35.67921440261866,35.67921440261866,70.37643207855973,12.232415902140673,6.422018348623854,5.81039755351682,4.892966360856269,82.87461773700305,12.232415902140673,17.44,17.44,2.6452549228018403,3.0,-0.4058356544716193,0.1866106553892433,-0.5249836885146102
E01000098,0.948,39.405,0.239,0.159,31.389,0.443,0.911,43.482,28.673,1814,124.06,93.82,100.0,130.0,71.66482910694597,4.285857486282152,24.66240227434257,28.926794598436388,34.39943141435678,34.39943141435678,71.07320540156361,16.357069143446854,7.84313725490196,8.513931888544892,4.076367389060888,79.56656346749226,16.357069143446854,15.21,15.21,3.067659896318929,7.0,-0.3293192300273925,0.8069453575193272,-0.075008723051108
E01000032,0.951,29.957999999999995,0.146,0.106,23.035,0.095,0.913,39.922,38.369,1755,130.9,90.84,100.0,228.0,129.91452991452994,4.874544666866798,23.10606060606061,31.313131313131315,34.21717171717172,34.21717171717172,68.68686868686868,14.533205004812318,6.737247353224254,7.795957651588066,4.042348411934552,81.42444658325313,14.533205004812318,13.24,13.24,2.824287462518886,5.0,-0.3637581015429816,0.2417400482522265,-0.1361187347219394
E01000072,0.953,41.016,0.241,0.138,34.242,0.478,1.197,46.957,30.082,2112,148.57142857142858,82.41428571428571,100.0,198.0,93.75,4.551241843962536,24.37619961612284,30.710172744721685,35.57261676263595,35.57261676263595,69.28982725527831,14.751046998604,6.979990693345742,7.77105630525826,3.303862261516985,81.945090739879,14.751046998604,14.48,14.48,3.261778011161824,8.0,-0.4276069038955,1.1107269866429732,0.2465264359232724
E01000080,0.941,33.185,0.19,0.146,26.379,0.445,0.145,45.385,24.492,1651,175.07999999999998,100.0,100.0,83.0,50.2725620835857,3.9371557569204607,24.79462285287528,30.61986557132188,33.980582524271846,33.980582524271846,69.38013442867812,15.822072072072071,8.333333333333332,7.488738738738738,3.772522522522523,80.4054054054054,15.822072072072071,16.09,16.09,2.7513045026639245,4.0,-0.5298671739975507,0.4711264401108276,-0.3975442007704431
E01000093,0.961,46.922,0.26,0.169,27.955,0.842,1.073,49.65699999999999,43.57,1719,121.16,95.0,98.7,147.0,85.51483420593368,4.460315892944684,25.978915662650603,30.798192771084334,37.34939759036144,37.34939759036144,69.20180722891567,15.257048092868988,8.236594803758983,7.020453289110005,2.7639579878385847,81.97899391929244,15.257048092868988,11.27,11.27,3.021544310408222,7.0,-0.3434581703421142,0.8399615176867345,-0.219089386252625
E01000111,0.926,28.903,0.174,0.111,20.878,0.187,0.313,44.339,26.789,1997,144.01666666666668,91.3,99.9,181.0,90.63595393089636,4.517823704830746,24.25558312655087,30.272952853598017,36.78660049627791,36.78660049627791,69.72704714640199,13.423130515559684,6.502554575011612,6.920575940548073,2.6474686483975844,83.92940083604273,13.423130515559684,11.92,11.92,2.9866292741171336,6.0,-0.3406564439700438,0.5313786363716662,-0.0081022728893637
E01000112,0.958,24.743,0.129,0.065,18.969,-0.324,0.602,43.159,40.766,2058,124.24,79.84,94.88,144.0,69.97084548104957,4.26226916568348,20.212765957446805,37.36702127659575,30.252659574468083,30.252659574468083,62.63297872340425,10.908168442415016,4.616945712836124,6.291222729578894,4.363267376966007,84.72856418061897,10.908168442415016,11.27,11.27,2.8850463235215926,5.0,0.3077868679512931,0.2978947211985613,-0.698858560188273
E01000014,0.959,35.67,0.2009999999999999,0.135,31.501,0.35,0.825,46.135,25.122,1669,156.18333333333334,82.38333333333334,100.0,140.0,83.88256440982624,4.441268706029206,25.8162490508732,29.00531511009871,36.75018982536067,36.75018982536067,70.9946848899013,14.79154768703598,7.024557395773844,7.766990291262135,3.940605368360937,81.26784694460308,14.79154768703598,15.55,15.55,2.9458092788056254,6.0,-0.5186445623687047,0.8362082535838166,-0.2457697293385166
E01000029,0.925,22.503,0.113,0.075,17.349,-0.28,0.35,47.51,21.974,1737,125.78333333333336,90.48333333333332,100.0,106.0,61.02475532527346,4.127533584794162,23.56202356202356,31.80873180873181,34.92723492723493,34.92723492723493,68.1912681912682,14.62341946124244,6.926882902693787,7.696536558548653,3.5733919736118747,81.80318856514567,14.62341946124244,11.32,11.32,3.008869423770036,7.0,-0.2649738889126909,0.2530543857339061,0.2549212494020432
E01000070,0.968,21.038,0.11,0.077,14.434,-0.442,0.84,35.596,27.639,2154,145.04000000000002,99.08,100.0,281.0,130.45496750232127,4.878664340513756,19.4150591163659,37.2744243932794,28.873677660236464,28.873677660236464,62.7255756067206,13.10843373493976,5.686746987951807,7.421686746987952,3.710843373493976,83.18072289156626,13.10843373493976,13.11,13.11,2.5134337344402624,2.0,-0.5003788905342483,-0.056112615016807,-0.5456106439475401
E01000061,0.945,46.283,0.303,0.186,39.776,1.013,0.145,49.627,15.967,1854,142.36,99.34,99.78,285.0,153.72168284789643,5.0416279083773246,21.91582002902758,30.76923076923077,34.1799709724238,34.1799709724238,69.23076923076923,17.91277258566978,8.203530633437175,9.709241952232608,4.049844236760125,78.03738317757009,17.91277258566978,8.18,8.18,2.906882011562293,6.0,-0.4193428210240799,0.9555255187191144,-0.5700759520334188
